Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	6	1
2	0	47	1
3	1	2	1
4	1	3	1
5	1	8	1
6	1	10	1
7	1	11	1
8	1	12	1
9	1	21	1
10	1	22	1
11	1	34	1
12	1	39	1
13	2	3	1
14	2	4	1
15	2	5	1
16	2	6	1
17	2	7	1
18	2	8	1
19	2	13	1
20	2	14	1
21	2	16	1
22	2	23	1
23	2	24	1
24	2	26	1
25	2	48	1
26	3	4	1
27	3	5	1
28	3	7	1
29	3	9	1
30	3	10	1
31	3	13	1
32	3	15	1
33	3	19	1
34	3	21	1
35	3	22	1
36	3	23	1
37	3	24	1
38	3	30	1
39	3	33	1
40	3	35	1
41	3	43	1
42	3	44	1
43	3	46	1
44	3	49	1
45	4	14	1
46	4	16	1
47	4	20	1
48	4	32	1
49	5	19	1
50	5	25	1
51	5	30	1
52	6	9	1
53	6	28	1
54	7	33	1
55	7	45	1
56	8	11	1
57	8	15	1
58	8	17	1
59	8	20	1
60	8	25	1
61	8	26	1
62	8	28	1
63	8	37	1
64	8	40	1
65	9	12	1
66	9	18	1
67	9	27	1
68	9	32	1
69	9	41	1
70	10	29	1
71	11	17	1
72	11	43	1
73	12	31	1
74	12	39	1
75	12	42	1
76	16	18	1
77	16	38	1
78	16	45	1
79	17	38	1
80	17	44	1
81	19	31	1
82	20	27	1
83	20	29	1
84	21	40	1
85	22	46	1
86	26	36	1
87	30	41	1
88	32	34	1
89	32	35	1
90	34	36	1
91	35	48	1
92	36	37	1
93	39	42	1
94	39	47	1
95	42	49	1
