Link_index	Source	Destination	Capacity(kbps)
0	0	188	1
1	0	200	1
2	0	210	1
3	0	288	1
4	0	377	1
5	1	140	1
6	1	289	1
7	2	33	1
8	2	207	1
9	2	352	1
10	3	209	1
11	3	348	1
12	4	28	1
13	4	160	1
14	4	212	1
15	4	326	1
16	5	46	1
17	5	90	1
18	5	130	1
19	5	151	1
20	5	330	1
21	6	12	1
22	6	211	1
23	6	357	1
24	7	207	1
25	7	252	1
26	7	386	1
27	8	183	1
28	8	241	1
29	8	310	1
30	9	117	1
31	9	120	1
32	9	240	1
33	9	243	1
34	10	13	1
35	10	100	1
36	10	238	1
37	10	244	1
38	10	258	1
39	11	78	1
40	11	80	1
41	12	56	1
42	12	198	1
43	12	280	1
44	13	68	1
45	13	155	1
46	13	170	1
47	13	190	1
48	13	212	1
49	13	216	1
50	13	268	1
51	13	293	1
52	13	379	1
53	14	221	1
54	15	87	1
55	15	138	1
56	15	182	1
57	15	245	1
58	15	292	1
59	16	67	1
60	16	71	1
61	16	100	1
62	16	315	1
63	17	94	1
64	17	249	1
65	17	295	1
66	17	368	1
67	17	369	1
68	18	50	1
69	18	329	1
70	19	76	1
71	19	84	1
72	19	88	1
73	20	93	1
74	20	273	1
75	20	307	1
76	21	81	1
77	21	170	1
78	21	326	1
79	22	247	1
80	22	281	1
81	22	312	1
82	22	397	1
83	22	399	1
84	23	162	1
85	23	184	1
86	23	384	1
87	23	391	1
88	24	132	1
89	24	194	1
90	24	214	1
91	24	232	1
92	24	342	1
93	25	49	1
94	25	74	1
95	25	192	1
96	25	208	1
97	25	381	1
98	26	85	1
99	26	368	1
100	26	398	1
101	27	140	1
102	27	213	1
103	27	372	1
104	27	387	1
105	28	79	1
106	28	119	1
107	28	155	1
108	28	227	1
109	28	383	1
110	28	399	1
111	29	149	1
112	29	179	1
113	29	332	1
114	30	109	1
115	30	174	1
116	30	312	1
117	31	130	1
118	31	197	1
119	31	300	1
120	32	52	1
121	32	151	1
122	32	168	1
123	32	251	1
124	32	257	1
125	32	375	1
126	33	75	1
127	33	162	1
128	33	175	1
129	33	263	1
130	34	72	1
131	34	274	1
132	34	385	1
133	35	100	1
134	36	91	1
135	36	115	1
136	36	192	1
137	36	238	1
138	36	255	1
139	36	281	1
140	36	391	1
141	37	125	1
142	37	137	1
143	37	245	1
144	37	336	1
145	38	190	1
146	38	266	1
147	38	314	1
148	39	61	1
149	39	69	1
