Link_index	Source	Destination	Capacity(kbps)
0	0	18	1
1	0	21	1
2	0	24	1
3	0	34	1
4	1	29	1
5	1	42	1
6	2	6	1
7	2	7	1
8	3	7	1
9	3	11	1
10	3	17	1
11	3	22	1
12	3	32	1
13	3	35	1
14	3	43	1
15	4	16	1
16	4	18	1
17	4	32	1
18	4	37	1
19	5	25	1
20	5	32	1
21	6	18	1
22	6	20	1
23	6	21	1
24	6	26	1
25	6	39	1
26	6	42	1
27	7	22	1
28	7	26	1
29	7	36	1
30	7	43	1
31	8	28	1
32	8	32	1
33	9	15	1
34	9	18	1
35	9	28	1
36	9	43	1
37	9	45	1
38	10	18	1
39	10	28	1
40	10	33	1
41	10	43	1
42	11	22	1
43	11	26	1
44	11	37	1
45	12	42	1
46	13	17	1
47	13	23	1
48	13	24	1
49	13	34	1
50	13	36	1
51	13	39	1
52	14	38	1
53	15	29	1
54	16	18	1
55	16	22	1
56	16	45	1
57	17	19	1
58	17	28	1
59	17	31	1
60	17	33	1
61	17	35	1
62	18	30	1
63	18	40	1
64	18	48	1
65	19	24	1
66	19	31	1
67	19	45	1
68	20	34	1
69	20	43	1
70	20	44	1
71	21	26	1
72	21	43	1
73	22	25	1
74	22	27	1
75	23	35	1
76	23	40	1
77	24	26	1
78	24	45	1
79	25	40	1
80	26	27	1
81	26	32	1
82	26	38	1
83	27	41	1
84	28	34	1
85	28	48	1
86	29	34	1
87	29	38	1
88	29	49	1
89	31	35	1
90	31	42	1
91	31	46	1
92	32	41	1
93	32	47	1
94	32	48	1
95	33	37	1
96	34	35	1
97	34	45	1
98	36	49	1
99	41	43	1
100	42	46	1
101	42	49	1
102	44	45	1
