Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	5	1
3	0	6	1
4	0	9	1
5	0	11	1
6	0	12	1
7	0	15	1
8	0	18	1
9	0	19	1
10	0	22	1
11	0	34	1
12	0	37	1
13	0	42	1
14	1	3	1
15	2	3	1
16	2	4	1
17	2	5	1
18	2	6	1
19	2	7	1
20	2	10	1
21	2	11	1
22	2	22	1
23	2	24	1
24	2	30	1
25	2	41	1
26	2	43	1
27	2	44	1
28	3	4	1
29	3	10	1
30	3	13	1
31	3	17	1
32	3	20	1
33	3	23	1
34	3	25	1
35	3	27	1
36	3	30	1
37	4	5	1
38	4	7	1
39	4	8	1
40	4	13	1
41	4	14	1
42	4	18	1
43	4	21	1
44	4	24	1
45	4	39	1
46	4	42	1
47	5	6	1
48	5	8	1
49	5	9	1
50	5	10	1
51	5	12	1
52	5	17	1
53	5	18	1
54	5	22	1
55	5	25	1
56	5	29	1
57	5	32	1
58	5	46	1
59	5	47	1
60	6	7	1
61	6	8	1
62	6	9	1
63	6	11	1
64	6	14	1
65	6	15	1
66	6	17	1
67	6	20	1
68	6	21	1
69	6	23	1
70	6	25	1
71	6	26	1
72	6	29	1
73	6	36	1
74	7	16	1
75	7	26	1
76	7	31	1
77	7	34	1
78	7	40	1
79	7	46	1
80	8	13	1
81	8	15	1
82	8	20	1
83	8	28	1
84	8	31	1
85	8	32	1
86	8	33	1
87	8	36	1
88	8	48	1
89	9	12	1
90	9	21	1
91	9	34	1
92	9	37	1
93	9	38	1
94	9	44	1
95	10	14	1
96	10	28	1
97	10	41	1
98	11	19	1
99	11	23	1
100	11	27	1
101	11	44	1
102	11	48	1
103	12	16	1
104	12	33	1
105	13	16	1
106	13	36	1
107	14	35	1
108	14	39	1
109	14	42	1
110	15	24	1
111	16	19	1
112	16	27	1
113	17	39	1
114	17	41	1
115	17	48	1
116	17	49	1
117	18	29	1
118	18	30	1
119	18	33	1
120	20	26	1
121	20	28	1
122	20	45	1
123	20	47	1
124	21	35	1
125	21	38	1
126	22	43	1
127	23	37	1
128	23	38	1
129	23	40	1
130	26	31	1
131	27	32	1
132	27	45	1
133	30	40	1
134	31	35	1
135	32	49	1
136	33	43	1
137	39	45	1
138	41	47	1
139	44	46	1
140	46	49	1
