Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	9	1
2	1	3	1
3	1	4	1
4	1	7	1
5	1	11	1
6	1	13	1
7	1	21	1
8	1	23	1
9	1	32	1
10	1	41	1
11	2	3	1
12	2	4	1
13	2	5	1
14	2	6	1
15	2	9	1
16	2	27	1
17	2	28	1
18	2	30	1
19	2	33	1
20	2	49	1
21	3	4	1
22	3	5	1
23	3	6	1
24	3	7	1
25	3	8	1
26	3	10	1
27	3	12	1
28	3	13	1
29	3	17	1
30	3	20	1
31	3	21	1
32	3	22	1
33	3	26	1
34	3	30	1
35	3	33	1
36	3	38	1
37	3	41	1
38	4	5	1
39	4	6	1
40	4	7	1
41	4	8	1
42	4	12	1
43	4	13	1
44	4	17	1
45	4	25	1
46	4	37	1
47	4	45	1
48	6	8	1
49	6	10	1
50	6	11	1
51	6	14	1
52	6	17	1
53	6	18	1
54	6	19	1
55	6	20	1
56	6	22	1
57	6	27	1
58	6	29	1
59	6	30	1
60	6	31	1
61	6	37	1
62	6	42	1
63	6	48	1
64	7	44	1
65	8	9	1
66	8	11	1
67	8	12	1
68	8	14	1
69	8	15	1
70	8	16	1
71	8	19	1
72	8	22	1
73	8	25	1
74	8	28	1
75	8	32	1
76	8	33	1
77	8	35	1
78	8	44	1
79	8	46	1
80	8	47	1
81	8	49	1
82	9	10	1
83	9	14	1
84	9	23	1
85	9	24	1
86	9	37	1
87	9	40	1
88	9	43	1
89	10	29	1
90	11	16	1
91	11	28	1
92	11	31	1
93	12	15	1
94	12	24	1
95	12	26	1
96	12	36	1
97	12	39	1
98	12	46	1
99	13	16	1
100	13	35	1
101	13	41	1
102	14	15	1
103	14	23	1
104	14	26	1
105	14	38	1
106	14	40	1
107	14	42	1
108	14	43	1
109	15	20	1
110	15	36	1
111	15	45	1
112	16	18	1
113	16	19	1
114	16	24	1
115	17	18	1
116	17	34	1
117	18	21	1
118	19	25	1
119	20	39	1
120	23	31	1
121	23	38	1
122	23	43	1
123	24	27	1
124	24	32	1
125	25	44	1
126	25	47	1
127	26	34	1
128	27	29	1
129	27	36	1
130	28	47	1
131	29	34	1
132	29	35	1
133	29	39	1
134	31	46	1
135	31	49	1
136	32	42	1
137	33	40	1
138	34	48	1
139	37	48	1
140	43	45	1
