Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	1	2	1
2	1	3	1
3	1	4	1
4	1	5	1
5	1	7	1
6	1	8	1
7	1	11	1
8	1	12	1
9	1	14	1
10	1	16	1
11	1	21	1
12	1	24	1
13	1	28	1
14	1	35	1
15	2	3	1
16	2	4	1
17	2	5	1
18	2	12	1
19	2	13	1
20	2	18	1
21	2	19	1
22	2	20	1
23	2	24	1
24	2	25	1
25	2	26	1
26	2	29	1
27	2	30	1
28	2	42	1
29	2	43	1
30	2	44	1
31	2	45	1
32	2	48	1
33	2	49	1
34	3	6	1
35	3	8	1
36	3	9	1
37	3	10	1
38	3	17	1
39	3	19	1
40	3	22	1
41	3	37	1
42	3	41	1
43	4	6	1
44	4	7	1
45	4	15	1
46	4	17	1
47	4	18	1
48	4	20	1
49	4	25	1
50	4	26	1
51	4	39	1
52	5	9	1
53	5	10	1
54	5	45	1
55	6	13	1
56	6	14	1
57	6	36	1
58	7	16	1
59	7	46	1
60	8	11	1
61	8	33	1
62	9	23	1
63	11	15	1
64	11	47	1
65	14	21	1
66	14	33	1
67	15	27	1
68	15	31	1
69	15	32	1
70	16	28	1
71	16	38	1
72	17	22	1
73	17	36	1
74	17	47	1
75	19	27	1
76	19	29	1
77	19	32	1
78	19	34	1
79	19	38	1
80	20	31	1
81	20	37	1
82	21	42	1
83	22	23	1
84	23	41	1
85	23	44	1
86	24	35	1
87	24	40	1
88	25	39	1
89	25	46	1
90	27	49	1
91	28	34	1
92	29	30	1
93	35	40	1
94	38	43	1
95	38	48	1
