Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	6	1
3	0	10	1
4	0	12	1
5	0	19	1
6	0	21	1
7	0	24	1
8	0	28	1
9	0	30	1
10	0	37	1
11	0	38	1
12	0	39	1
13	0	40	1
14	0	42	1
15	0	43	1
16	0	47	1
17	0	53	1
18	1	3	1
19	1	4	1
20	1	8	1
21	1	26	1
22	1	32	1
23	1	49	1
24	1	56	1
25	2	3	1
26	2	4	1
27	2	5	1
28	2	6	1
29	2	7	1
30	2	9	1
31	2	10	1
32	2	11	1
33	2	16	1
34	2	17	1
35	2	18	1
36	2	27	1
37	2	30	1
38	2	32	1
39	2	36	1
40	2	42	1
41	2	46	1
42	2	47	1
43	2	50	1
44	2	56	1
45	3	5	1
46	3	7	1
47	3	8	1
48	3	9	1
49	3	11	1
50	3	13	1
51	3	16	1
52	3	17	1
53	3	20	1
54	3	23	1
55	3	25	1
56	3	27	1
57	3	30	1
58	3	31	1
59	3	32	1
60	3	39	1
61	3	45	1
62	4	5	1
63	4	8	1
64	4	14	1
65	4	17	1
66	4	22	1
67	4	43	1
68	4	54	1
69	5	6	1
70	5	7	1
71	5	10	1
72	5	11	1
73	5	12	1
74	5	13	1
75	5	14	1
76	5	15	1
77	5	18	1
78	5	19	1
79	5	24	1
80	5	28	1
81	5	34	1
82	5	37	1
83	5	44	1
84	5	55	1
85	5	59	1
86	6	9	1
87	6	12	1
88	6	26	1
89	6	28	1
90	6	29	1
91	6	41	1
92	6	48	1
93	6	58	1
94	7	19	1
95	7	35	1
96	7	38	1
97	7	41	1
98	7	55	1
99	8	22	1
100	8	33	1
101	8	52	1
102	9	15	1
103	9	29	1
104	9	39	1
105	9	46	1
106	10	15	1
107	10	16	1
108	10	21	1
109	10	48	1
110	11	22	1
111	11	23	1
112	11	27	1
113	11	36	1
114	11	38	1
115	11	40	1
116	11	44	1
117	11	46	1
118	12	13	1
119	12	20	1
120	12	33	1
121	12	36	1
122	12	55	1
123	13	14	1
124	14	26	1
125	15	18	1
126	15	21	1
127	15	24	1
128	15	25	1
129	15	35	1
130	18	20	1
131	18	23	1
132	18	54	1
133	18	58	1
134	19	29	1
135	20	33	1
136	20	47	1
137	21	31	1
138	21	51	1
139	21	57	1
140	21	59	1
141	23	25	1
142	25	53	1
143	26	37	1
144	26	43	1
145	26	49	1
146	27	45	1
147	27	49	1
148	28	34	1
149	28	45	1
150	28	51	1
151	29	35	1
152	29	48	1
153	30	31	1
154	30	41	1
155	30	59	1
156	32	34	1
157	33	57	1
158	36	44	1
159	37	40	1
160	37	50	1
161	37	56	1
162	38	42	1
163	38	52	1
164	38	53	1
165	41	54	1
166	44	52	1
167	46	57	1
168	47	51	1
169	48	50	1
170	55	58	1
