Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	3	1
2	0	8	1
3	0	10	1
4	0	17	1
5	0	20	1
6	0	57	1
7	0	81	1
8	0	88	1
9	0	107	1
10	0	113	1
11	0	120	1
12	0	152	1
13	0	167	1
14	0	176	1
15	1	2	1
16	1	3	1
17	1	5	1
18	1	13	1
19	1	16	1
20	1	18	1
21	1	23	1
22	1	27	1
23	1	33	1
24	1	34	1
25	1	41	1
26	1	43	1
27	1	46	1
28	1	51	1
29	1	53	1
30	1	60	1
31	1	67	1
32	1	71	1
33	1	72	1
34	1	86	1
35	1	170	1
36	2	4	1
37	2	6	1
38	2	7	1
39	2	9	1
40	2	11	1
41	2	12	1
42	2	15	1
43	2	21	1
44	2	22	1
45	2	32	1
46	2	37	1
47	2	38	1
48	2	39	1
49	2	40	1
50	2	53	1
51	2	55	1
52	2	69	1
53	2	99	1
54	2	101	1
55	2	105	1
56	2	117	1
57	2	155	1
58	2	197	1
59	2	198	1
60	3	4	1
61	3	5	1
62	3	7	1
63	3	12	1
64	3	18	1
65	3	19	1
66	3	21	1
67	3	23	1
68	3	35	1
69	3	36	1
70	3	40	1
71	3	46	1
72	3	49	1
73	3	70	1
74	3	73	1
75	3	85	1
76	3	95	1
77	3	98	1
78	3	106	1
79	3	118	1
80	3	133	1
81	3	136	1
82	3	161	1
83	3	164	1
84	3	171	1
85	3	172	1
86	3	180	1
87	3	191	1
88	5	6	1
89	5	10	1
90	5	15	1
91	5	27	1
92	5	62	1
93	5	92	1
94	6	8	1
95	6	66	1
96	6	146	1
97	7	122	1
98	8	9	1
99	8	11	1
100	8	14	1
101	8	17	1
102	8	19	1
103	8	25	1
104	8	30	1
105	8	38	1
106	8	44	1
107	8	52	1
108	8	57	1
109	8	58	1
110	8	59	1
111	8	82	1
112	8	87	1
113	8	96	1
114	8	105	1
115	8	126	1
116	8	128	1
117	8	131	1
118	8	138	1
119	9	24	1
120	9	25	1
121	9	26	1
122	9	42	1
123	9	84	1
124	9	182	1
125	9	188	1
126	10	59	1
127	10	152	1
128	10	177	1
129	11	20	1
130	11	37	1
131	11	39	1
132	11	42	1
133	11	48	1
134	11	52	1
135	11	64	1
136	11	84	1
137	11	115	1
138	11	146	1
139	11	185	1
140	12	13	1
141	12	31	1
142	12	35	1
143	12	41	1
144	12	60	1
145	12	63	1
146	12	109	1
147	12	112	1
148	12	122	1
149	12	135	1
150	12	149	1
151	12	153	1
152	12	163	1
153	12	166	1
154	13	14	1
155	13	16	1
156	13	22	1
157	13	26	1
158	13	33	1
159	13	111	1
