Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	18	1
2	0	20	1
3	0	32	1
4	1	3	1
5	1	4	1
6	1	5	1
7	1	11	1
8	1	19	1
9	1	25	1
10	1	34	1
11	2	3	1
12	2	4	1
13	2	5	1
14	2	9	1
15	2	12	1
16	2	30	1
17	2	34	1
18	2	38	1
19	2	39	1
20	2	41	1
21	2	43	1
22	3	4	1
23	3	5	1
24	3	6	1
25	3	7	1
26	3	8	1
27	3	23	1
28	3	36	1
29	3	41	1
30	3	48	1
31	4	6	1
32	4	7	1
33	4	13	1
34	4	14	1
35	4	17	1
36	4	18	1
37	4	22	1
38	4	26	1
39	4	33	1
40	4	37	1
41	5	6	1
42	5	7	1
43	5	9	1
44	5	10	1
45	5	12	1
46	5	15	1
47	5	18	1
48	5	20	1
49	5	25	1
50	5	26	1
51	5	27	1
52	5	31	1
53	5	40	1
54	5	42	1
55	5	46	1
56	6	8	1
57	6	10	1
58	6	13	1
59	6	15	1
60	6	16	1
61	6	17	1
62	6	19	1
63	6	29	1
64	6	32	1
65	7	8	1
66	7	9	1
67	7	10	1
68	7	11	1
69	7	12	1
70	7	13	1
71	7	14	1
72	7	24	1
73	7	33	1
74	7	34	1
75	7	36	1
76	9	11	1
77	9	15	1
78	9	21	1
79	9	37	1
80	9	40	1
81	9	45	1
82	9	48	1
83	10	23	1
84	10	39	1
85	11	21	1
86	11	30	1
87	12	14	1
88	12	16	1
89	12	19	1
90	12	21	1
91	12	26	1
92	12	28	1
93	12	35	1
94	12	36	1
95	12	49	1
96	13	28	1
97	13	31	1
98	13	32	1
99	13	33	1
100	14	17	1
101	14	25	1
102	14	27	1
103	14	31	1
104	14	39	1
105	14	40	1
106	14	41	1
107	14	45	1
108	14	47	1
109	15	16	1
110	15	24	1
111	15	28	1
112	15	29	1
113	16	20	1
114	16	22	1
115	16	42	1
116	16	46	1
117	16	47	1
118	17	23	1
119	18	29	1
120	19	22	1
121	19	37	1
122	19	44	1
123	20	47	1
124	20	49	1
125	22	24	1
126	22	49	1
127	23	27	1
128	24	30	1
129	24	35	1
130	25	45	1
131	26	44	1
132	26	46	1
133	30	38	1
134	34	35	1
135	34	42	1
136	37	38	1
137	40	48	1
138	41	43	1
139	41	44	1
140	42	43	1
