Link_index	Source	Destination	Capacity(kbps)
0	0	30	1
1	0	47	1
2	1	9	1
3	1	44	1
4	2	12	1
5	2	22	1
6	2	25	1
7	2	39	1
8	3	21	1
9	3	28	1
10	3	45	1
11	4	36	1
12	5	32	1
13	6	36	1
14	7	8	1
15	7	19	1
16	7	20	1
17	8	27	1
18	9	14	1
19	9	41	1
20	9	43	1
21	10	28	1
22	10	42	1
23	11	14	1
24	11	24	1
25	11	42	1
26	11	46	1
27	12	29	1
28	13	19	1
29	13	26	1
30	13	39	1
31	14	15	1
32	14	36	1
33	15	42	1
34	16	21	1
35	16	35	1
36	17	22	1
37	18	45	1
38	19	24	1
39	21	25	1
40	21	26	1
41	22	41	1
42	23	27	1
43	23	33	1
44	24	35	1
45	25	45	1
46	25	47	1
47	26	32	1
48	26	38	1
49	26	42	1
50	26	46	1
51	28	29	1
52	29	39	1
53	29	41	1
54	29	44	1
55	29	48	1
56	30	34	1
57	30	41	1
58	31	38	1
59	32	36	1
60	33	41	1
61	35	43	1
62	37	49	1
63	38	40	1
64	38	43	1
65	40	46	1
66	41	48	1
