Link_index	Source	Destination	Capacity(kbps)
0	0	5	1
1	0	16	1
2	0	33	1
3	0	36	1
4	0	51	1
5	0	68	1
6	0	84	1
7	0	85	1
8	0	86	1
9	0	119	1
10	0	123	1
11	0	124	1
12	0	134	1
13	0	138	1
14	0	141	1
15	0	145	1
16	0	148	1
17	0	151	1
18	0	161	1
19	0	164	1
20	0	173	1
21	1	10	1
22	1	21	1
23	1	27	1
24	1	31	1
25	1	34	1
26	1	37	1
27	1	45	1
28	1	47	1
29	1	72	1
30	1	78	1
31	1	106	1
32	1	125	1
33	1	131	1
34	1	147	1
35	1	158	1
36	1	161	1
37	1	164	1
38	1	171	1
39	1	177	1
40	1	179	1
41	2	5	1
42	2	13	1
43	2	22	1
44	2	29	1
45	2	34	1
46	2	38	1
47	2	39	1
48	2	42	1
49	2	59	1
50	2	65	1
51	2	69	1
52	2	85	1
53	2	94	1
54	2	99	1
55	2	106	1
56	2	112	1
57	2	123	1
58	2	124	1
59	2	131	1
60	2	133	1
61	2	137	1
62	2	148	1
63	2	178	1
64	3	11	1
65	3	53	1
66	3	57	1
67	3	65	1
68	3	74	1
69	3	80	1
70	3	99	1
71	3	120	1
72	3	122	1
73	3	125	1
74	3	141	1
75	3	142	1
76	3	167	1
77	3	173	1
78	4	20	1
79	4	22	1
80	4	28	1
81	4	45	1
82	4	46	1
83	4	69	1
84	4	83	1
85	4	95	1
86	4	108	1
87	4	111	1
88	4	116	1
89	4	120	1
90	4	122	1
91	4	126	1
92	4	132	1
93	4	134	1
94	4	135	1
95	4	156	1
96	4	167	1
97	4	172	1
98	4	176	1
99	5	19	1
100	5	21	1
101	5	25	1
102	5	30	1
103	5	31	1
104	5	32	1
105	5	35	1
106	5	39	1
107	5	55	1
108	5	68	1
109	5	108	1
110	5	138	1
111	5	160	1
112	5	165	1
113	5	172	1
114	5	177	1
115	5	179	1
116	6	14	1
117	6	34	1
118	6	40	1
119	6	50	1
120	6	55	1
121	6	67	1
122	6	68	1
123	6	72	1
124	6	81	1
125	6	82	1
126	6	85	1
127	6	88	1
128	6	102	1
129	6	117	1
130	6	130	1
131	6	135	1
132	6	145	1
133	6	170	1
134	7	14	1
135	7	17	1
136	7	43	1
137	7	44	1
138	7	45	1
139	7	58	1
140	7	61	1
141	7	73	1
142	7	95	1
143	7	118	1
144	7	124	1
145	7	133	1
146	7	134	1
147	7	137	1
148	7	158	1
149	8	27	1
150	8	31	1
151	8	33	1
152	8	56	1
153	8	69	1
154	8	86	1
155	8	88	1
156	8	89	1
157	8	110	1
158	8	112	1
159	8	113	1
160	8	115	1
161	8	135	1
162	8	137	1
163	8	144	1
164	8	149	1
165	8	155	1
166	8	161	1
167	8	165	1
168	8	177	1
169	9	27	1
170	9	38	1
171	9	39	1
172	9	47	1
173	9	75	1
174	9	78	1
175	9	95	1
176	9	105	1
177	9	139	1
178	9	163	1
179	9	171	1
180	9	173	1
181	10	18	1
182	10	35	1
183	10	67	1
184	10	78	1
185	10	88	1
186	10	103	1
187	10	104	1
188	10	112	1
189	10	119	1
190	10	146	1
191	10	147	1
192	10	152	1
193	10	155	1
194	10	159	1
195	10	166	1
196	11	14	1
197	11	16	1
198	11	17	1
199	11	38	1
200	11	46	1
201	11	49	1
202	11	61	1
203	11	83	1
204	11	84	1
205	11	93	1
206	11	96	1
207	11	97	1
208	11	126	1
209	11	139	1
210	11	142	1
211	11	150	1
212	11	154	1
213	11	155	1
214	11	169	1
215	12	18	1
216	12	25	1
217	12	44	1
218	12	69	1
219	12	93	1
220	12	116	1
221	12	127	1
222	12	129	1
223	12	133	1
224	12	139	1
225	12	145	1
226	12	150	1
227	12	163	1
228	12	168	1
229	13	16	1
230	13	28	1
231	13	32	1
232	13	42	1
233	13	47	1
234	13	49	1
235	13	59	1
236	13	75	1
237	13	76	1
238	13	86	1
239	13	101	1
240	13	118	1
241	13	127	1
242	13	129	1
243	13	130	1
244	13	138	1
245	13	150	1
246	13	172	1
247	14	41	1
248	14	57	1
249	14	58	1
250	14	83	1
251	14	84	1
252	14	88	1
253	14	98	1
254	14	113	1
255	14	116	1
256	14	121	1
257	14	126	1
258	14	139	1
259	14	143	1
260	14	146	1
261	14	148	1
262	14	151	1
263	14	162	1
264	14	166	1
265	14	169	1
266	14	171	1
267	14	172	1
268	14	173	1
269	15	45	1
270	15	49	1
271	15	53	1
272	15	59	1
273	15	66	1
274	15	96	1
275	15	99	1
276	15	109	1
277	15	114	1
278	15	129	1
279	15	133	1
280	15	155	1
281	15	156	1
282	15	169	1
283	15	178	1
284	16	25	1
285	16	28	1
286	16	37	1
287	16	40	1
288	16	45	1
289	16	47	1
290	16	57	1
291	16	63	1
292	16	100	1
293	16	104	1
294	16	116	1
295	16	132	1
296	16	136	1
297	16	144	1
298	16	153	1
299	16	163	1
300	17	21	1
301	17	22	1
302	17	26	1
303	17	32	1
304	17	70	1
305	17	89	1
306	17	95	1
307	17	130	1
308	17	153	1
309	18	21	1
310	18	22	1
311	18	26	1
312	18	39	1
313	18	47	1
314	18	57	1
315	18	62	1
316	18	80	1
317	18	86	1
318	18	87	1
319	18	91	1
320	18	94	1
321	18	95	1
322	18	98	1
323	18	119	1
324	18	138	1
325	18	144	1
326	18	154	1
327	18	155	1
328	18	160	1
329	18	172	1
330	19	20	1
331	19	52	1
332	19	53	1
333	19	66	1
334	19	76	1
335	19	78	1
336	19	86	1
337	19	138	1
338	19	145	1
339	19	155	1
340	19	168	1
341	19	178	1
342	20	23	1
343	20	24	1
344	20	35	1
345	20	38	1
346	20	55	1
347	20	60	1
348	20	74	1
349	20	78	1
350	20	79	1
351	20	81	1
352	20	98	1
353	20	111	1
354	20	119	1
355	20	126	1
356	20	146	1
357	20	157	1
358	20	158	1
359	20	160	1
360	20	175	1
361	20	179	1
362	21	46	1
363	21	70	1
364	21	96	1
365	21	98	1
366	21	107	1
367	21	122	1
368	21	132	1
369	21	137	1
370	21	139	1
371	21	140	1
372	21	152	1
373	21	156	1
374	21	157	1
375	22	27	1
376	22	31	1
377	22	36	1
378	22	44	1
379	22	51	1
380	22	53	1
381	22	63	1
382	22	104	1
383	22	109	1
384	22	110	1
385	22	117	1
386	22	120	1
387	22	126	1
388	22	135	1
389	22	156	1
390	22	157	1
391	22	160	1
392	22	163	1
393	22	174	1
394	23	28	1
395	23	29	1
396	23	41	1
397	23	85	1
398	23	100	1
399	23	111	1
400	23	119	1
401	23	121	1
402	23	125	1
403	23	134	1
404	23	136	1
405	23	140	1
406	23	146	1
407	23	155	1
408	24	26	1
409	24	34	1
410	24	35	1
411	24	55	1
412	24	58	1
413	24	65	1
414	24	76	1
415	24	95	1
416	24	108	1
417	24	116	1
418	24	138	1
419	24	139	1
420	24	157	1
421	24	163	1
422	25	29	1
423	25	31	1
424	25	40	1
425	25	49	1
426	25	66	1
427	25	78	1
428	25	84	1
429	25	95	1
430	25	98	1
431	25	102	1
432	25	103	1
433	25	106	1
434	25	145	1
435	25	157	1
436	25	166	1
437	25	174	1
438	25	179	1
439	26	29	1
440	26	35	1
441	26	53	1
442	26	54	1
443	26	55	1
444	26	65	1
445	26	66	1
446	26	67	1
447	26	69	1
448	26	85	1
449	26	103	1
450	26	121	1
451	26	123	1
452	26	144	1
453	26	164	1
454	26	178	1
455	27	47	1
456	27	70	1
457	27	73	1
458	27	86	1
459	27	100	1
460	27	106	1
461	27	115	1
462	27	129	1
463	27	135	1
