Link_index	Source	Destination	Capacity(kbps)
0	0	44	1
1	0	47	1
2	1	17	1
3	1	35	1
4	2	20	1
5	2	28	1
6	2	34	1
7	2	37	1
8	2	42	1
9	3	13	1
10	3	17	1
11	3	18	1
12	3	28	1
13	3	33	1
14	3	35	1
15	3	38	1
16	4	32	1
17	4	47	1
18	5	43	1
19	6	18	1
20	6	31	1
21	8	12	1
22	8	19	1
23	8	30	1
24	8	46	1
25	9	28	1
26	10	33	1
27	11	12	1
28	11	26	1
29	11	47	1
30	13	18	1
31	13	19	1
32	13	49	1
33	15	29	1
34	15	31	1
35	15	34	1
36	16	35	1
37	16	45	1
38	17	18	1
39	17	22	1
40	17	33	1
41	17	40	1
42	17	49	1
43	18	49	1
44	19	44	1
45	19	48	1
46	20	43	1
47	21	39	1
48	22	48	1
49	26	40	1
50	27	28	1
51	28	40	1
52	29	46	1
53	30	46	1
54	32	44	1
55	34	42	1
56	35	41	1
57	36	38	1
58	36	45	1
59	37	38	1
60	37	49	1
61	38	45	1
