Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	8	1
3	0	10	1
4	1	3	1
5	1	9	1
6	2	3	1
7	2	4	1
8	2	5	1
9	2	6	1
10	2	11	1
11	2	14	1
12	2	16	1
13	3	4	1
14	3	5	1
15	3	6	1
16	3	7	1
17	3	8	1
18	3	15	1
19	4	5	1
20	4	6	1
21	4	7	1
22	4	11	1
23	4	12	1
24	4	14	1
25	4	16	1
26	4	17	1
27	4	18	1
28	4	19	1
29	5	7	1
30	5	9	1
31	5	19	1
32	6	10	1
33	6	12	1
34	6	16	1
35	6	18	1
36	7	8	1
37	7	13	1
38	7	18	1
39	8	9	1
40	8	11	1
41	8	13	1
42	9	10	1
43	9	12	1
44	9	13	1
45	9	17	1
46	9	19	1
47	11	14	1
48	11	15	1
49	11	17	1
50	12	15	1
