Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	3	1
2	0	6	1
3	0	9	1
4	0	13	1
5	0	21	1
6	0	23	1
7	0	31	1
8	0	38	1
9	0	41	1
10	0	42	1
11	0	43	1
12	0	51	1
13	0	62	1
14	0	64	1
15	0	65	1
16	0	68	1
17	0	93	1
18	0	98	1
19	0	100	1
20	0	164	1
21	0	179	1
22	0	212	1
23	0	217	1
24	1	2	1
25	1	5	1
26	1	6	1
27	1	10	1
28	1	34	1
29	1	45	1
30	1	71	1
31	1	76	1
32	1	155	1
33	2	3	1
34	2	4	1
35	2	7	1
36	2	8	1
37	2	10	1
38	2	11	1
39	2	12	1
40	2	14	1
41	2	24	1
42	2	28	1
43	2	32	1
44	2	35	1
45	2	47	1
46	2	48	1
47	2	54	1
48	2	57	1
49	2	80	1
50	2	85	1
51	2	101	1
52	2	121	1
53	2	127	1
54	2	135	1
55	2	136	1
56	2	143	1
57	2	146	1
58	2	166	1
59	2	171	1
60	2	202	1
61	3	4	1
62	3	5	1
63	3	8	1
64	3	18	1
65	3	19	1
66	3	22	1
67	3	46	1
68	3	61	1
69	3	128	1
70	3	137	1
71	3	149	1
72	3	167	1
73	3	183	1
74	3	192	1
75	4	7	1
76	4	9	1
77	4	21	1
78	4	25	1
79	4	37	1
80	4	53	1
81	4	63	1
82	4	66	1
83	4	78	1
84	4	109	1
85	4	111	1
86	4	116	1
87	4	138	1
88	4	162	1
89	4	188	1
90	5	20	1
91	5	23	1
92	5	97	1
93	6	11	1
94	6	13	1
95	6	16	1
96	6	17	1
97	6	22	1
98	6	26	1
99	6	44	1
100	6	74	1
101	6	78	1
102	6	83	1
103	6	125	1
104	6	130	1
105	6	132	1
106	6	144	1
107	6	153	1
108	6	187	1
109	6	201	1
110	6	204	1
111	7	219	1
112	8	14	1
113	8	33	1
114	8	48	1
115	8	50	1
116	8	52	1
117	8	122	1
118	9	16	1
119	9	17	1
120	9	102	1
121	9	211	1
122	10	12	1
123	10	19	1
124	10	34	1
125	10	39	1
126	10	56	1
127	10	79	1
128	10	85	1
129	10	113	1
130	10	134	1
131	10	149	1
132	10	150	1
133	10	182	1
134	11	86	1
135	11	135	1
136	11	206	1
137	12	15	1
138	12	18	1
139	12	20	1
140	12	28	1
141	12	31	1
142	12	36	1
143	12	40	1
144	12	43	1
145	12	70	1
146	12	103	1
147	12	114	1
148	12	126	1
149	12	130	1
150	12	132	1
151	12	176	1
152	12	181	1
153	12	213	1
154	13	15	1
155	13	33	1
156	13	200	1
157	14	29	1
158	14	129	1
159	14	202	1
