Link_index	Source	Destination	Capacity(kbps)
0	0	1	1
1	0	9	1
2	0	26	1
3	0	34	1
4	0	36	1
5	0	48	1
6	0	49	1
7	1	25	1
8	1	26	1
9	1	39	1
10	2	14	1
11	2	15	1
12	2	23	1
13	2	29	1
14	2	38	1
15	2	49	1
16	3	26	1
17	3	33	1
18	3	44	1
19	4	39	1
20	4	42	1
21	4	44	1
22	4	46	1
23	5	6	1
24	5	18	1
25	5	20	1
26	5	27	1
27	5	33	1
28	5	37	1
29	5	44	1
30	6	10	1
31	6	25	1
32	6	38	1
33	6	40	1
34	7	28	1
35	8	21	1
36	8	22	1
37	8	24	1
38	8	33	1
39	8	35	1
40	8	41	1
41	8	43	1
42	9	15	1
43	9	16	1
44	9	37	1
45	9	47	1
46	10	30	1
47	10	35	1
48	10	36	1
49	10	39	1
50	10	42	1
51	10	45	1
52	11	14	1
53	11	35	1
54	11	48	1
55	12	21	1
56	12	41	1
57	13	18	1
58	13	23	1
59	13	32	1
60	13	42	1
61	13	49	1
62	14	18	1
63	14	26	1
64	14	45	1
65	15	26	1
66	15	31	1
67	15	36	1
68	16	33	1
69	17	22	1
70	17	43	1
71	18	34	1
72	18	43	1
73	18	46	1
74	19	28	1
75	19	32	1
76	19	33	1
77	19	35	1
78	19	47	1
79	20	22	1
80	20	25	1
81	20	26	1
82	20	32	1
83	20	37	1
84	20	41	1
85	21	27	1
86	21	34	1
87	21	41	1
88	21	42	1
89	22	44	1
90	22	49	1
91	23	34	1
92	23	35	1
93	23	36	1
94	23	41	1
95	23	43	1
96	23	49	1
97	24	25	1
98	24	26	1
99	24	27	1
100	24	31	1
101	24	34	1
102	24	37	1
103	24	38	1
104	24	49	1
105	25	27	1
106	25	34	1
107	25	49	1
108	26	27	1
109	26	38	1
110	27	37	1
111	27	45	1
112	27	46	1
113	29	31	1
114	29	41	1
115	30	31	1
116	30	45	1
117	30	49	1
118	31	36	1
119	31	40	1
120	31	48	1
121	32	49	1
122	33	34	1
123	33	41	1
124	34	43	1
125	34	45	1
126	34	46	1
127	35	48	1
128	36	45	1
129	40	42	1
130	40	48	1
131	42	43	1
132	45	46	1
133	46	47	1
134	46	49	1
