Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	3	1
2	0	4	1
3	0	6	1
4	0	22	1
5	0	24	1
6	0	25	1
7	1	2	1
8	1	3	1
9	1	5	1
10	1	7	1
11	1	10	1
12	1	11	1
13	1	12	1
14	1	17	1
15	1	19	1
16	1	20	1
17	1	30	1
18	1	31	1
19	1	40	1
20	1	43	1
21	1	48	1
22	2	4	1
23	2	6	1
24	2	14	1
25	2	27	1
26	2	31	1
27	2	47	1
28	3	8	1
29	3	11	1
30	3	19	1
31	3	25	1
32	3	47	1
33	4	5	1
34	4	8	1
35	4	9	1
36	4	13	1
37	4	14	1
38	4	15	1
39	4	18	1
40	4	20	1
41	4	28	1
42	5	10	1
43	5	16	1
44	5	17	1
45	6	7	1
46	6	12	1
47	6	32	1
48	7	9	1
49	7	15	1
50	7	16	1
51	7	26	1
52	7	30	1
53	7	44	1
54	7	45	1
55	8	33	1
56	9	29	1
57	10	21	1
58	11	49	1
59	12	13	1
60	12	22	1
61	12	24	1
62	12	29	1
63	12	32	1
64	12	41	1
65	12	46	1
66	13	38	1
67	14	27	1
68	14	34	1
69	14	37	1
70	15	18	1
71	15	21	1
72	15	23	1
73	15	35	1
74	16	23	1
75	16	41	1
76	17	36	1
77	17	37	1
78	18	45	1
79	21	39	1
80	22	43	1
81	23	26	1
82	23	48	1
83	24	44	1
84	25	28	1
85	25	42	1
86	26	36	1
87	26	40	1
88	27	35	1
89	30	49	1
90	31	38	1
91	32	33	1
92	32	34	1
93	34	46	1
94	35	39	1
95	37	42	1
