Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	12	1
3	0	15	1
4	0	24	1
5	0	45	1
6	1	3	1
7	1	4	1
8	1	19	1
9	2	3	1
10	2	5	1
11	2	9	1
12	2	10	1
13	2	20	1
14	2	22	1
15	2	34	1
16	3	4	1
17	3	5	1
18	3	6	1
19	3	7	1
20	3	8	1
21	3	10	1
22	3	11	1
23	3	12	1
24	3	13	1
25	3	15	1
26	3	16	1
27	3	17	1
28	3	18	1
29	3	20	1
30	3	23	1
31	3	25	1
32	3	26	1
33	3	29	1
34	3	30	1
35	3	32	1
36	3	35	1
37	3	39	1
38	3	41	1
39	3	46	1
40	4	5	1
41	4	6	1
42	4	7	1
43	4	8	1
44	4	9	1
45	4	12	1
46	4	14	1
47	4	16	1
48	4	21	1
49	4	30	1
50	4	32	1
51	4	36	1
52	4	42	1
53	4	47	1
54	4	48	1
55	5	6	1
56	5	7	1
57	5	8	1
58	5	10	1
59	5	15	1
60	5	17	1
61	5	18	1
62	5	19	1
63	5	20	1
64	5	21	1
65	5	22	1
66	5	32	1
67	5	35	1
68	6	11	1
69	6	31	1
70	6	34	1
71	7	9	1
72	7	13	1
73	7	18	1
74	7	23	1
75	7	28	1
76	7	33	1
77	7	37	1
78	7	38	1
79	7	43	1
80	8	14	1
81	8	28	1
82	9	14	1
83	9	40	1
84	10	11	1
85	10	13	1
86	10	22	1
87	10	24	1
88	10	27	1
89	10	31	1
90	11	26	1
91	11	45	1
92	11	46	1
93	12	16	1
94	12	19	1
95	12	23	1
96	12	25	1
97	12	30	1
98	12	38	1
99	12	41	1
100	12	43	1
101	13	27	1
102	13	47	1
103	14	21	1
104	15	33	1
105	15	36	1
106	16	17	1
107	16	34	1
108	16	49	1
109	17	29	1
110	17	37	1
111	17	39	1
112	18	40	1
113	18	41	1
114	18	46	1
115	18	48	1
116	18	49	1
117	19	28	1
118	19	47	1
119	19	49	1
120	21	24	1
121	21	33	1
122	22	29	1
123	22	42	1
124	23	25	1
125	23	26	1
126	23	27	1
127	23	37	1
128	23	45	1
129	24	31	1
130	24	35	1
131	24	43	1
132	26	38	1
133	26	44	1
134	27	44	1
135	28	40	1
136	28	44	1
137	32	36	1
138	37	39	1
139	40	42	1
140	45	48	1
