Link_index	Source	Destination	Capacity(kbps)
0	0	39	1
1	0	48	1
2	1	3	1
3	1	20	1
4	1	67	1
5	2	5	1
6	2	27	1
7	2	52	1
8	2	54	1
9	3	14	1
10	3	34	1
11	3	42	1
12	3	47	1
13	3	58	1
14	3	70	1
15	4	23	1
16	4	24	1
17	5	33	1
18	5	47	1
19	5	65	1
20	5	72	1
21	6	7	1
22	6	15	1
23	6	19	1
24	6	35	1
25	6	52	1
26	6	73	1
27	7	28	1
28	7	30	1
29	7	36	1
30	7	65	1
31	7	70	1
32	8	34	1
33	9	37	1
34	9	38	1
35	10	18	1
36	10	56	1
37	10	66	1
38	11	24	1
39	11	39	1
40	11	40	1
41	11	60	1
42	12	15	1
43	12	49	1
44	12	63	1
45	13	17	1
46	14	28	1
47	14	55	1
48	14	60	1
49	14	62	1
50	14	71	1
51	15	37	1
52	15	40	1
53	15	45	1
54	15	70	1
55	15	71	1
56	16	63	1
57	17	36	1
58	18	28	1
59	18	40	1
60	18	54	1
61	18	65	1
62	19	57	1
63	19	77	1
64	20	29	1
65	20	35	1
66	20	41	1
67	20	47	1
68	21	32	1
69	21	63	1
70	22	42	1
71	23	39	1
72	24	27	1
73	24	72	1
74	25	32	1
75	26	34	1
76	26	38	1
77	27	48	1
78	28	30	1
79	28	37	1
80	28	72	1
81	29	68	1
82	30	53	1
83	30	69	1
84	30	78	1
85	31	47	1
86	32	38	1
87	32	65	1
88	32	79	1
89	33	76	1
90	34	43	1
91	34	48	1
92	34	49	1
93	34	62	1
94	34	67	1
95	34	72	1
96	35	36	1
97	35	74	1
98	35	78	1
99	36	40	1
100	36	44	1
101	36	60	1
102	36	68	1
103	39	78	1
104	40	43	1
105	40	45	1
106	40	55	1
107	40	65	1
108	41	45	1
109	41	74	1
110	42	49	1
111	42	60	1
112	43	44	1
113	43	52	1
114	43	53	1
115	44	55	1
116	44	62	1
117	44	67	1
118	45	72	1
119	46	72	1
120	47	49	1
121	47	50	1
122	47	55	1
123	47	76	1
124	48	59	1
125	48	71	1
126	48	73	1
127	49	68	1
128	49	69	1
129	49	73	1
130	50	61	1
131	51	56	1
132	51	68	1
133	52	63	1
134	52	68	1
135	52	76	1
136	53	55	1
137	54	65	1
138	55	56	1
139	55	59	1
140	55	73	1
141	56	58	1
142	57	64	1
143	58	65	1
144	59	71	1
145	59	74	1
146	60	63	1
147	62	63	1
148	62	64	1
149	62	73	1
150	62	78	1
151	63	76	1
152	64	68	1
153	66	74	1
154	68	70	1
155	73	74	1
156	75	77	1
157	76	78	1
