Link_index	Source	Destination	Capacity(kbps)
0	0	17	1
1	0	38	1
2	1	19	1
3	1	24	1
4	1	29	1
5	1	34	1
6	1	39	1
7	1	43	1
8	1	45	1
9	2	12	1
10	2	16	1
11	2	41	1
12	2	48	1
13	3	5	1
14	3	11	1
15	3	20	1
16	3	29	1
17	3	38	1
18	3	46	1
19	3	47	1
20	4	9	1
21	4	12	1
22	4	27	1
23	4	32	1
24	4	33	1
25	4	37	1
26	4	40	1
27	5	16	1
28	5	30	1
29	5	36	1
30	5	42	1
31	6	7	1
32	6	11	1
33	6	24	1
34	6	27	1
35	6	39	1
36	6	41	1
37	7	12	1
38	7	16	1
39	7	25	1
40	7	32	1
41	7	34	1
42	8	9	1
43	8	11	1
44	8	34	1
45	8	43	1
46	8	46	1
47	9	13	1
48	9	18	1
49	9	28	1
50	9	45	1
51	10	17	1
52	10	20	1
53	10	24	1
54	10	27	1
55	11	23	1
56	11	27	1
57	11	32	1
58	11	39	1
59	12	18	1
60	12	29	1
61	12	30	1
62	12	44	1
63	12	46	1
64	13	15	1
65	13	17	1
66	13	22	1
67	13	37	1
68	13	43	1
69	13	45	1
70	14	23	1
71	14	27	1
72	14	30	1
73	14	33	1
74	14	48	1
75	15	32	1
76	15	40	1
77	16	29	1
78	16	33	1
79	17	29	1
80	17	33	1
81	18	42	1
82	19	24	1
83	19	34	1
84	19	39	1
85	19	43	1
86	19	44	1
87	19	48	1
88	20	27	1
89	21	48	1
90	22	24	1
91	22	37	1
92	22	43	1
93	23	35	1
94	25	37	1
95	25	39	1
96	26	30	1
97	26	33	1
98	26	34	1
99	26	44	1
100	26	46	1
101	27	28	1
102	27	32	1
103	28	45	1
104	29	38	1
105	29	42	1
106	29	45	1
107	30	34	1
108	30	43	1
109	31	39	1
110	31	42	1
111	32	44	1
112	32	48	1
113	33	44	1
114	34	48	1
115	35	47	1
116	36	41	1
117	36	45	1
118	37	49	1
119	38	42	1
120	39	44	1
121	41	46	1
122	41	48	1
123	42	48	1
124	47	48	1
