Link_index	Source	Destination	Capacity(kbps)
0	0	6	1
1	0	18	1
2	0	44	1
3	0	63	1
4	0	77	1
5	0	82	1
6	0	92	1
7	0	110	1
8	0	130	1
9	0	138	1
10	0	156	1
11	0	157	1
12	0	160	1
13	0	163	1
14	0	167	1
15	0	176	1
16	0	185	1
17	0	187	1
18	0	204	1
19	0	218	1
20	1	4	1
21	1	37	1
22	1	62	1
23	1	111	1
24	1	112	1
25	1	116	1
26	1	122	1
27	1	161	1
28	1	163	1
29	1	169	1
30	1	181	1
31	2	3	1
32	2	14	1
33	2	18	1
34	2	23	1
35	2	32	1
36	2	43	1
37	2	45	1
38	2	57	1
39	2	69	1
40	2	76	1
41	2	84	1
42	2	94	1
43	2	98	1
44	2	99	1
45	2	109	1
46	2	111	1
47	2	114	1
48	2	128	1
49	2	142	1
50	2	162	1
51	2	163	1
52	2	196	1
53	2	197	1
54	2	201	1
55	2	209	1
56	2	218	1
57	3	8	1
58	3	17	1
59	3	27	1
60	3	30	1
61	3	47	1
62	3	53	1
63	3	61	1
64	3	66	1
65	3	68	1
66	3	93	1
67	3	94	1
68	3	111	1
69	3	125	1
70	3	131	1
71	3	151	1
72	3	152	1
73	3	157	1
74	3	168	1
75	3	194	1
76	3	202	1
77	3	205	1
78	3	209	1
79	3	210	1
80	4	18	1
81	4	36	1
82	4	37	1
83	4	43	1
84	4	70	1
85	4	88	1
86	4	96	1
87	4	108	1
88	4	128	1
89	4	135	1
90	4	144	1
91	4	149	1
92	4	154	1
93	4	161	1
94	4	194	1
95	4	202	1
96	4	205	1
97	4	213	1
98	5	17	1
99	5	22	1
100	5	24	1
101	5	44	1
102	5	56	1
103	5	65	1
104	5	78	1
105	5	99	1
106	5	107	1
107	5	119	1
108	5	125	1
109	5	130	1
110	5	133	1
111	5	141	1
112	5	174	1
113	5	191	1
114	5	216	1
115	6	16	1
116	6	77	1
117	6	81	1
118	6	97	1
119	6	98	1
120	6	100	1
121	6	102	1
122	6	110	1
123	6	112	1
124	6	113	1
125	6	115	1
126	6	120	1
127	6	123	1
128	6	129	1
129	6	140	1
130	6	144	1
131	6	150	1
132	6	174	1
133	6	183	1
134	6	189	1
135	6	194	1
136	6	203	1
137	6	209	1
138	6	217	1
139	7	8	1
140	7	16	1
141	7	19	1
142	7	27	1
143	7	36	1
144	7	68	1
145	7	76	1
146	7	80	1
147	7	88	1
148	7	91	1
149	7	103	1
150	7	116	1
151	7	123	1
152	7	130	1
153	7	132	1
154	7	135	1
155	7	154	1
156	7	191	1
157	7	211	1
158	7	214	1
159	7	215	1
160	8	10	1
161	8	24	1
162	8	26	1
163	8	33	1
164	8	42	1
165	8	44	1
166	8	58	1
167	8	63	1
168	8	64	1
169	8	77	1
170	8	82	1
171	8	121	1
172	8	144	1
173	8	146	1
174	8	160	1
175	8	203	1
176	8	205	1
177	9	12	1
178	9	14	1
179	9	23	1
180	9	29	1
181	9	32	1
182	9	34	1
183	9	44	1
184	9	46	1
185	9	60	1
186	9	63	1
187	9	77	1
188	9	88	1
189	9	95	1
190	9	111	1
191	9	116	1
192	9	117	1
193	9	131	1
194	9	143	1
195	9	151	1
196	9	175	1
197	9	197	1
198	9	200	1
199	9	209	1
200	10	12	1
201	10	20	1
202	10	21	1
203	10	46	1
204	10	51	1
205	10	63	1
206	10	64	1
207	10	67	1
208	10	68	1
209	10	87	1
210	10	99	1
211	10	106	1
212	10	107	1
213	10	116	1
214	10	127	1
215	10	142	1
216	10	143	1
217	10	149	1
218	10	162	1
219	10	169	1
220	10	170	1
221	10	182	1
222	10	183	1
223	10	189	1
224	10	196	1
225	10	201	1
226	10	204	1
227	10	205	1
228	10	209	1
229	10	213	1
230	11	22	1
231	11	40	1
232	11	50	1
233	11	60	1
234	11	76	1
235	11	89	1
236	11	90	1
237	11	99	1
238	11	103	1
239	11	120	1
240	11	123	1
241	11	136	1
242	11	140	1
243	11	142	1
244	11	147	1
245	11	153	1
246	11	163	1
247	11	168	1
248	11	176	1
249	11	190	1
250	11	205	1
251	11	214	1
252	12	17	1
253	12	26	1
254	12	27	1
255	12	39	1
256	12	58	1
257	12	68	1
258	12	70	1
259	12	83	1
260	12	94	1
261	12	104	1
262	12	112	1
263	12	135	1
264	12	138	1
265	12	139	1
266	12	149	1
267	12	172	1
268	12	197	1
269	13	24	1
270	13	26	1
271	13	28	1
272	13	31	1
273	13	35	1
274	13	36	1
275	13	37	1
276	13	41	1
277	13	81	1
278	13	90	1
279	13	104	1
280	13	107	1
281	13	109	1
282	13	111	1
283	13	118	1
284	13	123	1
285	13	133	1
286	13	140	1
287	13	144	1
288	13	148	1
289	13	155	1
290	13	159	1
291	13	167	1
292	13	177	1
293	13	194	1
294	13	197	1
295	13	211	1
296	13	219	1
297	14	28	1
298	14	44	1
299	14	61	1
300	14	65	1
301	14	76	1
302	14	82	1
303	14	93	1
304	14	104	1
305	14	113	1
306	14	120	1
307	14	124	1
308	14	126	1
309	14	127	1
310	14	159	1
311	14	160	1
312	14	162	1
313	14	170	1
314	14	179	1
315	14	181	1
316	14	186	1
317	14	197	1
318	14	201	1
319	14	207	1
320	14	215	1
321	15	24	1
322	15	27	1
323	15	29	1
324	15	54	1
325	15	55	1
326	15	62	1
327	15	85	1
328	15	87	1
329	15	90	1
330	15	93	1
331	15	101	1
332	15	114	1
333	15	126	1
334	15	135	1
335	15	145	1
336	15	154	1
337	15	163	1
338	15	169	1
339	15	184	1
340	15	191	1
341	16	17	1
342	16	62	1
343	16	78	1
344	16	86	1
345	16	95	1
346	16	97	1
347	16	106	1
348	16	108	1
349	16	117	1
350	16	121	1
351	16	150	1
352	16	152	1
353	16	155	1
354	16	156	1
355	16	159	1
356	16	187	1
