Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	7	1
3	0	13	1
4	0	15	1
5	0	25	1
6	0	26	1
7	0	35	1
8	0	38	1
9	0	69	1
10	1	3	1
11	2	3	1
12	2	4	1
13	2	5	1
14	2	6	1
15	2	7	1
16	2	8	1
17	2	12	1
18	2	20	1
19	2	22	1
20	2	27	1
21	2	34	1
22	2	45	1
23	2	67	1
24	2	79	1
25	3	4	1
26	3	5	1
27	3	7	1
28	3	8	1
29	3	10	1
30	3	11	1
31	3	12	1
32	3	18	1
33	3	29	1
34	3	37	1
35	3	41	1
36	3	42	1
37	3	43	1
38	3	47	1
39	3	50	1
40	3	55	1
41	3	68	1
42	4	5	1
43	4	6	1
44	4	8	1
45	4	9	1
46	4	11	1
47	4	17	1
48	4	20	1
49	4	24	1
50	4	30	1
51	4	39	1
52	4	44	1
53	4	51	1
54	4	52	1
55	4	54	1
56	4	66	1
57	4	75	1
58	4	77	1
59	5	6	1
60	5	9	1
61	5	21	1
62	5	31	1
63	5	44	1
64	5	46	1
65	5	62	1
66	5	64	1
67	6	12	1
68	6	13	1
69	6	14	1
70	6	19	1
71	6	32	1
72	6	33	1
73	6	34	1
74	6	48	1
75	6	70	1
76	7	9	1
77	7	10	1
78	7	18	1
79	7	55	1
80	7	61	1
81	7	74	1
82	7	78	1
83	8	13	1
84	8	14	1
85	8	16	1
86	8	17	1
87	8	18	1
88	8	26	1
89	8	33	1
90	8	45	1
91	8	46	1
92	8	53	1
93	8	58	1
94	8	61	1
95	8	64	1
96	8	66	1
97	8	75	1
98	9	10	1
99	9	16	1
100	9	23	1
101	9	57	1
102	9	77	1
103	10	11	1
104	10	14	1
105	10	15	1
106	10	17	1
107	10	19	1
108	10	20	1
109	10	33	1
110	10	41	1
111	10	42	1
112	10	47	1
113	10	50	1
114	10	60	1
115	10	73	1
116	11	51	1
117	12	16	1
118	12	37	1
119	12	39	1
120	12	40	1
121	12	57	1
122	12	67	1
123	13	24	1
124	14	15	1
125	14	21	1
126	14	27	1
127	14	31	1
128	14	46	1
129	15	19	1
130	16	28	1
131	17	21	1
132	17	24	1
133	17	29	1
134	17	30	1
135	17	40	1
136	17	45	1
137	17	50	1
138	17	59	1
139	18	22	1
140	18	30	1
141	18	56	1
142	19	28	1
143	19	32	1
144	19	37	1
145	20	22	1
146	20	23	1
147	20	25	1
148	20	49	1
149	21	23	1
150	21	27	1
151	21	28	1
152	21	35	1
153	21	40	1
154	21	41	1
155	21	71	1
156	21	74	1
157	22	29	1
158	22	34	1
159	22	54	1
160	23	26	1
161	23	73	1
162	24	25	1
163	24	38	1
164	24	39	1
165	24	53	1
166	24	56	1
167	24	68	1
168	24	77	1
169	25	52	1
170	27	36	1
171	27	76	1
172	28	32	1
173	28	51	1
174	28	52	1
175	29	36	1
176	29	44	1
177	29	72	1
178	30	31	1
179	30	47	1
180	30	66	1
181	31	38	1
182	31	70	1
183	31	71	1
184	32	35	1
185	33	36	1
186	34	43	1
187	34	62	1
188	35	62	1
189	36	53	1
190	37	49	1
191	38	48	1
192	38	60	1
193	39	55	1
194	39	56	1
195	39	60	1
196	39	72	1
197	40	42	1
198	40	63	1
199	40	64	1
200	41	43	1
201	41	58	1
202	42	63	1
203	42	65	1
204	43	59	1
205	43	65	1
206	44	49	1
207	44	70	1
208	44	78	1
209	45	63	1
210	45	71	1
211	45	76	1
212	45	78	1
213	46	73	1
214	46	79	1
215	47	48	1
216	47	68	1
217	48	54	1
218	50	58	1
219	52	57	1
220	52	65	1
221	55	67	1
222	55	69	1
223	56	59	1
224	58	61	1
225	58	72	1
226	63	74	1
227	67	69	1
228	68	76	1
229	71	75	1
230	73	79	1
