Link_index	Source	Destination	Capacity(kbps)
0	0	10	1
1	0	22	1
2	0	39	1
3	1	3	1
4	1	17	1
5	1	32	1
6	1	38	1
7	1	39	1
8	2	41	1
9	3	12	1
10	3	41	1
11	4	16	1
12	4	21	1
13	4	27	1
14	4	32	1
15	4	34	1
16	4	37	1
17	4	49	1
18	5	43	1
19	6	20	1
20	6	33	1
21	6	42	1
22	6	47	1
23	7	20	1
24	7	41	1
25	9	35	1
26	10	28	1
27	11	28	1
28	12	18	1
29	12	30	1
30	13	46	1
31	14	15	1
32	15	19	1
33	15	37	1
34	15	49	1
35	16	45	1
36	17	31	1
37	17	34	1
38	17	40	1
39	18	19	1
40	18	26	1
41	19	33	1
42	19	37	1
43	19	44	1
44	20	36	1
45	21	31	1
46	22	23	1
47	22	25	1
48	22	27	1
49	22	37	1
50	26	38	1
51	26	43	1
52	27	37	1
53	27	39	1
54	29	33	1
55	30	46	1
56	32	46	1
57	35	36	1
58	35	48	1
59	36	47	1
60	36	49	1
61	37	42	1
62	39	44	1
63	40	43	1
64	40	49	1
65	42	43	1
