Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	5	1
3	0	6	1
4	0	32	1
5	0	36	1
6	0	39	1
7	0	46	1
8	1	3	1
9	1	4	1
10	1	12	1
11	1	45	1
12	1	51	1
13	2	3	1
14	2	13	1
15	2	41	1
16	3	4	1
17	3	5	1
18	3	7	1
19	3	9	1
20	3	12	1
21	3	13	1
22	3	14	1
23	3	15	1
24	3	17	1
25	3	20	1
26	3	22	1
27	3	27	1
28	3	38	1
29	3	49	1
30	4	5	1
31	4	6	1
32	4	7	1
33	4	8	1
34	4	17	1
35	4	19	1
36	4	24	1
37	4	25	1
38	4	27	1
39	4	33	1
40	4	43	1
41	4	45	1
42	4	54	1
43	4	55	1
44	4	57	1
45	5	6	1
46	5	7	1
47	5	10	1
48	5	13	1
49	5	16	1
50	5	27	1
51	5	31	1
52	5	37	1
53	6	8	1
54	6	9	1
55	6	10	1
56	6	11	1
57	6	14	1
58	6	17	1
59	6	18	1
60	6	20	1
61	6	22	1
62	6	29	1
63	6	30	1
64	6	36	1
65	6	37	1
66	6	38	1
67	6	46	1
68	7	8	1
69	7	9	1
70	7	11	1
71	7	12	1
72	7	14	1
73	7	15	1
74	7	18	1
75	7	21	1
76	7	22	1
77	7	24	1
78	7	29	1
79	7	31	1
80	7	35	1
81	7	47	1
82	7	49	1
83	7	53	1
84	8	44	1
85	8	48	1
86	9	10	1
87	9	11	1
88	9	40	1
89	11	18	1
90	11	25	1
91	11	30	1
92	11	33	1
93	12	21	1
94	12	23	1
95	12	50	1
96	13	16	1
97	13	21	1
98	13	28	1
99	13	41	1
100	13	58	1
101	14	15	1
102	14	19	1
103	14	20	1
104	14	32	1
105	14	40	1
106	14	47	1
107	14	52	1
108	14	58	1
109	15	16	1
110	15	32	1
111	15	56	1
112	16	24	1
113	16	26	1
114	16	31	1
115	16	34	1
116	16	42	1
117	16	45	1
118	17	19	1
119	17	26	1
120	17	36	1
121	17	47	1
122	17	55	1
123	19	26	1
124	19	35	1
125	20	39	1
126	20	43	1
127	20	54	1
128	21	23	1
129	21	28	1
130	21	39	1
131	22	23	1
132	22	28	1
133	22	35	1
134	22	59	1
135	23	25	1
136	23	53	1
137	24	29	1
138	24	30	1
139	24	33	1
140	24	42	1
141	24	56	1
142	27	40	1
143	27	50	1
144	28	34	1
145	28	42	1
146	28	44	1
147	28	46	1
148	28	48	1
149	28	50	1
150	29	56	1
151	30	34	1
152	30	51	1
153	30	54	1
154	33	37	1
155	33	55	1
156	34	38	1
157	34	44	1
158	34	52	1
159	35	43	1
160	35	49	1
161	35	51	1
162	35	57	1
163	36	48	1
164	36	52	1
165	37	53	1
166	38	58	1
167	40	41	1
168	46	59	1
169	47	59	1
170	56	57	1
