Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	19	1
3	0	40	1
4	0	42	1
5	0	44	1
6	0	47	1
7	1	5	1
8	1	18	1
9	1	26	1
10	1	38	1
11	1	39	1
12	2	8	1
13	2	43	1
14	3	6	1
15	3	34	1
16	3	35	1
17	3	46	1
18	3	47	1
19	4	19	1
20	4	28	1
21	4	40	1
22	4	43	1
23	5	16	1
24	5	19	1
25	5	26	1
26	5	47	1
27	6	17	1
28	6	29	1
29	6	49	1
30	7	17	1
31	7	37	1
32	7	45	1
33	8	12	1
34	8	14	1
35	8	15	1
36	8	37	1
37	9	11	1
38	9	20	1
39	9	21	1
40	9	28	1
41	9	38	1
42	9	39	1
43	9	41	1
44	10	14	1
45	10	15	1
46	10	28	1
47	10	30	1
48	10	42	1
49	10	48	1
50	11	19	1
51	11	39	1
52	11	42	1
53	12	18	1
54	12	45	1
55	12	47	1
56	12	48	1
57	12	49	1
58	13	17	1
59	13	19	1
60	13	20	1
61	13	34	1
62	13	37	1
63	13	49	1
64	14	23	1
65	14	25	1
66	14	47	1
67	15	26	1
68	16	29	1
69	16	42	1
70	16	45	1
71	16	46	1
72	17	22	1
73	17	23	1
74	17	24	1
75	17	35	1
76	17	44	1
77	17	49	1
78	18	28	1
79	18	33	1
80	18	36	1
81	18	40	1
82	18	42	1
83	18	45	1
84	19	27	1
85	19	29	1
86	19	36	1
87	20	22	1
88	20	30	1
89	20	37	1
90	20	47	1
91	21	22	1
92	21	34	1
93	21	35	1
94	22	25	1
95	22	38	1
96	22	40	1
97	23	31	1
98	23	47	1
99	24	47	1
100	25	33	1
101	25	34	1
102	25	47	1
103	26	28	1
104	26	34	1
105	26	45	1
106	26	47	1
107	26	49	1
108	27	41	1
109	27	45	1
110	28	29	1
111	28	38	1
112	28	49	1
113	29	33	1
114	29	40	1
115	29	47	1
116	30	42	1
117	31	45	1
118	32	45	1
119	33	35	1
120	35	49	1
121	37	38	1
122	37	43	1
123	37	49	1
124	38	43	1
125	39	43	1
126	39	49	1
127	42	45	1
128	45	47	1
129	48	49	1
