Link_index	Source	Destination	Capacity(kbps)
0	0	10	1
1	0	13	1
2	0	30	1
3	0	50	1
4	0	54	1
5	0	67	1
6	0	78	1
7	0	86	1
8	0	91	1
9	0	96	1
10	0	103	1
11	0	117	1
12	0	128	1
13	0	132	1
14	0	136	1
15	0	141	1
16	0	147	1
17	0	164	1
18	0	170	1
19	0	175	1
20	0	177	1
21	0	182	1
22	0	186	1
23	1	15	1
24	1	17	1
25	1	44	1
26	1	45	1
27	1	68	1
28	1	71	1
29	1	73	1
30	1	80	1
31	1	83	1
32	1	85	1
33	1	90	1
34	1	92	1
35	1	120	1
36	1	132	1
37	1	152	1
38	1	153	1
39	1	157	1
40	1	166	1
41	1	170	1
42	1	174	1
43	1	194	1
44	1	198	1
45	2	3	1
46	2	17	1
47	2	22	1
48	2	25	1
49	2	44	1
50	2	53	1
51	2	60	1
52	2	61	1
53	2	71	1
54	2	73	1
55	2	79	1
56	2	109	1
57	2	120	1
58	2	126	1
59	2	129	1
60	2	139	1
61	2	162	1
62	2	168	1
63	2	169	1
64	2	180	1
65	3	10	1
66	3	26	1
67	3	36	1
68	3	37	1
69	3	45	1
70	3	56	1
71	3	58	1
72	3	69	1
73	3	71	1
74	3	73	1
75	3	77	1
76	3	96	1
77	3	105	1
78	3	109	1
79	3	113	1
80	3	130	1
81	3	136	1
82	3	161	1
83	3	188	1
84	3	192	1
85	4	7	1
86	4	13	1
87	4	25	1
88	4	26	1
89	4	29	1
90	4	40	1
91	4	60	1
92	4	63	1
93	4	66	1
94	4	78	1
95	4	79	1
96	4	91	1
97	4	112	1
98	4	137	1
99	4	139	1
100	4	165	1
101	4	166	1
102	4	178	1
103	4	185	1
104	4	187	1
105	4	192	1
106	4	193	1
107	4	195	1
108	4	199	1
109	5	8	1
110	5	13	1
111	5	51	1
112	5	54	1
113	5	68	1
114	5	69	1
115	5	72	1
116	5	73	1
117	5	100	1
118	5	105	1
119	5	107	1
120	5	117	1
121	5	118	1
122	5	124	1
123	5	128	1
124	5	130	1
125	5	132	1
126	5	141	1
127	5	153	1
128	5	154	1
129	5	166	1
130	5	180	1
131	5	189	1
132	5	191	1
133	6	22	1
134	6	27	1
135	6	29	1
136	6	36	1
137	6	40	1
138	6	49	1
139	6	54	1
140	6	55	1
141	6	61	1
142	6	67	1
143	6	84	1
144	6	88	1
145	6	108	1
146	6	134	1
147	6	138	1
148	6	142	1
149	6	143	1
150	6	168	1
151	6	169	1
152	6	171	1
153	6	185	1
154	6	193	1
155	7	10	1
156	7	16	1
157	7	21	1
158	7	22	1
159	7	65	1
160	7	110	1
161	7	118	1
162	7	149	1
163	7	176	1
164	8	25	1
165	8	87	1
166	8	104	1
167	8	113	1
168	8	135	1
169	8	143	1
170	8	149	1
171	8	152	1
172	8	160	1
173	8	164	1
174	8	186	1
175	8	192	1
176	8	197	1
177	9	24	1
178	9	39	1
179	9	40	1
180	9	42	1
181	9	58	1
182	9	63	1
183	9	65	1
184	9	67	1
185	9	70	1
186	9	90	1
187	9	96	1
188	9	100	1
189	9	103	1
190	9	108	1
191	9	115	1
192	9	118	1
193	9	128	1
194	9	139	1
195	9	142	1
196	9	150	1
197	9	159	1
198	9	162	1
199	9	171	1
200	9	178	1
201	9	184	1
202	9	191	1
203	10	15	1
204	10	22	1
205	10	27	1
206	10	32	1
207	10	34	1
208	10	36	1
209	10	43	1
210	10	74	1
211	10	88	1
212	10	91	1
213	10	94	1
214	10	104	1
215	10	110	1
216	10	122	1
217	10	123	1
218	10	127	1
219	10	140	1
220	10	160	1
221	10	165	1
222	11	13	1
223	11	31	1
224	11	33	1
225	11	44	1
226	11	49	1
227	11	51	1
228	11	54	1
229	11	60	1
230	11	65	1
231	11	72	1
232	11	74	1
233	11	79	1
234	11	83	1
235	11	92	1
236	11	110	1
237	11	117	1
238	11	123	1
239	11	129	1
240	11	134	1
241	11	137	1
242	11	138	1
243	11	142	1
244	11	143	1
245	11	145	1
246	11	199	1
247	12	27	1
248	12	32	1
249	12	64	1
250	12	66	1
251	12	77	1
252	12	78	1
253	12	81	1
254	12	85	1
255	12	95	1
256	12	96	1
257	12	102	1
258	12	117	1
259	12	171	1
260	12	176	1
261	12	180	1
262	12	184	1
263	12	187	1
264	13	18	1
265	13	28	1
266	13	34	1
267	13	44	1
268	13	55	1
269	13	62	1
270	13	68	1
271	13	76	1
272	13	79	1
273	13	87	1
274	13	91	1
275	13	109	1
276	13	116	1
277	13	136	1
278	13	137	1
279	13	145	1
280	13	150	1
281	13	171	1
282	13	175	1
283	13	179	1
284	13	199	1
285	14	22	1
286	14	29	1
287	14	34	1
288	14	37	1
289	14	48	1
290	14	80	1
291	14	99	1
292	14	106	1
293	14	107	1
294	14	124	1
295	14	142	1
296	14	143	1
297	14	144	1
298	14	152	1
299	14	175	1
300	14	196	1
301	15	17	1
302	15	19	1
303	15	61	1
304	15	94	1
305	15	103	1
306	15	117	1
307	15	132	1
308	15	148	1
309	15	158	1
310	15	164	1
311	15	189	1
312	16	23	1
313	16	24	1
314	16	28	1
315	16	30	1
316	16	41	1
317	16	44	1
318	16	63	1
319	16	68	1
320	16	75	1
321	16	87	1
322	16	91	1
323	16	93	1
324	16	96	1
325	16	111	1
326	16	122	1
327	16	128	1
328	16	134	1
329	16	135	1
330	16	138	1
331	16	156	1
332	16	159	1
333	16	174	1
334	16	175	1
335	16	176	1
336	16	182	1
337	16	183	1
338	17	26	1
339	17	30	1
340	17	33	1
341	17	36	1
342	17	50	1
343	17	61	1
344	17	65	1
345	17	83	1
346	17	89	1
347	17	93	1
348	17	98	1
349	17	104	1
350	17	121	1
351	17	124	1
352	17	145	1
353	17	147	1
354	17	161	1
355	17	181	1
356	17	191	1
357	17	199	1
358	18	35	1
359	18	49	1
360	18	50	1
361	18	54	1
362	18	60	1
363	18	63	1
364	18	69	1
365	18	73	1
366	18	78	1
367	18	80	1
368	18	95	1
369	18	96	1
370	18	97	1
371	18	108	1
372	18	132	1
373	18	133	1
374	18	136	1
375	18	138	1
376	18	141	1
377	18	143	1
378	18	151	1
379	18	157	1
380	18	182	1
381	18	195	1
382	19	31	1
383	19	37	1
384	19	47	1
385	19	57	1
386	19	77	1
387	19	106	1
388	19	148	1
389	19	149	1
390	19	152	1
391	19	153	1
392	19	154	1
393	19	174	1
394	19	176	1
395	19	183	1
396	20	40	1
397	20	47	1
398	20	48	1
399	20	52	1
400	20	68	1
401	20	70	1
402	20	73	1
403	20	84	1
404	20	88	1
405	20	89	1
406	20	95	1
407	20	112	1
408	20	123	1
409	20	139	1
410	20	151	1
411	20	157	1
412	20	160	1
413	20	177	1
414	20	183	1
415	20	199	1
416	21	24	1
417	21	41	1
418	21	50	1
419	21	51	1
420	21	57	1
421	21	59	1
422	21	71	1
423	21	84	1
424	21	88	1
425	21	104	1
426	21	107	1
427	21	112	1
428	21	125	1
429	21	130	1
430	21	137	1
431	21	143	1
432	21	146	1
433	21	158	1
434	21	160	1
435	21	197	1
436	22	33	1
437	22	46	1
438	22	52	1
439	22	56	1
440	22	59	1
441	22	84	1
442	22	96	1
443	22	107	1
444	22	112	1
445	22	133	1
446	22	135	1
447	22	137	1
448	22	144	1
449	22	146	1
450	22	148	1
451	22	156	1
452	22	163	1
453	22	164	1
454	22	178	1
455	22	185	1
456	22	187	1
457	23	50	1
458	23	51	1
459	23	53	1
460	23	67	1
461	23	68	1
462	23	104	1
463	23	105	1
464	23	112	1
465	23	132	1
466	23	133	1
467	23	151	1
468	23	155	1
469	23	170	1
470	23	173	1
471	24	29	1
472	24	40	1
473	24	45	1
474	24	57	1
475	24	59	1
476	24	69	1
477	24	71	1
478	24	74	1
479	24	78	1
480	24	82	1
481	24	84	1
482	24	87	1
483	24	88	1
484	24	95	1
485	24	100	1
486	24	105	1
487	24	113	1
488	24	116	1
489	24	158	1
490	24	161	1
491	24	173	1
492	24	174	1
493	24	187	1
494	24	194	1
495	24	197	1
496	25	27	1
497	25	36	1
498	25	39	1
499	25	40	1
500	25	43	1
501	25	58	1
502	25	63	1
503	25	66	1
504	25	70	1
505	25	93	1
506	25	106	1
507	25	113	1
508	25	114	1
509	25	137	1
510	25	144	1
511	25	155	1
512	25	161	1
513	25	167	1
514	25	171	1
515	26	27	1
516	26	30	1
517	26	31	1
518	26	55	1
519	26	61	1
520	26	67	1
521	26	84	1
522	26	90	1
523	26	99	1
524	26	131	1
525	26	135	1
526	26	141	1
527	26	154	1
528	26	176	1
529	26	183	1
530	27	40	1
531	27	64	1
532	27	71	1
533	27	78	1
534	27	80	1
535	27	90	1
536	27	108	1
537	27	109	1
538	27	131	1
539	27	144	1
540	27	149	1
541	27	150	1
542	27	175	1
543	27	180	1
544	28	29	1
545	28	34	1
546	28	49	1
547	28	56	1
548	28	58	1
549	28	60	1
550	28	63	1
551	28	64	1
552	28	82	1
553	28	84	1
554	28	87	1
555	28	93	1
556	28	117	1
557	28	123	1
558	28	144	1
559	28	155	1
560	28	162	1
561	28	179	1
562	28	180	1
563	29	32	1
564	29	42	1
565	29	50	1
566	29	58	1
567	29	71	1
568	29	81	1
569	29	92	1
570	29	94	1
571	29	98	1
572	29	111	1
573	29	117	1
574	29	130	1
575	29	132	1
576	29	133	1
577	29	137	1
578	29	148	1
579	29	152	1
580	29	158	1
581	29	167	1
582	29	171	1
583	29	183	1
584	29	186	1
585	30	86	1
586	30	98	1
587	30	103	1
588	30	113	1
589	30	118	1
590	30	123	1
591	30	143	1
592	30	159	1
593	31	73	1
594	31	75	1
595	31	84	1
596	31	95	1
597	31	97	1
598	31	105	1
599	31	113	1
600	31	128	1
601	31	131	1
602	31	139	1
603	31	145	1
604	31	173	1
605	31	177	1
606	31	179	1
607	31	184	1
608	31	195	1
609	32	39	1
610	32	41	1
611	32	51	1
612	32	52	1
613	32	77	1
614	32	91	1
615	32	122	1
