Link_index	Source	Destination	Capacity(kbps)
0	0	7	1
1	0	13	1
2	0	17	1
3	0	23	1
4	0	27	1
5	0	32	1
6	0	49	1
7	0	77	1
8	0	85	1
9	0	117	1
10	0	143	1
11	0	192	1
12	0	194	1
13	0	195	1
14	0	196	1
15	0	197	1
16	1	11	1
17	1	13	1
18	1	27	1
19	1	34	1
20	1	46	1
21	1	51	1
22	1	56	1
23	1	58	1
24	1	64	1
25	1	77	1
26	1	99	1
27	1	102	1
28	1	108	1
29	1	119	1
30	1	126	1
31	1	135	1
32	1	138	1
33	1	141	1
34	1	144	1
35	1	145	1
36	1	158	1
37	1	168	1
38	1	178	1
39	1	198	1
40	2	7	1
41	2	31	1
42	2	52	1
43	2	69	1
44	2	76	1
45	2	85	1
46	2	89	1
47	2	105	1
48	2	118	1
49	2	128	1
50	2	152	1
51	2	186	1
52	2	192	1
53	2	198	1
54	3	11	1
55	3	13	1
56	3	41	1
57	3	53	1
58	3	66	1
59	3	68	1
60	3	75	1
61	3	86	1
62	3	87	1
63	3	94	1
64	3	102	1
65	3	113	1
66	3	119	1
67	3	151	1
68	3	155	1
69	3	168	1
70	3	182	1
71	3	190	1
72	4	11	1
73	4	43	1
74	4	59	1
75	4	70	1
76	4	84	1
77	4	86	1
78	4	88	1
79	4	115	1
80	4	130	1
81	4	147	1
82	4	166	1
83	4	170	1
84	4	179	1
85	4	182	1
86	4	190	1
87	4	196	1
88	4	198	1
89	5	14	1
90	5	16	1
91	5	21	1
92	5	33	1
93	5	38	1
94	5	40	1
95	5	44	1
96	5	50	1
97	5	53	1
98	5	60	1
99	5	76	1
100	5	78	1
101	5	82	1
102	5	83	1
103	5	86	1
104	5	88	1
105	5	92	1
106	5	98	1
107	5	119	1
108	5	122	1
109	5	129	1
110	5	130	1
111	5	144	1
112	5	156	1
113	5	159	1
114	5	161	1
115	5	174	1
116	5	182	1
117	6	12	1
118	6	14	1
119	6	30	1
120	6	33	1
121	6	43	1
122	6	49	1
123	6	60	1
124	6	71	1
125	6	79	1
126	6	84	1
127	6	87	1
128	6	90	1
129	6	113	1
130	6	122	1
131	6	124	1
132	6	138	1
133	6	140	1
134	6	144	1
135	6	157	1
136	6	168	1
137	6	170	1
138	6	177	1
139	6	185	1
140	6	191	1
141	6	193	1
142	7	21	1
143	7	43	1
144	7	44	1
145	7	54	1
146	7	60	1
147	7	63	1
148	7	79	1
149	7	80	1
150	7	82	1
151	7	88	1
152	7	107	1
153	7	109	1
154	7	117	1
155	7	120	1
156	7	124	1
157	7	131	1
158	7	132	1
159	7	142	1
160	7	153	1
161	7	167	1
162	7	180	1
163	7	199	1
164	8	11	1
165	8	12	1
166	8	21	1
167	8	27	1
168	8	41	1
169	8	45	1
170	8	67	1
171	8	68	1
172	8	76	1
173	8	77	1
174	8	78	1
175	8	105	1
176	8	109	1
177	8	124	1
178	8	125	1
179	8	136	1
180	8	137	1
181	8	147	1
182	8	170	1
183	8	171	1
184	8	177	1
185	8	187	1
186	9	15	1
187	9	25	1
188	9	28	1
189	9	31	1
190	9	39	1
191	9	47	1
192	9	50	1
193	9	51	1
194	9	61	1
195	9	107	1
196	9	108	1
197	9	115	1
198	9	129	1
199	9	142	1
200	9	144	1
201	9	152	1
202	9	153	1
203	9	161	1
204	9	191	1
205	9	198	1
206	10	19	1
207	10	21	1
208	10	22	1
209	10	25	1
210	10	44	1
211	10	69	1
212	10	90	1
213	10	92	1
214	10	97	1
215	10	132	1
216	10	139	1
217	10	146	1
218	10	148	1
219	10	156	1
220	10	166	1
221	10	170	1
222	10	171	1
223	10	174	1
224	10	182	1
225	10	193	1
226	10	194	1
227	11	16	1
228	11	39	1
229	11	58	1
230	11	65	1
231	11	75	1
232	11	76	1
233	11	82	1
234	11	90	1
235	11	125	1
236	11	129	1
237	11	139	1
238	11	142	1
239	11	145	1
240	11	152	1
241	11	166	1
242	11	184	1
243	11	186	1
244	11	193	1
245	11	196	1
246	12	43	1
247	12	54	1
248	12	69	1
249	12	74	1
250	12	121	1
251	12	153	1
252	12	160	1
253	12	165	1
254	12	171	1
255	12	182	1
256	12	188	1
257	12	192	1
258	13	25	1
259	13	28	1
260	13	35	1
261	13	37	1
262	13	45	1
263	13	61	1
264	13	68	1
265	13	72	1
266	13	82	1
267	13	83	1
268	13	85	1
269	13	99	1
270	13	107	1
271	13	127	1
272	13	138	1
273	13	143	1
274	13	160	1
275	13	165	1
276	13	177	1
277	14	16	1
278	14	17	1
279	14	19	1
280	14	41	1
281	14	58	1
282	14	65	1
283	14	79	1
284	14	90	1
285	14	103	1
286	14	104	1
287	14	109	1
288	14	111	1
289	14	118	1
290	14	124	1
291	14	128	1
292	14	144	1
293	14	145	1
294	14	157	1
295	14	171	1
296	14	184	1
297	14	185	1
298	14	189	1
299	15	19	1
300	15	58	1
301	15	74	1
302	15	86	1
303	15	94	1
304	15	97	1
305	15	101	1
306	15	106	1
307	15	120	1
308	15	121	1
309	15	133	1
310	15	145	1
311	15	146	1
312	15	185	1
313	15	193	1
314	16	37	1
315	16	56	1
316	16	84	1
317	16	87	1
318	16	95	1
319	16	96	1
320	16	104	1
321	16	105	1
322	16	107	1
323	16	113	1
324	16	121	1
325	16	127	1
326	16	131	1
327	16	132	1
328	16	139	1
329	16	176	1
330	16	178	1
331	16	179	1
332	16	183	1
333	16	187	1
334	17	24	1
335	17	51	1
336	17	52	1
337	17	61	1
338	17	66	1
339	17	72	1
340	17	87	1
341	17	96	1
342	17	101	1
343	17	103	1
344	17	110	1
345	17	116	1
346	17	167	1
347	17	183	1
348	17	191	1
349	18	44	1
350	18	60	1
351	18	84	1
352	18	88	1
353	18	97	1
354	18	109	1
355	18	117	1
356	18	120	1
357	18	127	1
358	18	131	1
359	18	150	1
360	18	153	1
361	18	157	1
362	18	167	1
363	18	173	1
364	18	188	1
365	18	198	1
366	18	199	1
367	19	55	1
368	19	57	1
369	19	65	1
370	19	71	1
371	19	77	1
372	19	84	1
373	19	98	1
374	19	110	1
375	19	125	1
376	19	133	1
377	19	135	1
378	19	136	1
379	19	141	1
380	19	147	1
381	19	161	1
382	19	169	1
383	19	172	1
384	19	178	1
385	19	187	1
386	19	189	1
387	20	35	1
388	20	45	1
389	20	56	1
390	20	59	1
391	20	61	1
392	20	85	1
393	20	86	1
394	20	118	1
395	20	125	1
396	20	134	1
397	20	135	1
398	20	152	1
399	20	158	1
400	20	164	1
401	20	193	1
402	21	24	1
403	21	32	1
404	21	58	1
405	21	71	1
406	21	77	1
407	21	83	1
408	21	115	1
409	21	128	1
410	21	136	1
411	21	153	1
412	21	160	1
413	21	179	1
414	21	192	1
415	21	194	1
416	21	196	1
417	22	25	1
418	22	37	1
419	22	47	1
420	22	71	1
421	22	87	1
422	22	96	1
423	22	136	1
424	22	169	1
425	22	170	1
426	22	175	1
427	22	179	1
428	22	180	1
429	22	181	1
430	22	182	1
431	22	191	1
432	23	32	1
433	23	56	1
434	23	64	1
435	23	85	1
436	23	106	1
437	23	125	1
438	23	150	1
439	23	154	1
440	23	172	1
441	23	175	1
442	24	35	1
443	24	49	1
444	24	56	1
445	24	66	1
446	24	79	1
447	24	80	1
448	24	83	1
449	24	91	1
450	24	122	1
451	24	123	1
452	24	135	1
453	24	154	1
454	24	165	1
455	24	168	1
456	24	186	1
457	24	191	1
458	25	36	1
459	25	39	1
460	25	63	1
461	25	92	1
462	25	104	1
463	25	105	1
464	25	109	1
465	25	119	1
466	25	127	1
467	25	134	1
468	25	136	1
469	25	137	1
470	25	140	1
471	25	142	1
472	25	143	1
473	25	145	1
474	25	149	1
475	25	151	1
476	25	156	1
477	25	176	1
478	25	188	1
479	25	195	1
480	26	30	1
481	26	36	1
482	26	42	1
483	26	52	1
484	26	68	1
485	26	81	1
486	26	86	1
487	26	94	1
488	26	108	1
489	26	109	1
490	26	113	1
491	26	125	1
492	26	133	1
493	26	143	1
494	26	146	1
495	26	156	1
496	26	158	1
497	26	161	1
498	26	163	1
499	26	167	1
500	26	168	1
501	26	188	1
502	26	189	1
503	26	195	1
504	27	30	1
505	27	32	1
506	27	41	1
507	27	75	1
508	27	76	1
509	27	91	1
510	27	96	1
511	27	98	1
512	27	105	1
513	27	111	1
514	27	116	1
515	27	117	1
516	27	119	1
517	27	134	1
518	27	140	1
519	27	159	1
520	27	176	1
521	27	179	1
522	27	180	1
523	27	186	1
524	27	192	1
525	28	30	1
526	28	49	1
527	28	56	1
528	28	64	1
529	28	70	1
530	28	77	1
531	28	79	1
532	28	84	1
533	28	87	1
534	28	88	1
535	28	109	1
536	28	112	1
537	28	136	1
538	28	148	1
539	28	150	1
540	28	151	1
541	28	154	1
542	28	174	1
543	29	73	1
544	29	94	1
545	29	95	1
546	29	99	1
547	29	100	1
548	29	103	1
549	29	108	1
550	29	116	1
551	29	159	1
552	29	164	1
553	29	175	1
554	29	177	1
555	29	195	1
556	30	33	1
557	30	50	1
558	30	52	1
559	30	68	1
560	30	79	1
561	30	81	1
562	30	83	1
563	30	118	1
564	30	135	1
565	30	158	1
566	30	169	1
567	30	172	1
568	30	173	1
569	30	174	1
570	30	181	1
571	30	192	1
572	30	198	1
573	31	36	1
574	31	39	1
575	31	45	1
576	31	53	1
577	31	57	1
578	31	65	1
579	31	66	1
580	31	74	1
581	31	81	1
582	31	82	1
583	31	97	1
584	31	98	1
585	31	101	1
586	31	105	1
587	31	107	1
588	31	120	1
589	31	121	1
590	31	135	1
591	31	138	1
592	31	139	1
593	31	141	1
594	31	151	1
595	31	175	1
596	32	38	1
597	32	39	1
598	32	42	1
599	32	45	1
600	32	50	1
601	32	52	1
602	32	55	1
603	32	60	1
604	32	88	1
605	32	103	1
606	32	110	1
607	32	158	1
608	32	165	1
609	32	182	1
610	33	41	1
611	33	68	1
612	33	77	1
613	33	79	1
614	33	96	1
615	33	102	1
616	33	117	1
617	33	120	1
618	33	121	1
619	33	132	1
620	33	137	1
621	33	140	1
622	33	141	1
623	33	147	1
624	33	155	1
625	33	168	1
626	33	170	1
627	33	177	1
628	33	189	1
629	33	199	1
630	34	39	1
631	34	42	1
632	34	46	1
633	34	81	1
634	34	87	1
635	34	88	1
636	34	89	1
637	34	92	1
638	34	111	1
639	34	117	1
640	34	127	1
641	34	148	1
642	34	151	1
643	34	158	1
644	34	160	1
645	34	166	1
646	35	39	1
647	35	78	1
648	35	80	1
649	35	81	1
650	35	89	1
651	35	113	1
652	35	114	1
653	35	160	1
654	35	161	1
655	35	188	1
656	36	38	1
657	36	53	1
658	36	55	1
659	36	69	1
660	36	71	1
661	36	86	1
662	36	92	1
663	36	111	1
664	36	116	1
665	36	118	1
666	36	120	1
667	36	153	1
668	36	173	1
669	36	180	1
670	36	196	1
671	37	46	1
672	37	63	1
673	37	93	1
674	37	98	1
675	37	100	1
676	37	107	1
677	37	129	1
678	37	142	1
679	37	149	1
680	37	167	1
681	37	169	1
682	37	186	1
683	37	199	1
684	38	41	1
685	38	50	1
686	38	66	1
687	38	71	1
688	38	79	1
689	38	86	1
690	38	124	1
691	38	164	1
692	38	183	1
693	38	186	1
694	39	40	1
695	39	54	1
696	39	62	1
697	39	123	1
698	39	124	1
699	39	134	1
700	39	140	1
701	39	158	1
702	39	165	1
703	39	172	1
704	39	183	1
705	40	52	1
706	40	54	1
707	40	59	1
708	40	64	1
709	40	75	1
710	40	76	1
711	40	99	1
712	40	142	1
713	40	145	1
714	40	146	1
715	40	153	1
716	40	169	1
717	40	173	1
718	40	183	1
719	40	185	1
720	41	52	1
721	41	72	1
722	41	84	1
723	41	94	1
724	41	98	1
725	41	108	1
726	41	121	1
727	41	140	1
728	41	156	1
729	41	162	1
730	41	192	1
731	41	199	1
732	42	54	1
733	42	58	1
734	42	59	1
735	42	63	1
736	42	66	1
737	42	74	1
738	42	75	1
739	42	77	1
740	42	95	1
741	42	101	1
742	42	104	1
743	42	125	1
744	42	130	1
745	42	141	1
746	42	152	1
747	42	167	1
748	42	179	1
749	42	188	1
750	42	198	1
751	43	79	1
752	43	89	1
753	43	92	1
754	43	93	1
755	43	98	1
756	43	102	1
757	43	120	1
758	43	131	1
759	43	144	1
760	43	153	1
761	43	176	1
762	43	180	1
763	44	56	1
764	44	81	1
765	44	93	1
766	44	97	1
767	44	100	1
768	44	129	1
769	44	148	1
770	44	158	1
771	44	172	1
772	44	180	1
773	44	190	1
774	44	197	1
775	45	46	1
776	45	47	1
777	45	68	1
778	45	76	1
779	45	84	1
780	45	106	1
781	45	108	1
782	45	110	1
783	45	115	1
784	45	122	1
785	45	144	1
786	45	150	1
787	45	159	1
788	45	175	1
789	45	176	1
790	45	193	1
791	46	56	1
792	46	63	1
793	46	68	1
794	46	95	1
795	46	101	1
796	46	109	1
797	46	128	1
798	46	148	1
799	46	149	1
800	46	183	1
801	46	195	1
802	47	50	1
803	47	79	1
804	47	94	1
805	47	115	1
806	47	116	1
807	47	126	1
808	47	130	1
809	47	137	1
810	47	140	1
811	47	152	1
812	47	154	1
813	47	163	1
814	47	173	1
815	47	175	1
816	47	181	1
817	47	199	1
818	48	68	1
819	48	84	1
820	48	100	1
821	48	110	1
822	48	113	1
823	48	114	1
824	48	125	1
825	48	133	1
826	48	135	1
827	48	153	1
828	48	158	1
829	48	161	1
830	48	169	1
831	48	173	1
832	48	176	1
833	48	195	1
834	49	50	1
835	49	56	1
836	49	82	1
837	49	94	1
838	49	104	1
839	49	115	1
840	49	116	1
841	49	120	1
842	49	130	1
843	49	132	1
844	49	136	1
845	49	142	1
846	49	166	1
847	49	178	1
848	49	195	1
849	50	64	1
850	50	77	1
851	50	81	1
852	50	95	1
853	50	104	1
854	50	105	1
855	50	133	1
856	50	136	1
857	50	149	1
858	50	160	1
859	50	167	1
860	50	174	1
861	50	188	1
862	50	199	1
863	51	56	1
864	51	58	1
865	51	67	1
866	51	73	1
867	51	118	1
868	51	133	1
869	51	142	1
870	51	143	1
871	51	144	1
872	51	157	1
873	51	179	1
874	51	187	1
875	51	198	1
876	52	60	1
877	52	66	1
878	52	67	1
879	52	79	1
880	52	83	1
881	52	87	1
882	52	113	1
883	52	126	1
884	52	140	1
885	52	141	1
886	52	144	1
887	52	170	1
888	52	190	1
889	53	59	1
890	53	61	1
891	53	77	1
892	53	89	1
893	53	95	1
894	53	96	1
895	53	107	1
896	53	111	1
897	53	116	1
898	53	117	1
899	53	119	1
900	53	134	1
901	53	142	1
902	53	147	1
903	53	149	1
904	53	151	1
905	53	171	1
906	53	172	1
907	53	194	1
908	54	65	1
