Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	1	2	1
2	1	3	1
3	1	4	1
4	1	7	1
5	1	18	1
6	1	23	1
7	1	25	1
8	1	27	1
9	1	30	1
10	1	35	1
11	1	37	1
12	1	42	1
13	2	3	1
14	2	4	1
15	2	5	1
16	2	6	1
17	2	7	1
18	2	10	1
19	2	12	1
20	2	15	1
21	2	19	1
22	2	23	1
23	2	26	1
24	2	34	1
25	2	45	1
26	2	49	1
27	3	6	1
28	3	13	1
29	3	17	1
30	4	5	1
31	4	10	1
32	4	27	1
33	4	31	1
34	5	21	1
35	5	26	1
36	5	35	1
37	5	38	1
38	5	43	1
39	5	48	1
40	6	8	1
41	6	9	1
42	6	11	1
43	6	13	1
44	6	15	1
45	6	16	1
46	6	17	1
47	6	18	1
48	6	20	1
49	6	36	1
50	6	39	1
51	6	40	1
52	6	43	1
53	7	8	1
54	7	9	1
55	7	14	1
56	7	19	1
57	7	24	1
58	7	33	1
59	7	34	1
60	7	39	1
61	7	40	1
62	8	21	1
63	9	11	1
64	9	12	1
65	9	14	1
66	9	30	1
67	10	22	1
68	10	28	1
69	10	44	1
70	13	16	1
71	13	28	1
72	13	44	1
73	15	22	1
74	15	32	1
75	16	36	1
76	18	20	1
77	18	24	1
78	18	32	1
79	18	41	1
80	20	25	1
81	22	45	1
82	23	46	1
83	23	48	1
84	24	47	1
85	25	29	1
86	25	33	1
87	25	38	1
88	25	41	1
89	26	31	1
90	28	29	1
91	28	37	1
92	35	46	1
93	37	42	1
94	37	47	1
95	40	49	1
