Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	42	1
2	0	45	1
3	1	12	1
4	1	16	1
5	1	20	1
6	1	28	1
7	1	37	1
8	1	39	1
9	2	9	1
10	2	11	1
11	2	16	1
12	3	12	1
13	3	41	1
14	3	44	1
15	4	34	1
16	4	46	1
17	5	6	1
18	5	15	1
19	5	20	1
20	5	31	1
21	5	32	1
22	5	33	1
23	5	44	1
24	6	26	1
25	6	39	1
26	6	48	1
27	7	23	1
28	7	29	1
29	7	37	1
30	8	14	1
31	8	17	1
32	8	30	1
33	8	35	1
34	8	44	1
35	9	23	1
36	9	32	1
37	9	34	1
38	9	35	1
39	10	17	1
40	10	23	1
41	10	37	1
42	11	18	1
43	11	38	1
44	12	13	1
45	12	41	1
46	12	43	1
47	13	17	1
48	13	21	1
49	13	29	1
50	14	17	1
51	14	27	1
52	14	44	1
53	15	16	1
54	15	17	1
55	15	22	1
56	15	29	1
57	15	40	1
58	16	18	1
59	16	46	1
60	17	26	1
61	17	42	1
62	18	38	1
63	18	39	1
64	18	43	1
65	18	49	1
66	19	21	1
67	19	26	1
68	19	39	1
69	19	45	1
70	19	46	1
71	20	30	1
72	20	37	1
73	20	41	1
74	20	44	1
75	20	45	1
76	21	27	1
77	21	39	1
78	21	43	1
79	22	24	1
80	22	45	1
81	22	48	1
82	23	39	1
83	24	27	1
84	26	35	1
85	26	41	1
86	26	43	1
87	27	40	1
88	28	47	1
89	31	32	1
90	31	40	1
91	31	42	1
92	32	38	1
93	33	37	1
94	33	41	1
95	33	42	1
96	33	46	1
97	33	48	1
98	34	39	1
99	34	43	1
100	35	41	1
101	35	47	1
102	35	49	1
103	36	44	1
104	37	43	1
105	37	44	1
106	37	47	1
107	38	47	1
108	39	40	1
109	39	44	1
110	41	43	1
111	41	47	1
112	46	49	1
