Link_index	Source	Destination	Capacity(kbps)
0	0	1	1
1	0	4	1
2	0	9	1
3	0	13	1
4	0	24	1
5	0	31	1
6	0	43	1
7	0	46	1
8	0	48	1
9	0	54	1
10	0	55	1
11	0	62	1
12	0	65	1
13	0	75	1
14	0	81	1
15	0	83	1
16	0	106	1
17	0	121	1
18	0	137	1
19	0	171	1
20	0	177	1
21	0	189	1
22	0	194	1
23	1	34	1
24	1	36	1
25	1	39	1
26	1	46	1
27	1	51	1
28	1	65	1
29	1	69	1
30	1	73	1
31	1	87	1
32	1	96	1
33	1	97	1
34	1	117	1
35	1	127	1
36	1	132	1
37	1	136	1
38	1	159	1
39	1	161	1
40	1	167	1
41	1	171	1
42	1	176	1
43	1	177	1
44	1	187	1
45	1	191	1
46	2	5	1
47	2	13	1
48	2	15	1
49	2	36	1
50	2	46	1
51	2	61	1
52	2	64	1
53	2	84	1
54	2	92	1
55	2	96	1
56	2	112	1
57	2	116	1
58	2	120	1
59	2	131	1
60	2	147	1
61	2	154	1
62	2	156	1
63	2	168	1
64	2	170	1
65	2	198	1
66	3	10	1
67	3	13	1
68	3	20	1
69	3	26	1
70	3	38	1
71	3	39	1
72	3	60	1
73	3	68	1
74	3	77	1
75	3	86	1
76	3	90	1
77	3	119	1
78	3	122	1
79	3	129	1
80	3	131	1
81	3	136	1
82	3	139	1
83	3	164	1
84	3	181	1
85	3	188	1
86	4	11	1
87	4	12	1
88	4	18	1
89	4	24	1
90	4	36	1
91	4	38	1
92	4	64	1
93	4	65	1
94	4	78	1
95	4	96	1
96	4	112	1
97	4	131	1
98	4	136	1
99	4	143	1
100	4	145	1
101	4	170	1
102	4	177	1
103	4	181	1
104	4	183	1
105	4	188	1
106	5	8	1
107	5	52	1
108	5	58	1
109	5	64	1
110	5	80	1
111	5	84	1
112	5	102	1
113	5	123	1
114	5	126	1
115	5	134	1
116	5	135	1
117	5	156	1
118	5	166	1
119	5	174	1
120	6	14	1
121	6	15	1
122	6	29	1
123	6	37	1
124	6	48	1
125	6	49	1
126	6	75	1
127	6	82	1
128	6	86	1
129	6	102	1
130	6	105	1
131	6	114	1
132	6	122	1
133	6	123	1
134	6	128	1
135	6	132	1
136	6	136	1
137	6	176	1
138	6	178	1
139	6	190	1
140	7	13	1
141	7	15	1
142	7	17	1
143	7	20	1
144	7	28	1
145	7	31	1
146	7	54	1
147	7	79	1
148	7	84	1
149	7	99	1
150	7	105	1
151	7	108	1
152	7	137	1
153	7	146	1
154	7	151	1
155	7	155	1
156	7	162	1
157	7	165	1
158	7	168	1
159	7	169	1
160	7	172	1
161	7	174	1
162	7	178	1
163	7	189	1
164	7	196	1
165	7	197	1
166	7	198	1
167	8	15	1
168	8	23	1
169	8	25	1
170	8	35	1
171	8	39	1
172	8	49	1
173	8	55	1
174	8	57	1
175	8	84	1
176	8	85	1
177	8	86	1
178	8	94	1
179	8	98	1
180	8	116	1
181	8	122	1
182	8	154	1
183	8	160	1
184	8	161	1
185	8	162	1
186	8	164	1
187	8	170	1
188	8	173	1
189	8	175	1
190	8	178	1
191	8	190	1
192	8	192	1
193	9	15	1
194	9	24	1
195	9	26	1
196	9	56	1
197	9	62	1
198	9	67	1
199	9	68	1
200	9	76	1
201	9	78	1
202	9	83	1
203	9	103	1
204	9	126	1
205	9	130	1
206	9	133	1
207	9	137	1
208	9	149	1
209	9	152	1
210	9	154	1
211	9	157	1
212	9	163	1
213	9	164	1
214	9	168	1
215	9	171	1
216	9	194	1
217	9	198	1
218	10	11	1
219	10	20	1
220	10	33	1
221	10	37	1
222	10	51	1
223	10	53	1
224	10	63	1
225	10	71	1
226	10	73	1
227	10	88	1
228	10	100	1
229	10	102	1
230	10	120	1
231	10	123	1
232	10	145	1
233	10	153	1
234	10	161	1
235	10	167	1
236	10	168	1
237	10	170	1
238	10	179	1
239	10	185	1
240	10	188	1
241	10	190	1
242	11	18	1
243	11	27	1
244	11	56	1
245	11	74	1
246	11	75	1
247	11	78	1
248	11	83	1
249	11	98	1
250	11	116	1
251	11	117	1
252	11	119	1
253	11	120	1
254	11	138	1
255	11	139	1
256	11	158	1
257	11	172	1
258	11	174	1
259	11	183	1
260	11	185	1
261	11	186	1
262	11	189	1
263	11	193	1
264	12	17	1
265	12	23	1
266	12	28	1
267	12	34	1
268	12	45	1
269	12	52	1
270	12	57	1
271	12	58	1
272	12	73	1
273	12	76	1
274	12	100	1
275	12	101	1
276	12	105	1
277	12	116	1
278	12	144	1
279	12	149	1
280	12	150	1
281	12	195	1
282	13	16	1
283	13	18	1
284	13	30	1
285	13	51	1
286	13	56	1
287	13	58	1
288	13	59	1
289	13	69	1
290	13	77	1
291	13	93	1
292	13	96	1
293	13	101	1
294	13	110	1
295	13	111	1
296	13	112	1
297	13	148	1
298	13	150	1
299	13	151	1
300	13	189	1
301	13	190	1
302	13	197	1
303	14	19	1
304	14	25	1
305	14	27	1
306	14	39	1
307	14	44	1
308	14	56	1
309	14	70	1
310	14	90	1
311	14	94	1
312	14	101	1
313	14	107	1
314	14	113	1
315	14	118	1
316	14	121	1
317	14	123	1
318	14	125	1
319	14	132	1
320	14	133	1
321	14	138	1
322	14	140	1
323	14	145	1
324	14	157	1
325	14	166	1
326	14	190	1
327	15	24	1
328	15	32	1
329	15	40	1
330	15	44	1
331	15	65	1
332	15	73	1
333	15	76	1
334	15	88	1
335	15	99	1
336	15	106	1
337	15	109	1
338	15	116	1
339	15	142	1
340	15	174	1
341	15	189	1
342	15	199	1
343	16	22	1
344	16	24	1
345	16	41	1
346	16	44	1
347	16	52	1
348	16	61	1
349	16	62	1
350	16	70	1
351	16	76	1
352	16	83	1
353	16	106	1
354	16	107	1
355	16	109	1
356	16	126	1
357	16	127	1
358	16	131	1
359	16	137	1
360	16	142	1
361	16	143	1
362	16	153	1
363	16	169	1
364	16	173	1
365	16	184	1
366	16	198	1
367	17	24	1
368	17	25	1
369	17	51	1
370	17	58	1
371	17	89	1
372	17	95	1
373	17	96	1
374	17	99	1
375	17	112	1
376	17	127	1
377	17	130	1
378	17	136	1
379	17	144	1
380	17	147	1
381	17	158	1
382	17	163	1
383	17	173	1
384	17	176	1
385	17	183	1
386	17	194	1
387	18	21	1
388	18	26	1
389	18	31	1
390	18	40	1
391	18	44	1
392	18	45	1
393	18	50	1
394	18	54	1
395	18	62	1
396	18	67	1
397	18	74	1
398	18	76	1
399	18	78	1
400	18	89	1
401	18	116	1
402	18	131	1
403	18	133	1
404	18	150	1
405	18	155	1
406	18	169	1
407	18	185	1
408	18	199	1
409	19	30	1
410	19	37	1
411	19	41	1
412	19	43	1
413	19	46	1
414	19	51	1
415	19	62	1
416	19	65	1
417	19	67	1
418	19	69	1
419	19	74	1
420	19	86	1
421	19	89	1
422	19	95	1
423	19	101	1
424	19	102	1
425	19	110	1
426	19	118	1
427	19	136	1
428	19	171	1
429	19	179	1
430	19	180	1
431	19	184	1
432	19	193	1
433	20	46	1
434	20	53	1
435	20	55	1
436	20	58	1
437	20	61	1
438	20	66	1
439	20	70	1
440	20	96	1
441	20	98	1
442	20	99	1
443	20	103	1
444	20	106	1
445	20	108	1
446	20	122	1
447	20	128	1
448	20	142	1
449	20	148	1
450	20	162	1
451	20	164	1
452	20	173	1
453	20	176	1
454	20	185	1
455	21	39	1
456	21	43	1
457	21	51	1
458	21	59	1
459	21	64	1
460	21	76	1
461	21	81	1
462	21	82	1
463	21	103	1
464	21	108	1
465	21	120	1
466	21	129	1
467	21	131	1
468	21	161	1
469	21	163	1
470	21	174	1
471	21	196	1
472	22	34	1
473	22	46	1
474	22	64	1
475	22	69	1
476	22	78	1
477	22	86	1
478	22	109	1
479	22	111	1
480	22	114	1
481	22	128	1
482	22	130	1
483	22	144	1
484	22	166	1
485	23	26	1
486	23	29	1
487	23	31	1
488	23	33	1
489	23	37	1
490	23	45	1
491	23	46	1
492	23	61	1
493	23	62	1
494	23	85	1
495	23	87	1
496	23	93	1
497	23	98	1
498	23	99	1
499	23	106	1
500	23	115	1
501	23	130	1
502	23	158	1
503	23	163	1
504	23	171	1
505	23	172	1
506	23	174	1
507	23	176	1
508	23	182	1
509	23	199	1
510	24	49	1
511	24	51	1
512	24	60	1
513	24	65	1
514	24	70	1
515	24	71	1
516	24	93	1
517	24	98	1
518	24	102	1
519	24	108	1
520	24	109	1
521	24	117	1
522	24	124	1
523	24	129	1
524	24	143	1
525	24	145	1
526	24	154	1
527	24	156	1
528	24	166	1
529	24	176	1
530	24	185	1
531	24	192	1
532	25	26	1
533	25	36	1
534	25	39	1
535	25	46	1
536	25	47	1
537	25	54	1
538	25	57	1
539	25	61	1
540	25	81	1
541	25	84	1
542	25	90	1
543	25	97	1
544	25	100	1
545	25	101	1
546	25	110	1
547	25	112	1
548	25	117	1
549	25	128	1
550	25	150	1
551	25	151	1
552	25	155	1
553	25	157	1
554	25	159	1
555	25	173	1
556	25	184	1
557	25	189	1
558	25	190	1
559	26	36	1
560	26	43	1
561	26	45	1
562	26	50	1
563	26	54	1
564	26	55	1
565	26	73	1
566	26	79	1
567	26	86	1
568	26	89	1
569	26	90	1
570	26	96	1
571	26	101	1
572	26	106	1
573	26	111	1
574	26	122	1
575	26	130	1
576	26	173	1
577	26	175	1
578	26	176	1
579	26	177	1
580	26	178	1
581	26	195	1
582	27	59	1
583	27	71	1
584	27	78	1
585	27	84	1
586	27	89	1
587	27	90	1
588	27	110	1
589	27	178	1
590	27	180	1
591	27	190	1
592	27	193	1
593	28	31	1
594	28	80	1
595	28	85	1
596	28	98	1
597	28	119	1
598	28	168	1
599	28	187	1
600	28	193	1
601	29	55	1
602	29	94	1
603	29	97	1
604	29	111	1
605	29	113	1
606	29	124	1
607	29	129	1
608	29	149	1
609	29	155	1
610	29	158	1
611	29	159	1
612	29	163	1
613	29	183	1
614	29	194	1
615	30	32	1
616	30	37	1
617	30	39	1
618	30	57	1
619	30	74	1
620	30	77	1
621	30	89	1
622	30	91	1
623	30	92	1
624	30	96	1
625	30	98	1
626	30	104	1
627	30	109	1
628	30	114	1
629	30	115	1
630	30	122	1
631	30	126	1
632	30	132	1
633	30	135	1
634	30	154	1
635	30	158	1
636	30	170	1
637	30	194	1
638	30	198	1
639	30	199	1
640	31	49	1
641	31	57	1
642	31	61	1
643	31	67	1
644	31	70	1
645	31	75	1
646	31	79	1
647	31	98	1
648	31	99	1
649	31	124	1
650	31	129	1
651	31	137	1
652	31	140	1
653	31	143	1
654	31	149	1
655	31	157	1
656	31	174	1
657	31	184	1
658	31	189	1
