Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	3	1
2	0	4	1
3	0	34	1
4	0	48	1
5	0	85	1
6	0	106	1
7	0	124	1
8	0	142	1
9	0	148	1
10	0	188	1
11	1	2	1
12	1	5	1
13	1	8	1
14	1	13	1
15	1	46	1
16	1	55	1
17	1	56	1
18	1	71	1
19	1	98	1
20	1	104	1
21	2	3	1
22	2	5	1
23	2	6	1
24	2	7	1
25	2	11	1
26	2	12	1
27	2	13	1
28	2	14	1
29	2	15	1
30	2	16	1
31	2	18	1
32	2	19	1
33	2	24	1
34	2	25	1
35	2	27	1
36	2	28	1
37	2	31	1
38	2	32	1
39	2	35	1
40	2	39	1
41	2	41	1
42	2	43	1
43	2	45	1
44	2	58	1
45	2	64	1
46	2	66	1
47	2	68	1
48	2	72	1
49	2	82	1
50	2	86	1
51	2	88	1
52	2	96	1
53	2	102	1
54	2	108	1
55	2	120	1
56	2	124	1
57	2	128	1
58	2	136	1
59	2	140	1
60	2	147	1
61	2	148	1
62	2	150	1
63	2	161	1
64	2	173	1
65	2	177	1
66	2	179	1
67	2	183	1
68	2	184	1
69	2	185	1
70	2	194	1
71	2	195	1
72	3	4	1
73	3	6	1
74	3	10	1
75	3	12	1
76	3	14	1
77	3	23	1
78	3	29	1
79	3	35	1
80	3	56	1
81	3	65	1
82	3	69	1
83	3	73	1
84	3	77	1
85	3	91	1
86	3	99	1
87	3	145	1
88	3	196	1
89	4	9	1
90	4	21	1
91	4	26	1
92	4	57	1
93	4	58	1
94	4	75	1
95	4	78	1
96	4	82	1
97	4	99	1
98	4	109	1
99	4	131	1
100	4	133	1
101	4	176	1
102	5	7	1
103	5	8	1
104	5	17	1
105	5	19	1
106	5	21	1
107	5	22	1
108	5	25	1
109	5	47	1
110	5	50	1
111	5	62	1
112	5	84	1
113	5	86	1
114	5	91	1
115	5	94	1
116	5	96	1
117	5	105	1
118	5	110	1
119	5	112	1
120	5	129	1
121	5	135	1
122	5	164	1
123	5	182	1
124	5	187	1
125	6	9	1
126	6	10	1
127	6	27	1
128	6	28	1
129	6	29	1
130	6	32	1
131	6	33	1
132	6	36	1
133	6	41	1
134	6	100	1
135	6	129	1
136	7	20	1
137	7	92	1
138	7	143	1
139	7	149	1
140	8	23	1
141	8	37	1
142	8	53	1
143	8	84	1
144	8	119	1
145	8	133	1
146	10	11	1
147	10	18	1
148	10	103	1
149	10	151	1
150	10	190	1
151	11	16	1
152	11	33	1
153	11	37	1
154	11	54	1
155	11	59	1
156	11	65	1
157	11	77	1
158	11	95	1
159	11	137	1
