Link_index	Source	Destination	Capacity(kbps)
0	0	16	1
1	0	45	1
2	0	46	1
3	1	5	1
4	1	10	1
5	1	13	1
6	1	27	1
7	1	44	1
8	2	15	1
9	3	7	1
10	3	23	1
11	3	35	1
12	4	14	1
13	4	35	1
14	4	42	1
15	5	8	1
16	5	24	1
17	5	42	1
18	6	18	1
19	6	25	1
20	6	36	1
21	7	18	1
22	7	22	1
23	8	16	1
24	8	28	1
25	9	24	1
26	9	39	1
27	10	13	1
28	11	15	1
29	11	29	1
30	11	32	1
31	11	33	1
32	13	15	1
33	13	24	1
34	13	37	1
35	13	47	1
36	14	15	1
37	14	44	1
38	15	44	1
39	15	49	1
40	16	24	1
41	16	45	1
42	17	27	1
43	17	44	1
44	18	43	1
45	19	46	1
46	22	37	1
47	22	38	1
48	22	47	1
49	23	29	1
50	23	34	1
51	24	33	1
52	24	36	1
53	24	40	1
54	24	47	1
55	25	31	1
56	25	42	1
57	26	46	1
58	27	44	1
59	27	47	1
60	28	40	1
61	29	35	1
62	29	40	1
63	29	44	1
64	30	42	1
65	32	35	1
66	33	47	1
67	37	40	1
68	37	41	1
69	38	42	1
70	39	40	1
71	40	43	1
72	41	47	1
73	43	44	1
