Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	4	1
2	0	5	1
3	0	7	1
4	0	22	1
5	0	24	1
6	0	31	1
7	0	39	1
8	0	45	1
9	1	2	1
10	1	3	1
11	1	4	1
12	1	6	1
13	1	8	1
14	1	10	1
15	1	13	1
16	1	15	1
17	1	20	1
18	1	23	1
19	1	28	1
20	1	34	1
21	1	35	1
22	1	37	1
23	1	40	1
24	1	44	1
25	2	3	1
26	2	9	1
27	2	11	1
28	2	18	1
29	2	23	1
30	2	27	1
31	2	40	1
32	3	19	1
33	3	22	1
34	3	25	1
35	3	46	1
36	4	5	1
37	4	7	1
38	4	12	1
39	4	16	1
40	4	27	1
41	4	34	1
42	4	38	1
43	4	43	1
44	4	47	1
45	5	6	1
46	5	31	1
47	6	8	1
48	6	16	1
49	6	17	1
50	6	20	1
51	6	30	1
52	6	41	1
53	7	10	1
54	7	13	1
55	7	14	1
56	7	26	1
57	8	9	1
58	8	11	1
59	8	18	1
60	8	36	1
61	9	12	1
62	9	15	1
63	9	35	1
64	9	42	1
65	9	48	1
66	10	14	1
67	10	33	1
68	10	37	1
69	10	39	1
70	12	19	1
71	13	21	1
72	13	32	1
73	13	36	1
74	13	46	1
75	15	17	1
76	15	26	1
77	16	21	1
78	16	29	1
79	16	32	1
80	16	44	1
81	18	29	1
82	18	47	1
83	19	24	1
84	20	28	1
85	22	33	1
86	22	41	1
87	22	49	1
88	23	25	1
89	23	30	1
90	24	45	1
91	25	38	1
92	28	42	1
93	28	48	1
94	30	43	1
95	41	49	1
