Link_index	Source	Destination	Capacity(kbps)
0	0	24	1
1	0	31	1
2	0	34	1
3	1	13	1
4	1	37	1
5	1	39	1
6	2	22	1
7	3	8	1
8	3	34	1
9	4	32	1
10	4	36	1
11	5	20	1
12	5	32	1
13	6	7	1
14	6	29	1
15	7	10	1
16	7	12	1
17	7	20	1
18	7	21	1
19	7	31	1
20	8	10	1
21	8	18	1
22	8	31	1
23	9	26	1
24	9	30	1
25	9	38	1
26	11	17	1
27	11	18	1
28	11	23	1
29	11	25	1
30	11	30	1
31	11	38	1
32	12	13	1
33	12	27	1
34	14	23	1
35	15	26	1
36	15	29	1
37	16	25	1
38	16	39	1
39	17	19	1
40	17	26	1
41	17	28	1
42	17	29	1
43	18	25	1
44	18	36	1
45	21	22	1
46	21	24	1
47	21	28	1
48	21	35	1
49	24	37	1
50	26	33	1
51	27	37	1
52	29	34	1
53	36	39	1
