Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	4	1
2	0	5	1
3	0	8	1
4	0	15	1
5	1	2	1
6	1	3	1
7	1	4	1
8	1	5	1
9	1	6	1
10	1	7	1
11	1	8	1
12	1	9	1
13	1	10	1
14	1	12	1
15	1	13	1
16	1	14	1
17	1	17	1
18	1	22	1
19	1	27	1
20	1	31	1
21	1	32	1
22	1	39	1
23	1	47	1
24	1	48	1
25	1	51	1
26	1	52	1
27	1	56	1
28	1	59	1
29	2	3	1
30	2	6	1
31	2	9	1
32	2	18	1
33	2	21	1
34	2	23	1
35	2	26	1
36	2	28	1
37	2	40	1
38	2	43	1
39	3	7	1
40	3	13	1
41	3	24	1
42	3	25	1
43	3	33	1
44	4	11	1
45	4	12	1
46	4	27	1
47	4	30	1
48	4	43	1
49	5	14	1
50	5	15	1
51	5	20	1
52	5	37	1
53	5	47	1
54	5	58	1
55	7	11	1
56	9	10	1
57	9	17	1
58	9	18	1
59	9	19	1
60	9	20	1
61	9	21	1
62	9	23	1
63	9	28	1
64	9	30	1
65	9	34	1
66	9	40	1
67	9	45	1
68	9	46	1
69	9	55	1
70	9	56	1
71	10	44	1
72	11	33	1
73	11	41	1
74	12	16	1
75	13	19	1
76	13	25	1
77	13	26	1
78	13	35	1
79	13	36	1
80	13	38	1
81	13	48	1
82	13	49	1
83	14	16	1
84	14	29	1
85	14	45	1
86	14	49	1
87	15	42	1
88	15	50	1
89	15	52	1
90	16	22	1
91	16	31	1
92	16	36	1
93	16	57	1
94	17	34	1
95	18	41	1
96	20	29	1
97	20	35	1
98	20	37	1
99	21	24	1
100	21	42	1
101	21	51	1
102	21	59	1
103	22	55	1
104	23	50	1
105	24	54	1
106	24	57	1
107	25	46	1
108	30	44	1
109	31	32	1
110	31	39	1
111	32	38	1
112	39	53	1
113	43	53	1
114	51	54	1
115	51	58	1
