Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	7	1
3	0	28	1
4	0	38	1
5	1	3	1
6	1	4	1
7	1	5	1
8	1	6	1
9	1	8	1
10	1	11	1
11	1	14	1
12	1	16	1
13	1	21	1
14	1	25	1
15	1	45	1
16	1	47	1
17	2	3	1
18	3	4	1
19	3	5	1
20	3	6	1
21	3	7	1
22	3	8	1
23	3	9	1
24	3	10	1
25	3	13	1
26	3	15	1
27	3	19	1
28	3	21	1
29	3	22	1
30	3	27	1
31	3	29	1
32	3	30	1
33	3	35	1
34	3	46	1
35	4	5	1
36	4	6	1
37	4	7	1
38	4	8	1
39	4	10	1
40	4	12	1
41	4	14	1
42	4	17	1
43	4	23	1
44	4	26	1
45	4	34	1
46	4	42	1
47	5	9	1
48	5	13	1
49	5	35	1
50	5	38	1
51	6	12	1
52	6	20	1
53	6	35	1
54	6	36	1
55	6	37	1
56	6	44	1
57	6	45	1
58	7	9	1
59	7	10	1
60	7	11	1
61	7	12	1
62	7	16	1
63	7	19	1
64	7	22	1
65	7	33	1
66	8	13	1
67	8	14	1
68	8	16	1
69	8	24	1
70	8	25	1
71	8	30	1
72	8	32	1
73	8	36	1
74	8	39	1
75	8	46	1
76	9	11	1
77	9	17	1
78	9	20	1
79	9	49	1
80	10	18	1
81	10	23	1
82	10	33	1
83	10	36	1
84	10	37	1
85	10	42	1
86	11	20	1
87	11	21	1
88	11	25	1
89	11	26	1
90	11	32	1
91	11	34	1
92	12	31	1
93	13	15	1
94	13	17	1
95	13	18	1
96	13	30	1
97	13	34	1
98	13	39	1
99	14	15	1
100	14	23	1
101	14	24	1
102	14	27	1
103	14	29	1
104	14	33	1
105	15	31	1
106	16	18	1
107	16	29	1
108	17	19	1
109	17	49	1
110	18	24	1
111	18	48	1
112	19	22	1
113	19	28	1
114	19	40	1
115	19	44	1
116	21	32	1
117	21	41	1
118	21	42	1
119	21	48	1
120	22	27	1
121	23	26	1
122	24	28	1
123	24	43	1
124	25	31	1
125	25	47	1
126	26	38	1
127	26	45	1
128	29	37	1
129	29	41	1
130	29	43	1
131	30	40	1
132	31	43	1
133	32	48	1
134	33	39	1
135	33	40	1
136	37	41	1
137	37	49	1
138	43	44	1
139	45	46	1
140	46	47	1
