Link_index	Source	Destination	Capacity(kbps)
0	0	1	1
1	0	9	1
2	0	17	1
3	0	23	1
4	0	29	1
5	0	30	1
6	0	45	1
7	0	58	1
8	0	64	1
9	0	87	1
10	0	93	1
11	0	99	1
12	0	114	1
13	0	115	1
14	0	131	1
15	0	139	1
16	0	147	1
17	0	154	1
18	0	176	1
19	0	184	1
20	0	198	1
21	0	301	1
22	0	307	1
23	0	319	1
24	0	324	1
25	0	327	1
26	0	348	1
27	0	352	1
28	0	355	1
29	0	356	1
30	0	365	1
31	0	371	1
32	0	388	1
33	0	394	1
34	0	397	1
35	1	7	1
36	1	30	1
37	1	35	1
38	1	43	1
39	1	47	1
40	1	62	1
41	1	86	1
42	1	92	1
43	1	94	1
44	1	100	1
45	1	101	1
46	1	108	1
47	1	112	1
48	1	119	1
49	1	124	1
50	1	136	1
51	1	144	1
52	1	152	1
53	1	155	1
54	1	157	1
55	1	161	1
56	1	182	1
57	1	190	1
58	1	197	1
59	1	199	1
60	1	204	1
61	1	206	1
62	1	207	1
63	1	230	1
64	1	235	1
65	1	245	1
66	1	248	1
67	1	249	1
68	1	256	1
69	1	264	1
70	1	268	1
71	1	292	1
72	1	328	1
73	1	334	1
74	1	342	1
75	1	345	1
76	1	350	1
77	1	352	1
78	1	369	1
79	1	370	1
80	1	384	1
81	1	391	1
82	1	398	1
83	2	14	1
84	2	41	1
85	2	68	1
86	2	70	1
87	2	90	1
88	2	92	1
89	2	96	1
90	2	110	1
91	2	124	1
92	2	138	1
93	2	141	1
94	2	144	1
95	2	146	1
96	2	152	1
97	2	155	1
98	2	180	1
99	2	182	1
100	2	184	1
101	2	186	1
102	2	188	1
103	2	212	1
104	2	227	1
105	2	230	1
106	2	233	1
107	2	254	1
108	2	255	1
109	2	268	1
110	2	270	1
111	2	273	1
112	2	289	1
113	2	295	1
114	2	303	1
115	2	330	1
116	2	335	1
117	2	336	1
118	2	340	1
119	2	351	1
120	2	379	1
121	2	385	1
122	2	389	1
123	2	395	1
124	3	8	1
125	3	9	1
126	3	20	1
127	3	22	1
128	3	31	1
129	3	54	1
130	3	58	1
131	3	66	1
132	3	76	1
133	3	78	1
134	3	114	1
135	3	116	1
136	3	124	1
137	3	129	1
138	3	140	1
139	3	172	1
140	3	180	1
141	3	183	1
142	3	198	1
143	3	202	1
144	3	203	1
145	3	207	1
146	3	219	1
147	3	220	1
148	3	225	1
149	3	228	1
150	3	238	1
151	3	255	1
152	3	264	1
153	3	265	1
154	3	270	1
155	3	278	1
156	3	295	1
157	3	307	1
158	3	320	1
159	3	325	1
160	3	336	1
161	3	346	1
162	3	355	1
163	3	358	1
164	3	383	1
165	3	393	1
166	4	31	1
167	4	58	1
168	4	62	1
169	4	63	1
170	4	76	1
171	4	82	1
172	4	92	1
173	4	101	1
174	4	103	1
175	4	117	1
176	4	124	1
177	4	126	1
178	4	179	1
179	4	184	1
180	4	217	1
181	4	222	1
182	4	223	1
183	4	247	1
184	4	253	1
185	4	255	1
186	4	259	1
187	4	260	1
188	4	273	1
189	4	300	1
190	4	309	1
191	4	330	1
192	4	342	1
193	4	351	1
194	5	13	1
195	5	20	1
196	5	22	1
197	5	30	1
198	5	33	1
199	5	36	1
200	5	51	1
201	5	58	1
202	5	59	1
203	5	68	1
204	5	73	1
205	5	79	1
206	5	92	1
207	5	97	1
208	5	98	1
209	5	115	1
210	5	119	1
211	5	120	1
212	5	144	1
213	5	152	1
214	5	163	1
215	5	183	1
216	5	184	1
217	5	186	1
218	5	190	1
219	5	193	1
220	5	199	1
221	5	201	1
222	5	210	1
223	5	233	1
224	5	235	1
225	5	239	1
226	5	244	1
227	5	251	1
228	5	263	1
229	5	266	1
230	5	273	1
231	5	276	1
232	5	304	1
233	5	308	1
234	5	315	1
235	5	343	1
236	5	348	1
237	5	357	1
238	5	361	1
239	5	369	1
240	5	377	1
241	5	381	1
242	5	382	1
243	5	385	1
244	5	391	1
245	6	9	1
246	6	18	1
247	6	26	1
248	6	28	1
249	6	29	1
250	6	41	1
251	6	45	1
252	6	47	1
253	6	52	1
254	6	78	1
255	6	79	1
256	6	81	1
257	6	83	1
258	6	88	1
259	6	99	1
260	6	103	1
261	6	104	1
262	6	109	1
263	6	110	1
264	6	129	1
265	6	131	1
266	6	136	1
267	6	141	1
268	6	167	1
269	6	171	1
270	6	174	1
271	6	182	1
272	6	188	1
273	6	191	1
274	6	194	1
275	6	195	1
276	6	215	1
277	6	219	1
278	6	226	1
279	6	236	1
280	6	237	1
281	6	243	1
282	6	269	1
283	6	283	1
284	6	287	1
285	6	299	1
286	6	319	1
287	6	362	1
288	6	376	1
289	6	391	1
290	7	18	1
291	7	39	1
292	7	54	1
293	7	58	1
294	7	59	1
295	7	70	1
296	7	85	1
297	7	126	1
298	7	130	1
299	7	141	1
300	7	144	1
301	7	150	1
302	7	184	1
303	7	195	1
304	7	215	1
305	7	218	1
306	7	219	1
307	7	222	1
308	7	223	1
309	7	237	1
310	7	238	1
311	7	244	1
312	7	248	1
313	7	257	1
314	7	263	1
315	7	268	1
316	7	269	1
317	7	311	1
318	7	317	1
319	7	322	1
320	7	329	1
321	7	348	1
322	7	374	1
323	7	383	1
324	8	23	1
325	8	34	1
326	8	53	1
327	8	57	1
328	8	60	1
329	8	63	1
330	8	68	1
331	8	92	1
332	8	99	1
333	8	115	1
334	8	120	1
335	8	121	1
336	8	123	1
337	8	132	1
338	8	149	1
339	8	200	1
340	8	205	1
341	8	217	1
342	8	235	1
343	8	241	1
344	8	266	1
345	8	303	1
346	8	315	1
347	8	337	1
348	8	351	1
349	8	359	1
350	8	360	1
351	8	367	1
352	8	371	1
353	8	378	1
354	8	393	1
355	9	24	1
356	9	25	1
357	9	31	1
358	9	47	1
359	9	57	1
360	9	82	1
361	9	86	1
362	9	89	1
363	9	90	1
364	9	92	1
365	9	128	1
366	9	140	1
367	9	143	1
368	9	172	1
369	9	183	1
370	9	203	1
371	9	214	1
372	9	228	1
373	9	273	1
374	9	285	1
375	9	288	1
376	9	292	1
377	9	310	1
378	9	318	1
379	9	320	1
380	9	336	1
381	9	342	1
382	9	345	1
383	9	348	1
384	9	364	1
385	9	366	1
386	9	388	1
387	10	17	1
388	10	23	1
389	10	24	1
390	10	38	1
391	10	45	1
392	10	51	1
393	10	69	1
394	10	89	1
395	10	94	1
396	10	108	1
397	10	126	1
398	10	128	1
399	10	130	1
400	10	136	1
401	10	138	1
402	10	142	1
403	10	160	1
404	10	162	1
405	10	167	1
406	10	174	1
407	10	190	1
408	10	192	1
409	10	203	1
410	10	213	1
411	10	228	1
412	10	243	1
413	10	260	1
414	10	272	1
415	10	277	1
416	10	306	1
417	10	336	1
418	10	337	1
419	10	342	1
420	10	344	1
421	10	348	1
422	10	354	1
423	10	369	1
424	10	377	1
425	10	382	1
426	10	383	1
427	10	385	1
428	11	12	1
429	11	20	1
430	11	24	1
431	11	31	1
432	11	33	1
433	11	35	1
434	11	46	1
435	11	50	1
436	11	56	1
437	11	71	1
438	11	72	1
439	11	75	1
440	11	99	1
441	11	107	1
442	11	113	1
443	11	118	1
444	11	126	1
445	11	127	1
446	11	130	1
447	11	136	1
448	11	143	1
449	11	154	1
450	11	165	1
451	11	174	1
452	11	175	1
453	11	176	1
454	11	177	1
455	11	178	1
456	11	197	1
457	11	199	1
458	11	205	1
459	11	225	1
460	11	231	1
461	11	245	1
462	11	251	1
463	11	253	1
464	11	254	1
465	11	279	1
466	11	316	1
467	11	327	1
468	11	335	1
469	11	355	1
470	11	365	1
471	11	372	1
472	11	373	1
473	11	374	1
474	11	377	1
475	11	380	1
476	12	28	1
477	12	32	1
478	12	34	1
479	12	48	1
480	12	55	1
481	12	58	1
482	12	60	1
483	12	62	1
484	12	83	1
485	12	88	1
486	12	90	1
487	12	103	1
488	12	114	1
489	12	123	1
490	12	135	1
491	12	152	1
492	12	181	1
493	12	185	1
494	12	189	1
495	12	218	1
496	12	226	1
497	12	252	1
498	12	261	1
499	12	265	1
500	12	270	1
501	12	277	1
502	12	286	1
503	12	297	1
504	12	298	1
505	12	303	1
506	12	308	1
507	12	325	1
508	12	331	1
509	12	332	1
510	12	333	1
511	12	337	1
