Link_index	Source	Destination	Capacity(kbps)
0	0	1	1
1	0	23	1
2	0	32	1
3	0	33	1
4	1	13	1
5	1	35	1
6	1	38	1
7	1	42	1
8	1	49	1
9	2	4	1
10	2	24	1
11	2	44	1
12	3	4	1
13	3	20	1
14	3	25	1
15	4	10	1
16	4	17	1
17	4	19	1
18	4	21	1
19	4	24	1
20	4	33	1
21	4	34	1
22	4	42	1
23	4	45	1
24	4	49	1
25	5	8	1
26	5	10	1
27	5	29	1
28	7	9	1
29	7	16	1
30	8	9	1
31	8	13	1
32	8	19	1
33	8	38	1
34	8	45	1
35	8	46	1
36	9	11	1
37	9	47	1
38	9	49	1
39	10	14	1
40	10	22	1
41	10	27	1
42	10	28	1
43	10	35	1
44	11	17	1
45	11	21	1
46	11	33	1
47	11	34	1
48	11	41	1
49	11	45	1
50	12	13	1
51	12	29	1
52	12	32	1
53	12	34	1
54	12	37	1
55	12	42	1
56	12	44	1
57	13	39	1
58	14	25	1
59	14	27	1
60	14	33	1
61	14	36	1
62	14	38	1
63	15	29	1
64	15	31	1
65	15	39	1
66	15	43	1
67	16	17	1
68	16	23	1
69	16	25	1
70	17	34	1
71	18	30	1
72	18	40	1
73	19	22	1
74	19	24	1
75	19	45	1
76	20	28	1
77	20	30	1
78	20	45	1
79	20	46	1
80	21	23	1
81	21	32	1
82	21	35	1
83	21	44	1
84	21	49	1
85	22	37	1
86	22	41	1
87	22	43	1
88	22	49	1
89	23	26	1
90	23	27	1
91	23	46	1
92	23	47	1
93	25	27	1
94	25	30	1
95	25	32	1
96	25	34	1
97	25	39	1
98	26	33	1
99	26	35	1
100	27	42	1
101	27	44	1
102	27	48	1
103	28	33	1
104	28	38	1
105	29	31	1
106	29	38	1
107	29	46	1
108	30	33	1
109	30	43	1
110	30	48	1
111	32	34	1
112	32	37	1
113	32	40	1
114	33	49	1
115	35	43	1
116	35	44	1
117	36	45	1
118	36	49	1
119	37	48	1
120	40	47	1
121	42	45	1
122	42	47	1
123	43	44	1
124	43	45	1
125	45	46	1
126	45	48	1
