Link_index	Source	Destination	Capacity(kbps)
0	0	1	1
1	0	6	1
2	0	7	1
3	0	11	1
4	0	38	1
5	0	45	1
6	0	48	1
7	1	18	1
8	1	19	1
9	1	22	1
10	1	38	1
11	2	3	1
12	2	10	1
13	2	41	1
14	2	47	1
15	2	48	1
16	3	4	1
17	3	7	1
18	3	12	1
19	3	32	1
20	4	9	1
21	4	12	1
22	4	34	1
23	4	46	1
24	4	49	1
25	5	18	1
26	5	19	1
27	5	26	1
28	5	41	1
29	6	15	1
30	6	28	1
31	6	46	1
32	6	49	1
33	7	28	1
34	8	11	1
35	8	15	1
36	8	29	1
37	9	18	1
38	9	21	1
39	9	30	1
40	9	36	1
41	9	43	1
42	10	20	1
43	10	21	1
44	10	36	1
45	11	13	1
46	11	25	1
47	11	34	1
48	11	38	1
49	12	18	1
50	12	27	1
51	12	36	1
52	12	47	1
53	13	24	1
54	13	33	1
55	13	45	1
56	14	31	1
57	14	38	1
58	15	21	1
59	16	31	1
60	16	39	1
61	16	42	1
62	16	46	1
63	16	47	1
64	16	48	1
65	17	19	1
66	17	30	1
67	17	36	1
68	17	49	1
69	18	36	1
70	18	39	1
71	18	41	1
72	19	21	1
73	19	25	1
74	19	37	1
75	19	45	1
76	19	47	1
77	20	35	1
78	20	43	1
79	20	46	1
80	21	26	1
81	21	45	1
82	21	46	1
83	22	32	1
84	22	34	1
85	22	41	1
86	22	42	1
87	23	28	1
88	23	49	1
89	24	40	1
90	24	45	1
91	26	31	1
92	26	34	1
93	28	35	1
94	28	47	1
95	29	48	1
96	31	39	1
97	31	40	1
98	31	45	1
99	32	33	1
100	33	35	1
101	33	42	1
102	34	36	1
103	34	41	1
104	35	41	1
105	35	49	1
106	36	42	1
107	36	43	1
108	36	47	1
109	37	46	1
110	37	47	1
111	37	48	1
112	38	44	1
113	40	42	1
114	40	49	1
115	41	42	1
116	41	49	1
117	42	46	1
118	44	47	1
119	46	49	1
