Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	6	1
2	0	10	1
3	0	12	1
4	0	19	1
5	0	23	1
6	0	24	1
7	0	32	1
8	0	35	1
9	0	38	1
10	0	43	1
11	1	2	1
12	1	3	1
13	1	5	1
14	1	9	1
15	1	11	1
16	1	12	1
17	1	14	1
18	1	22	1
19	1	23	1
20	1	24	1
21	1	27	1
22	1	28	1
23	1	30	1
24	1	40	1
25	1	46	1
26	1	47	1
27	1	49	1
28	2	3	1
29	2	4	1
30	2	5	1
31	2	6	1
32	2	7	1
33	2	9	1
34	2	10	1
35	2	11	1
36	2	13	1
37	2	14	1
38	2	16	1
39	2	19	1
40	2	25	1
41	2	26	1
42	2	29	1
43	2	39	1
44	2	41	1
45	2	45	1
46	2	48	1
47	3	4	1
48	3	7	1
49	3	18	1
50	3	20	1
51	3	25	1
52	3	37	1
53	4	40	1
54	5	8	1
55	5	33	1
56	5	34	1
57	6	16	1
58	7	8	1
59	8	17	1
60	8	32	1
61	8	41	1
62	9	15	1
63	9	17	1
64	9	31	1
65	9	36	1
66	9	49	1
67	10	15	1
68	10	18	1
69	10	28	1
70	10	31	1
71	12	13	1
72	12	20	1
73	12	21	1
74	12	39	1
75	13	42	1
76	15	22	1
77	16	26	1
78	16	33	1
79	16	36	1
80	16	38	1
81	16	45	1
82	17	44	1
83	18	21	1
84	18	46	1
85	18	48	1
86	20	29	1
87	20	35	1
88	21	27	1
89	21	34	1
90	21	37	1
91	21	44	1
92	29	30	1
93	29	42	1
94	36	43	1
95	37	47	1
