Link_index	Source	Destination	Capacity(kbps)
0	0	38	1
1	0	123	1
2	0	259	1
3	0	310	1
4	0	375	1
5	1	57	1
6	1	177	1
7	1	185	1
8	1	198	1
9	1	290	1
10	2	118	1
11	2	132	1
12	2	237	1
13	2	265	1
14	3	147	1
15	3	314	1
16	3	385	1
17	4	43	1
18	4	45	1
19	4	83	1
20	4	110	1
21	4	111	1
22	4	114	1
23	5	195	1
24	5	198	1
25	5	231	1
26	5	375	1
27	6	42	1
28	6	147	1
29	6	335	1
30	6	397	1
31	7	166	1
32	7	311	1
33	7	333	1
34	7	372	1
35	8	37	1
36	8	116	1
37	8	130	1
38	8	139	1
39	8	188	1
40	8	259	1
41	8	317	1
42	9	267	1
43	10	17	1
44	10	195	1
45	10	215	1
46	10	228	1
47	10	230	1
48	10	265	1
49	10	301	1
50	10	352	1
51	11	331	1
52	11	347	1
53	12	59	1
54	12	88	1
55	12	106	1
56	12	265	1
57	12	338	1
58	12	379	1
59	13	142	1
60	14	247	1
61	14	283	1
62	14	316	1
63	15	117	1
64	15	245	1
65	15	368	1
66	15	389	1
67	16	124	1
68	16	225	1
69	17	182	1
70	17	193	1
71	17	210	1
72	17	396	1
73	18	148	1
74	18	178	1
75	18	179	1
76	18	183	1
77	18	222	1
78	18	331	1
79	19	263	1
80	19	328	1
81	19	339	1
82	20	202	1
83	20	273	1
84	20	385	1
85	21	316	1
86	21	394	1
87	22	101	1
88	22	356	1
89	22	357	1
90	23	103	1
91	23	110	1
92	23	179	1
93	23	221	1
94	23	233	1
95	23	271	1
96	23	306	1
97	24	96	1
98	24	220	1
99	25	228	1
100	25	383	1
101	26	177	1
102	26	317	1
103	26	365	1
104	26	377	1
105	27	64	1
106	27	126	1
107	27	146	1
108	27	252	1
109	27	309	1
110	28	93	1
111	28	223	1
112	28	261	1
113	28	381	1
114	29	88	1
115	29	383	1
116	30	99	1
117	30	103	1
118	30	246	1
119	30	265	1
120	30	282	1
121	30	336	1
122	30	349	1
123	30	379	1
124	30	391	1
125	31	42	1
126	31	65	1
127	31	150	1
128	31	207	1
129	31	291	1
130	32	58	1
131	32	88	1
132	32	309	1
133	32	361	1
134	33	216	1
135	33	327	1
136	34	54	1
137	34	115	1
138	34	163	1
139	35	53	1
140	35	66	1
141	35	106	1
142	35	327	1
143	36	108	1
144	36	154	1
145	36	286	1
146	36	296	1
147	36	356	1
148	37	55	1
149	37	177	1
150	37	279	1
151	38	154	1
152	38	304	1
153	38	393	1
154	39	123	1
155	39	160	1
156	39	250	1
157	39	382	1
158	40	67	1
159	40	184	1
160	40	293	1
161	41	67	1
162	41	84	1
163	41	123	1
164	41	378	1
165	42	45	1
166	42	214	1
167	42	249	1
168	42	284	1
169	42	396	1
170	43	189	1
171	43	228	1
172	43	376	1
173	44	92	1
174	44	118	1
175	44	141	1
176	44	149	1
177	44	206	1
178	44	272	1
179	44	370	1
180	45	169	1
181	45	178	1
182	45	217	1
183	46	212	1
184	46	238	1
185	46	332	1
186	46	345	1
187	46	360	1
188	47	81	1
189	47	323	1
190	47	338	1
191	48	80	1
192	48	119	1
193	48	132	1
194	48	173	1
195	48	191	1
196	48	375	1
197	49	99	1
198	49	109	1
199	49	113	1
200	49	147	1
201	49	310	1
202	50	349	1
203	51	250	1
204	51	368	1
205	52	123	1
206	52	230	1
207	52	233	1
208	52	252	1
209	52	259	1
210	52	285	1
211	52	287	1
212	52	312	1
213	53	289	1
214	54	161	1
215	54	195	1
216	55	177	1
217	55	199	1
218	55	269	1
219	56	115	1
220	56	153	1
221	56	200	1
222	56	219	1
223	56	306	1
224	56	360	1
225	56	395	1
226	57	101	1
227	57	105	1
228	57	117	1
229	57	156	1
230	57	258	1
231	58	141	1
232	58	147	1
233	58	222	1
234	58	364	1
235	59	248	1
236	60	283	1
237	60	342	1
238	61	114	1
239	61	165	1
240	61	184	1
241	62	100	1
242	62	110	1
243	62	354	1
244	63	245	1
245	63	263	1
246	64	83	1
247	64	110	1
248	64	222	1
249	64	228	1
250	64	391	1
251	65	85	1
252	65	208	1
253	65	265	1
254	66	188	1
255	66	265	1
256	67	224	1
257	67	337	1
258	67	362	1
259	67	377	1
260	68	126	1
261	68	204	1
262	68	210	1
263	68	235	1
264	68	392	1
265	69	80	1
266	69	189	1
267	69	323	1
268	70	158	1
269	70	216	1
270	70	352	1
271	71	110	1
272	71	167	1
273	71	256	1
274	71	357	1
275	71	399	1
276	72	77	1
277	72	115	1
278	73	190	1
279	73	211	1
280	73	232	1
281	73	254	1
282	73	356	1
283	74	138	1
284	74	220	1
285	75	355	1
286	76	86	1
287	76	103	1
288	76	330	1
289	77	116	1
290	77	159	1
291	77	212	1
292	77	367	1
293	78	127	1
294	78	210	1
295	79	221	1
296	79	387	1
297	80	82	1
298	80	90	1
299	81	91	1
300	81	168	1
301	81	212	1
302	81	257	1
303	81	398	1
304	82	113	1
305	82	274	1
306	82	291	1
307	83	138	1
308	83	139	1
309	83	225	1
310	83	372	1
311	84	177	1
312	84	317	1
313	84	323	1
314	85	245	1
315	85	293	1
316	85	384	1
317	86	112	1
318	87	93	1
319	87	151	1
320	87	307	1
321	88	105	1
322	88	185	1
323	88	187	1
324	89	187	1
325	90	117	1
326	90	145	1
327	90	332	1
328	91	230	1
329	91	307	1
330	91	359	1
331	92	363	1
332	93	114	1
333	93	170	1
334	93	201	1
335	93	393	1
336	94	281	1
337	94	330	1
338	95	185	1
339	95	199	1
340	95	325	1
341	96	108	1
342	96	180	1
343	96	292	1
344	97	268	1
345	97	347	1
346	97	372	1
347	97	381	1
348	97	397	1
349	98	100	1
350	98	112	1
351	98	236	1
352	98	261	1
353	98	270	1
354	98	273	1
355	98	309	1
356	98	334	1
357	98	382	1
358	99	118	1
359	99	287	1
360	99	378	1
361	100	143	1
362	100	273	1
363	101	345	1
364	102	173	1
365	103	117	1
366	103	118	1
367	103	323	1
368	104	107	1
369	104	225	1
370	104	230	1
371	105	152	1
372	105	162	1
373	105	164	1
374	105	203	1
375	105	276	1
376	105	360	1
377	107	111	1
378	107	215	1
379	107	336	1
380	107	359	1
381	108	194	1
382	108	268	1
383	109	122	1
384	109	159	1
385	109	169	1
386	109	200	1
387	109	227	1
388	109	236	1
389	109	241	1
390	109	331	1
391	110	186	1
392	110	193	1
393	110	297	1
394	110	338	1
395	110	355	1
396	111	131	1
397	111	209	1
398	112	120	1
399	112	184	1
400	112	247	1
401	112	292	1
402	112	317	1
403	113	186	1
404	113	189	1
405	114	144	1
406	114	156	1
407	114	162	1
408	114	217	1
409	115	262	1
410	117	169	1
411	117	242	1
412	117	357	1
413	118	271	1
414	118	283	1
415	118	364	1
416	119	138	1
417	119	217	1
418	119	373	1
419	120	136	1
420	121	139	1
421	121	144	1
422	121	202	1
423	121	309	1
424	121	391	1
425	122	360	1
426	123	152	1
427	123	213	1
428	123	219	1
429	123	245	1
430	123	304	1
431	124	145	1
432	124	155	1
433	124	267	1
434	124	270	1
435	124	306	1
436	125	187	1
437	126	131	1
438	126	194	1
439	126	201	1
440	126	286	1
441	126	394	1
442	128	216	1
443	128	245	1
444	129	151	1
445	129	164	1
446	129	193	1
447	129	239	1
448	129	354	1
449	130	238	1
450	131	184	1
451	131	217	1
452	132	220	1
453	132	365	1
454	133	164	1
455	133	304	1
456	133	354	1
457	134	307	1
458	134	397	1
459	135	153	1
460	135	294	1
461	135	351	1
462	137	279	1
463	138	214	1
464	138	262	1
465	138	332	1
466	140	312	1
467	141	168	1
468	141	210	1
469	141	237	1
470	141	242	1
471	142	201	1
472	142	254	1
473	142	369	1
474	143	162	1
475	143	325	1
476	143	352	1
477	144	357	1
478	145	221	1
479	145	365	1
480	145	396	1
481	147	211	1
482	148	248	1
483	148	307	1
484	148	324	1
485	148	385	1
486	149	197	1
487	149	288	1
488	150	284	1
489	150	334	1
490	150	383	1
491	151	194	1
492	151	284	1
493	151	369	1
494	152	289	1
495	152	302	1
496	153	173	1
497	153	298	1
498	154	181	1
499	154	310	1
500	154	318	1
501	154	328	1
502	155	175	1
503	155	232	1
504	155	235	1
505	155	350	1
506	156	165	1
507	157	160	1
508	157	166	1
509	157	260	1
510	158	309	1
511	159	169	1
512	159	258	1
513	159	368	1
514	161	200	1
515	162	272	1
516	162	315	1
517	163	208	1
518	163	376	1
519	164	251	1
520	164	269	1
521	164	372	1
522	165	190	1
523	165	358	1
524	166	182	1
525	166	380	1
526	166	389	1
527	167	183	1
528	167	235	1
529	167	365	1
530	168	282	1
531	168	331	1
532	169	170	1
533	169	227	1
534	169	375	1
535	170	312	1
536	171	265	1
537	171	332	1
538	172	194	1
539	172	385	1
540	173	219	1
541	173	221	1
542	173	253	1
543	174	190	1
544	174	219	1
545	174	314	1
546	175	272	1
547	175	276	1
548	176	182	1
549	176	201	1
550	176	215	1
551	176	249	1
552	176	256	1
553	176	382	1
554	176	390	1
555	178	330	1
556	179	216	1
557	179	236	1
558	179	251	1
559	180	238	1
560	180	248	1
561	180	396	1
562	181	191	1
563	181	209	1
564	181	235	1
565	182	256	1
566	182	263	1
567	182	289	1
568	183	187	1
569	183	217	1
570	183	318	1
571	184	227	1
572	184	307	1
573	184	336	1
574	185	197	1
575	185	334	1
576	185	335	1
577	186	354	1
578	186	357	1
579	187	296	1
580	188	252	1
581	188	280	1
582	188	333	1
583	188	344	1
584	188	366	1
585	189	236	1
586	189	263	1
587	189	285	1
588	189	295	1
589	189	334	1
590	190	223	1
591	190	255	1
592	190	344	1
593	191	370	1
594	192	340	1
595	193	203	1
596	194	221	1
597	194	342	1
598	194	361	1
599	195	210	1
600	195	230	1
601	195	333	1
602	195	399	1
603	196	281	1
604	196	296	1
605	196	329	1
606	197	244	1
607	197	309	1
608	198	236	1
609	198	299	1
610	200	211	1
611	200	294	1
612	201	258	1
613	201	340	1
614	201	385	1
615	203	257	1
616	203	261	1
617	203	289	1
618	203	292	1
619	203	305	1
620	204	255	1
621	204	282	1
622	205	356	1
623	206	375	1
624	207	370	1
625	208	225	1
626	208	283	1
627	209	379	1
628	210	216	1
629	210	258	1
630	210	337	1
631	210	352	1
632	211	260	1
633	212	372	1
634	212	393	1
635	213	313	1
636	214	309	1
637	215	254	1
638	216	246	1
639	216	325	1
640	217	238	1
641	218	371	1
642	219	293	1
643	219	352	1
644	220	243	1
645	220	320	1
