Link_index	Source	Destination	Capacity(kbps)
0	0	11	1
1	0	26	1
2	0	38	1
3	0	47	1
4	1	35	1
5	1	49	1
6	2	15	1
7	2	37	1
8	3	41	1
9	3	47	1
10	4	23	1
11	4	29	1
12	5	19	1
13	5	35	1
14	6	16	1
15	6	17	1
16	6	29	1
17	7	9	1
18	7	14	1
19	8	43	1
20	8	48	1
21	9	24	1
22	10	28	1
23	10	48	1
24	11	18	1
25	12	20	1
26	12	38	1
27	13	23	1
28	13	41	1
29	14	38	1
30	15	16	1
31	15	19	1
32	15	24	1
33	15	28	1
34	16	44	1
35	17	24	1
36	18	42	1
37	18	48	1
38	20	22	1
39	22	39	1
40	22	42	1
41	25	31	1
42	27	36	1
43	27	39	1
44	27	41	1
45	27	43	1
46	27	49	1
47	29	38	1
48	29	45	1
49	31	32	1
50	33	34	1
51	33	43	1
52	33	45	1
53	34	35	1
54	34	40	1
55	34	43	1
56	35	40	1
57	36	41	1
58	36	47	1
59	36	48	1
60	37	40	1
61	38	39	1
62	39	43	1
63	40	41	1
64	43	49	1
65	44	49	1
