Link_index	Source	Destination	Capacity(kbps)
0	0	20	1
1	0	41	1
2	1	4	1
3	1	11	1
4	1	15	1
5	1	40	1
6	1	42	1
7	2	3	1
8	2	4	1
9	2	8	1
10	2	12	1
11	2	14	1
12	2	15	1
13	2	17	1
14	2	19	1
15	2	22	1
16	3	8	1
17	3	9	1
18	3	18	1
19	3	29	1
20	3	32	1
21	3	37	1
22	3	47	1
23	4	11	1
24	4	24	1
25	4	34	1
26	4	39	1
27	4	41	1
28	4	45	1
29	5	44	1
30	5	47	1
31	6	8	1
32	6	16	1
33	6	19	1
34	6	22	1
35	6	27	1
36	6	43	1
37	7	19	1
38	7	23	1
39	7	25	1
40	7	39	1
41	7	46	1
42	7	48	1
43	8	42	1
44	9	11	1
45	9	14	1
46	9	19	1
47	9	21	1
48	9	22	1
49	9	29	1
50	9	35	1
51	10	11	1
52	10	14	1
53	10	17	1
54	10	21	1
55	10	35	1
56	10	36	1
57	10	37	1
58	10	39	1
59	11	12	1
60	11	32	1
61	11	41	1
62	12	13	1
63	12	14	1
64	12	18	1
65	12	24	1
66	12	41	1
67	13	29	1
68	13	39	1
69	13	42	1
70	13	45	1
71	13	47	1
72	15	24	1
73	15	33	1
74	16	22	1
75	16	26	1
76	16	30	1
77	16	43	1
78	18	23	1
79	18	31	1
80	18	33	1
81	18	41	1
82	18	44	1
83	18	47	1
84	19	22	1
85	19	45	1
86	20	37	1
87	20	41	1
88	21	28	1
89	21	33	1
90	21	38	1
91	21	43	1
92	21	44	1
93	22	35	1
94	22	36	1
95	22	38	1
96	22	39	1
97	22	42	1
98	22	45	1
99	22	48	1
100	23	29	1
101	23	34	1
102	23	35	1
103	23	37	1
104	23	43	1
105	23	45	1
106	24	28	1
107	24	46	1
108	25	35	1
109	26	27	1
110	27	29	1
111	27	33	1
112	27	47	1
113	28	35	1
114	28	44	1
115	29	38	1
116	31	43	1
117	31	44	1
118	31	45	1
119	32	45	1
120	35	41	1
121	35	48	1
122	36	37	1
123	36	42	1
124	36	44	1
125	37	43	1
126	39	48	1
127	40	46	1
128	40	48	1
129	41	42	1
130	43	45	1
