Link_index	Source	Destination	Capacity(kbps)
0	0	16	1
1	0	18	1
2	0	28	1
3	2	48	1
4	3	30	1
5	4	8	1
6	4	9	1
7	5	17	1
8	5	32	1
9	5	41	1
10	6	47	1
11	7	8	1
12	7	15	1
13	7	28	1
14	7	33	1
15	8	26	1
16	8	47	1
17	9	20	1
18	9	22	1
19	9	31	1
20	9	47	1
21	10	24	1
22	10	30	1
23	10	43	1
24	13	30	1
25	13	36	1
26	13	44	1
27	14	17	1
28	14	19	1
29	15	23	1
30	15	41	1
31	15	47	1
32	16	23	1
33	18	22	1
34	18	31	1
35	18	47	1
36	19	24	1
37	20	37	1
38	22	42	1
39	22	49	1
40	23	24	1
41	23	30	1
42	24	47	1
43	27	34	1
44	27	40	1
45	27	44	1
46	28	37	1
47	29	39	1
48	31	39	1
49	35	42	1
50	35	48	1
51	35	49	1
52	37	38	1
53	38	44	1
54	39	44	1
55	45	49	1
