Link_index	Source	Destination	Capacity(kbps)
0	0	11	1
1	0	40	1
2	0	57	1
3	0	64	1
4	0	74	1
5	1	18	1
6	1	27	1
7	1	51	1
8	1	54	1
9	1	62	1
10	2	36	1
11	2	43	1
12	2	49	1
13	2	76	1
14	2	82	1
15	3	7	1
16	3	32	1
17	3	39	1
18	3	49	1
19	3	73	1
20	4	7	1
21	4	20	1
22	4	26	1
23	4	34	1
24	4	39	1
25	4	40	1
26	4	49	1
27	4	67	1
28	5	25	1
29	5	49	1
30	5	51	1
31	5	56	1
32	5	64	1
33	6	48	1
34	6	73	1
35	7	8	1
36	7	9	1
37	7	14	1
38	7	30	1
39	7	69	1
40	7	75	1
41	8	23	1
42	8	29	1
43	8	31	1
44	8	67	1
45	9	17	1
46	9	18	1
47	9	28	1
48	9	41	1
49	9	52	1
50	9	58	1
51	10	29	1
52	10	35	1
53	10	59	1
54	10	71	1
55	10	76	1
56	10	81	1
57	11	20	1
58	11	25	1
59	11	39	1
60	11	52	1
61	11	67	1
62	11	69	1
63	11	82	1
64	11	84	1
65	12	14	1
66	12	37	1
67	12	44	1
68	13	30	1
69	13	65	1
70	13	89	1
71	14	21	1
72	14	42	1
73	14	50	1
74	14	77	1
75	15	88	1
76	16	28	1
77	16	44	1
78	16	58	1
79	16	59	1
80	17	22	1
81	17	25	1
82	17	30	1
83	17	40	1
84	17	73	1
85	18	53	1
86	18	65	1
87	18	79	1
88	18	84	1
89	19	50	1
90	19	54	1
91	19	58	1
92	19	60	1
93	19	65	1
94	19	73	1
95	20	31	1
96	20	73	1
97	21	29	1
98	21	34	1
99	22	24	1
100	22	28	1
101	22	43	1
102	22	46	1
103	23	65	1
104	23	71	1
105	24	52	1
106	25	66	1
107	25	72	1
108	25	74	1
109	25	82	1
110	26	45	1
111	27	43	1
112	27	55	1
113	27	62	1
114	27	71	1
115	27	75	1
116	28	66	1
117	29	30	1
118	29	40	1
119	29	64	1
120	29	76	1
121	30	40	1
122	30	57	1
123	30	82	1
124	31	35	1
125	31	37	1
126	31	38	1
127	31	42	1
128	31	79	1
129	32	36	1
130	32	47	1
131	32	81	1
132	33	45	1
133	33	46	1
134	33	81	1
135	34	72	1
136	34	74	1
137	34	77	1
138	35	44	1
139	35	88	1
140	36	56	1
141	36	59	1
142	36	80	1
143	36	83	1
144	37	48	1
145	37	63	1
146	39	43	1
147	39	71	1
148	39	84	1
149	40	44	1
150	40	45	1
151	41	42	1
152	41	68	1
153	41	77	1
154	42	57	1
155	42	58	1
156	42	66	1
157	42	88	1
158	42	89	1
159	43	53	1
160	43	71	1
161	43	79	1
162	44	69	1
163	44	73	1
164	44	82	1
165	45	85	1
166	46	51	1
167	46	58	1
168	46	61	1
169	46	89	1
170	48	86	1
171	49	71	1
172	50	79	1
173	51	53	1
174	51	55	1
175	52	66	1
176	53	68	1
177	54	60	1
178	55	70	1
179	55	75	1
180	55	83	1
181	56	63	1
182	56	67	1
183	56	74	1
184	58	72	1
185	58	82	1
186	59	64	1
187	60	68	1
188	60	73	1
189	60	81	1
190	61	84	1
191	61	88	1
192	63	71	1
193	64	74	1
194	66	68	1
195	66	79	1
196	66	82	1
197	67	71	1
198	67	82	1
199	70	71	1
200	71	77	1
201	72	87	1
202	75	81	1
203	77	78	1
204	78	89	1
205	82	83	1
206	83	84	1
