Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	50	1
2	1	3	1
3	1	4	1
4	1	5	1
5	1	6	1
6	1	8	1
7	1	9	1
8	1	10	1
9	1	12	1
10	1	13	1
11	1	16	1
12	1	22	1
13	1	23	1
14	1	24	1
15	1	27	1
16	1	33	1
17	1	44	1
18	1	54	1
19	1	58	1
20	1	66	1
21	1	69	1
22	1	71	1
23	1	73	1
24	1	75	1
25	1	82	1
26	1	84	1
27	1	92	1
28	1	111	1
29	1	129	1
30	1	137	1
31	1	138	1
32	1	158	1
33	1	161	1
34	1	176	1
35	1	179	1
36	1	197	1
37	1	205	1
38	1	210	1
39	1	211	1
40	1	217	1
41	2	3	1
42	2	4	1
43	2	5	1
44	2	6	1
45	2	7	1
46	2	8	1
47	2	10	1
48	2	15	1
49	2	16	1
50	2	22	1
51	2	23	1
52	2	40	1
53	2	59	1
54	2	79	1
55	2	86	1
56	2	98	1
57	2	105	1
58	2	114	1
59	2	178	1
60	2	194	1
61	2	200	1
62	3	4	1
63	3	11	1
64	3	14	1
65	3	40	1
66	3	62	1
67	3	118	1
68	3	208	1
69	4	5	1
70	4	6	1
71	4	7	1
72	4	8	1
73	4	12	1
74	4	15	1
75	4	16	1
76	4	17	1
77	4	20	1
78	4	26	1
79	4	27	1
80	4	28	1
81	4	29	1
82	4	30	1
83	4	32	1
84	4	42	1
85	4	49	1
86	4	61	1
87	4	66	1
88	4	77	1
89	4	79	1
90	4	81	1
91	4	97	1
92	4	99	1
93	4	107	1
94	4	119	1
95	4	125	1
96	4	136	1
97	4	142	1
98	4	150	1
99	4	169	1
100	4	172	1
101	4	194	1
102	4	207	1
103	5	7	1
104	5	9	1
105	5	11	1
106	5	13	1
107	5	14	1
108	5	15	1
109	5	17	1
110	5	19	1
111	5	21	1
112	5	24	1
113	5	34	1
114	5	35	1
115	5	37	1
116	5	38	1
117	5	41	1
118	5	42	1
119	5	45	1
120	5	46	1
121	5	55	1
122	5	65	1
123	5	69	1
124	5	83	1
125	5	88	1
126	5	89	1
127	5	93	1
128	5	100	1
129	5	103	1
130	5	116	1
131	5	128	1
132	5	141	1
133	5	163	1
134	5	166	1
135	5	169	1
136	5	177	1
137	5	185	1
138	5	187	1
139	5	193	1
140	6	9	1
141	6	28	1
142	6	46	1
143	6	70	1
144	6	95	1
145	6	98	1
146	6	115	1
147	6	159	1
148	6	166	1
149	6	186	1
150	6	188	1
151	6	189	1
152	7	10	1
153	7	19	1
154	7	29	1
155	7	37	1
156	7	39	1
157	7	67	1
158	7	70	1
159	7	73	1
160	7	104	1
161	7	106	1
162	7	121	1
163	7	124	1
164	7	143	1
165	7	213	1
166	8	49	1
167	8	141	1
168	8	155	1
169	8	187	1
170	9	12	1
171	9	18	1
172	9	20	1
173	9	21	1
174	9	25	1
175	9	29	1
176	9	31	1
177	9	34	1
178	9	35	1
179	9	38	1
180	9	39	1
181	9	44	1
182	9	50	1
183	9	58	1
184	9	62	1
185	9	88	1
186	9	103	1
187	9	107	1
188	9	119	1
189	9	125	1
190	9	156	1
191	9	157	1
192	9	188	1
193	10	11	1
194	10	21	1
195	10	26	1
196	10	48	1
197	10	71	1
198	10	76	1
199	10	86	1
200	10	90	1
201	10	110	1
202	10	168	1
203	10	196	1
204	11	13	1
205	11	14	1
206	11	17	1
207	11	18	1
208	11	20	1
209	11	25	1
210	11	28	1
211	11	30	1
212	11	39	1
213	11	44	1
214	11	49	1
215	11	59	1
216	11	63	1
217	11	77	1
218	11	78	1
219	11	90	1
220	11	105	1
221	11	163	1
222	11	165	1
223	11	171	1
224	11	186	1
225	11	191	1
226	12	32	1
227	12	48	1
228	12	55	1
229	12	67	1
230	12	102	1
231	13	31	1
232	13	54	1
233	13	86	1
234	14	18	1
235	14	91	1
236	14	172	1
237	14	173	1
238	14	195	1
239	15	19	1
240	15	22	1
241	15	25	1
242	15	30	1
243	15	33	1
244	15	41	1
245	15	45	1
246	15	51	1
