Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	10	1
2	0	13	1
3	0	34	1
4	0	40	1
5	0	43	1
6	0	57	1
7	0	65	1
8	0	84	1
9	0	88	1
10	0	97	1
11	0	126	1
12	0	136	1
13	1	2	1
14	1	3	1
15	1	4	1
16	1	5	1
17	1	66	1
18	1	132	1
19	2	3	1
20	2	6	1
21	2	8	1
22	2	12	1
23	2	14	1
24	2	15	1
25	2	18	1
26	2	19	1
27	2	22	1
28	2	27	1
29	2	30	1
30	2	37	1
31	2	39	1
32	2	40	1
33	2	45	1
34	2	52	1
35	2	54	1
36	2	58	1
37	2	61	1
38	2	64	1
39	2	75	1
40	2	83	1
41	2	84	1
42	2	128	1
43	2	139	1
44	3	4	1
45	3	6	1
46	3	9	1
47	3	15	1
48	3	19	1
49	3	24	1
50	3	26	1
51	3	28	1
52	3	30	1
53	3	33	1
54	3	42	1
55	3	43	1
56	3	46	1
57	3	48	1
58	3	50	1
59	3	71	1
60	3	87	1
61	3	89	1
62	3	95	1
63	3	99	1
64	3	102	1
65	3	104	1
66	3	111	1
67	3	122	1
68	3	123	1
69	4	5	1
70	4	7	1
71	4	12	1
72	4	13	1
73	4	14	1
74	4	16	1
75	4	31	1
76	4	38	1
77	4	48	1
78	4	56	1
79	4	67	1
80	4	69	1
81	4	72	1
82	4	73	1
83	4	82	1
84	4	101	1
85	4	110	1
86	4	112	1
87	4	121	1
88	4	125	1
89	5	35	1
90	6	7	1
91	6	11	1
92	6	16	1
93	6	31	1
94	6	63	1
95	6	76	1
96	6	129	1
97	6	130	1
98	7	8	1
99	7	20	1
100	7	32	1
101	7	42	1
102	8	9	1
103	8	10	1
104	8	17	1
105	8	21	1
106	8	25	1
107	8	29	1
108	8	62	1
109	8	71	1
110	8	74	1
111	8	78	1
112	8	95	1
113	9	11	1
114	9	26	1
115	9	92	1
116	9	105	1
117	9	120	1
118	10	21	1
119	10	64	1
120	10	112	1
121	11	28	1
122	11	29	1
123	11	51	1
124	11	60	1
125	11	69	1
126	11	98	1
127	12	80	1
128	13	22	1
129	13	23	1
130	13	38	1
131	13	51	1
132	13	74	1
133	13	85	1
134	13	89	1
135	13	91	1
136	13	99	1
137	14	17	1
138	14	23	1
139	14	35	1
140	14	36	1
141	14	46	1
142	14	52	1
143	14	93	1
144	14	96	1
145	14	118	1
146	15	20	1
147	15	44	1
148	15	57	1
149	15	100	1
150	16	120	1
151	17	18	1
152	18	25	1
153	18	39	1
154	18	49	1
155	18	55	1
156	19	81	1
157	20	24	1
158	20	27	1
159	20	80	1
160	20	108	1
161	22	32	1
162	22	49	1
163	22	81	1
164	22	138	1
165	23	72	1
166	23	76	1
167	23	88	1
168	24	50	1
169	24	67	1
170	24	117	1
171	24	127	1
172	25	41	1
173	25	54	1
174	26	34	1
175	26	114	1
176	27	45	1
177	27	62	1
178	27	97	1
179	29	37	1
180	29	44	1
181	29	47	1
182	29	58	1
183	29	60	1
184	29	61	1
185	29	85	1
186	29	107	1
187	29	116	1
188	29	125	1
189	31	82	1
190	31	118	1
191	31	124	1
192	32	33	1
193	32	41	1
194	32	53	1
195	32	59	1
196	32	130	1
197	32	135	1
198	32	136	1
199	34	36	1
200	34	77	1
201	36	53	1
202	36	129	1
203	37	65	1
204	37	68	1
205	37	70	1
206	37	86	1
207	37	101	1
208	38	128	1
209	39	56	1
210	39	66	1
211	39	126	1
212	40	79	1
213	40	87	1
214	40	90	1
215	40	116	1
216	40	124	1
217	41	59	1
218	41	73	1
219	41	77	1
220	41	90	1
221	41	102	1
222	41	122	1
223	42	47	1
224	42	55	1
225	43	131	1
226	45	137	1
227	46	104	1
228	48	75	1
229	48	108	1
230	48	119	1
231	51	139	1
232	53	63	1
233	54	109	1
234	55	134	1
235	60	70	1
236	60	79	1
237	62	68	1
238	63	111	1
239	65	78	1
240	65	83	1
241	65	113	1
242	66	106	1
243	71	94	1
244	71	119	1
245	71	127	1
246	72	107	1
247	73	110	1
248	73	134	1
249	74	91	1
250	74	100	1
251	74	131	1
252	76	103	1
253	77	92	1
254	77	114	1
255	78	115	1
256	78	121	1
257	83	106	1
258	85	86	1
259	85	93	1
260	85	98	1
261	87	94	1
262	89	133	1
263	90	105	1
264	94	109	1
265	94	113	1
266	94	115	1
267	94	133	1
268	95	96	1
269	99	117	1
270	99	132	1
271	100	103	1
272	103	123	1
273	118	138	1
274	119	137	1
275	124	135	1
