Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	3	1
2	0	4	1
3	0	6	1
4	0	8	1
5	0	14	1
6	0	16	1
7	0	19	1
8	0	23	1
9	0	35	1
10	0	40	1
11	0	46	1
12	1	2	1
13	1	8	1
14	1	12	1
15	1	15	1
16	1	19	1
17	1	20	1
18	1	27	1
19	2	3	1
20	2	4	1
21	2	5	1
22	2	9	1
23	2	20	1
24	2	43	1
25	3	5	1
26	3	7	1
27	3	10	1
28	3	11	1
29	3	13	1
30	3	14	1
31	3	15	1
32	3	16	1
33	3	18	1
34	3	23	1
35	3	25	1
36	3	26	1
37	3	28	1
38	4	12	1
39	4	17	1
40	5	6	1
41	5	17	1
42	5	47	1
43	6	7	1
44	6	9	1
45	6	10	1
46	6	11	1
47	6	13	1
48	6	18	1
49	6	29	1
50	6	32	1
51	6	45	1
52	8	21	1
53	9	32	1
54	9	36	1
55	10	21	1
56	10	25	1
57	10	40	1
58	10	41	1
59	11	44	1
60	13	34	1
61	13	35	1
62	13	48	1
63	15	24	1
64	15	31	1
65	16	22	1
66	16	26	1
67	16	43	1
68	17	24	1
69	17	33	1
70	17	45	1
71	17	48	1
72	18	22	1
73	19	30	1
74	22	30	1
75	22	49	1
76	25	27	1
77	25	28	1
78	25	36	1
79	25	38	1
80	25	42	1
81	25	47	1
82	26	31	1
83	27	29	1
84	27	37	1
85	27	41	1
86	27	46	1
87	28	34	1
88	29	37	1
89	31	33	1
90	31	42	1
91	33	39	1
92	33	44	1
93	34	38	1
94	38	39	1
95	45	49	1
