Link_index	Source	Destination	Capacity(kbps)
0	0	33	1
1	0	127	1
2	0	133	1
3	0	136	1
4	0	213	1
5	0	331	1
6	0	395	1
7	1	16	1
8	1	199	1
9	1	247	1
10	1	366	1
11	2	72	1
12	2	122	1
13	2	132	1
14	2	222	1
15	2	237	1
16	2	285	1
17	2	323	1
18	2	327	1
19	2	354	1
20	3	14	1
21	3	56	1
22	3	251	1
23	3	352	1
24	4	31	1
25	4	70	1
26	4	96	1
27	4	120	1
28	4	171	1
29	4	179	1
30	4	288	1
31	5	136	1
32	5	204	1
33	5	385	1
34	6	16	1
35	6	54	1
36	6	299	1
37	6	333	1
38	7	14	1
39	7	147	1
40	7	148	1
41	7	255	1
42	8	32	1
43	8	131	1
44	8	174	1
45	8	290	1
46	8	399	1
47	9	55	1
48	9	87	1
49	9	205	1
50	9	224	1
51	10	109	1
52	10	153	1
53	10	160	1
54	10	222	1
55	10	363	1
56	11	56	1
57	11	85	1
58	11	221	1
59	11	297	1
60	12	53	1
61	12	81	1
62	12	115	1
63	12	125	1
64	12	349	1
65	13	248	1
66	13	303	1
67	13	313	1
68	14	37	1
69	14	74	1
70	14	95	1
71	14	289	1
72	15	134	1
73	15	268	1
74	16	95	1
75	16	155	1
76	17	71	1
77	17	369	1
78	18	145	1
79	19	230	1
80	19	298	1
81	20	296	1
82	21	22	1
83	21	246	1
84	21	280	1
85	22	129	1
86	22	294	1
87	22	322	1
88	23	48	1
89	24	43	1
90	24	200	1
91	24	333	1
92	24	344	1
93	25	62	1
94	25	122	1
95	25	131	1
96	25	372	1
97	26	146	1
98	26	239	1
99	26	283	1
100	26	289	1
101	26	296	1
102	27	146	1
103	27	246	1
104	27	266	1
105	28	268	1
106	28	380	1
107	29	120	1
108	29	236	1
109	29	239	1
110	29	264	1
111	29	270	1
112	29	306	1
113	29	384	1
114	30	46	1
115	30	51	1
116	30	206	1
117	30	282	1
118	30	357	1
119	30	395	1
120	31	33	1
121	32	155	1
122	32	201	1
123	32	299	1
124	32	345	1
125	32	365	1
126	33	59	1
127	33	209	1
128	33	226	1
129	34	207	1
130	34	295	1
131	34	344	1
132	34	356	1
133	34	360	1
134	34	397	1
135	35	141	1
136	35	156	1
137	35	301	1
138	36	147	1
139	36	153	1
140	36	261	1
141	36	264	1
142	36	329	1
143	36	359	1
144	37	136	1
145	37	189	1
146	37	246	1
147	37	252	1
148	37	258	1
149	38	109	1
150	38	234	1
151	38	260	1
152	38	309	1
153	38	344	1
154	39	182	1
155	39	218	1
156	39	241	1
157	39	259	1
158	39	266	1
159	39	328	1
160	40	42	1
161	40	110	1
162	41	93	1
163	41	127	1
164	41	227	1
165	41	298	1
166	42	119	1
167	42	209	1
168	42	278	1
169	42	289	1
170	43	129	1
171	43	136	1
172	43	143	1
173	43	279	1
174	43	293	1
175	44	61	1
176	44	286	1
177	44	330	1
178	45	211	1
179	45	293	1
180	45	309	1
181	45	322	1
182	46	62	1
183	46	301	1
184	46	373	1
185	47	186	1
186	47	240	1
187	47	255	1
188	47	288	1
189	47	384	1
190	48	128	1
191	48	178	1
192	48	244	1
193	48	334	1
194	49	82	1
195	49	95	1
196	49	130	1
197	49	138	1
198	50	69	1
199	50	94	1
200	50	198	1
201	50	221	1
202	50	301	1
203	51	97	1
204	51	152	1
205	51	259	1
206	51	293	1
207	51	375	1
208	52	58	1
209	52	92	1
210	52	128	1
211	52	262	1
212	52	269	1
213	52	308	1
214	53	123	1
215	53	181	1
216	53	227	1
217	54	334	1
218	55	145	1
219	55	192	1
220	55	258	1
221	55	283	1
222	55	383	1
223	56	194	1
224	56	246	1
225	56	305	1
226	56	367	1
227	57	85	1
228	57	191	1
229	57	334	1
230	57	363	1
231	58	131	1
232	58	240	1
233	58	269	1
234	58	316	1
235	58	353	1
236	58	376	1
237	58	392	1
238	59	114	1
239	59	239	1
240	59	270	1
241	59	364	1
242	60	129	1
243	60	146	1
244	60	198	1
245	61	132	1
246	61	288	1
247	61	294	1
248	61	309	1
249	62	173	1
250	62	378	1
251	63	124	1
252	63	148	1
253	63	168	1
254	63	252	1
255	63	314	1
256	64	248	1
257	64	283	1
258	64	346	1
259	65	66	1
260	65	117	1
261	65	198	1
262	65	230	1
263	65	331	1
264	65	347	1
265	66	295	1
266	66	362	1
267	67	132	1
268	67	264	1
269	67	336	1
270	67	352	1
271	67	371	1
272	67	385	1
273	68	289	1
274	68	384	1
275	69	92	1
276	69	364	1
277	70	103	1
278	70	200	1
279	70	339	1
280	70	359	1
281	70	363	1
282	71	168	1
283	71	169	1
284	71	247	1
285	71	349	1
286	72	262	1
287	72	331	1
288	73	154	1
289	73	225	1
290	74	217	1
291	74	257	1
292	75	98	1
293	75	202	1
294	75	321	1
295	76	311	1
296	76	384	1
297	77	240	1
298	78	117	1
299	78	157	1
300	78	217	1
301	78	246	1
302	78	354	1
303	79	95	1
304	79	243	1
305	79	260	1
306	79	302	1
307	79	342	1
308	79	350	1
309	80	112	1
310	80	121	1
311	80	140	1
