Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	5	1
3	0	6	1
4	0	19	1
5	0	39	1
6	0	45	1
7	0	71	1
8	0	95	1
9	0	97	1
10	1	3	1
11	1	4	1
12	1	5	1
13	1	37	1
14	1	53	1
15	1	77	1
16	2	3	1
17	2	12	1
18	2	14	1
19	2	22	1
20	2	40	1
21	2	56	1
22	2	65	1
23	2	74	1
24	2	82	1
25	2	97	1
26	2	98	1
27	3	4	1
28	3	5	1
29	3	6	1
30	3	7	1
31	3	8	1
32	3	9	1
33	3	10	1
34	3	14	1
35	3	15	1
36	3	16	1
37	3	17	1
38	3	18	1
39	3	19	1
40	3	21	1
41	3	22	1
42	3	25	1
43	3	28	1
44	3	30	1
45	3	31	1
46	3	36	1
47	3	47	1
48	3	51	1
49	3	55	1
50	3	57	1
51	3	59	1
52	3	60	1
53	3	62	1
54	3	69	1
55	3	70	1
56	3	75	1
57	3	85	1
58	3	86	1
59	3	90	1
60	3	91	1
61	4	7	1
62	4	8	1
63	4	9	1
64	4	15	1
65	4	17	1
66	4	23	1
67	4	27	1
68	4	30	1
69	4	33	1
70	4	40	1
71	4	42	1
72	4	45	1
73	4	46	1
74	4	49	1
75	4	51	1
76	4	56	1
77	4	67	1
78	4	72	1
79	4	73	1
80	4	89	1
81	4	94	1
82	5	6	1
83	5	7	1
84	5	8	1
85	5	11	1
86	5	12	1
87	5	13	1
88	5	15	1
89	5	16	1
90	5	19	1
91	5	21	1
92	5	24	1
93	5	25	1
94	5	26	1
95	5	31	1
96	5	33	1
97	5	35	1
98	5	38	1
99	5	41	1
100	5	42	1
101	5	50	1
102	5	57	1
103	5	60	1
104	5	61	1
105	5	64	1
106	5	68	1
107	5	78	1
108	5	82	1
109	5	83	1
110	5	84	1
111	5	99	1
112	6	9	1
113	6	13	1
114	6	17	1
115	6	24	1
116	6	32	1
117	6	39	1
118	6	42	1
119	6	44	1
120	6	71	1
121	6	77	1
122	6	79	1
123	6	81	1
124	7	10	1
125	7	12	1
126	7	13	1
127	7	14	1
128	7	26	1
129	7	29	1
130	7	34	1
131	7	36	1
132	7	37	1
133	7	40	1
134	7	43	1
135	7	48	1
136	7	58	1
137	7	91	1
138	8	10	1
139	8	11	1
140	8	18	1
141	8	23	1
142	8	79	1
143	9	11	1
144	9	20	1
145	9	29	1
146	9	35	1
147	9	38	1
148	9	80	1
149	10	25	1
150	10	41	1
151	10	76	1
152	11	27	1
153	11	75	1
154	11	76	1
155	12	18	1
156	12	20	1
157	12	37	1
158	12	44	1
159	12	50	1
160	12	60	1
161	12	65	1
162	12	78	1
163	12	90	1
164	13	54	1
165	13	69	1
166	14	16	1
167	14	36	1
168	14	81	1
169	15	27	1
170	15	88	1
171	15	94	1
172	16	28	1
173	16	45	1
174	16	94	1
175	17	21	1
176	17	22	1
177	17	26	1
178	17	32	1
179	17	55	1
180	17	87	1
181	18	20	1
182	18	23	1
183	18	43	1
184	18	71	1
185	19	24	1
186	19	46	1
187	20	34	1
188	21	50	1
189	21	63	1
190	21	73	1
191	21	87	1
192	21	89	1
193	21	90	1
194	22	30	1
195	22	32	1
196	22	57	1
197	22	67	1
198	22	72	1
199	23	85	1
200	24	31	1
201	24	66	1
202	25	29	1
203	26	28	1
204	26	33	1
205	26	48	1
206	26	49	1
207	26	52	1
208	26	54	1
209	26	81	1
210	27	86	1
211	27	92	1
212	29	69	1
213	31	34	1
214	31	43	1
215	31	93	1
216	32	53	1
217	32	62	1
218	33	35	1
219	33	41	1
220	33	46	1
221	34	39	1
222	34	49	1
223	34	61	1
224	34	88	1
225	35	67	1
226	35	68	1
227	36	38	1
228	36	47	1
229	36	64	1
230	36	80	1
231	36	96	1
232	36	98	1
233	37	48	1
234	39	83	1
235	40	47	1
236	41	59	1
237	41	73	1
238	41	96	1
239	41	99	1
240	42	44	1
241	44	52	1
242	44	53	1
243	44	62	1
244	44	64	1
245	44	78	1
246	44	92	1
247	45	51	1
248	45	58	1
249	45	74	1
250	45	89	1
251	46	54	1
252	47	85	1
253	47	96	1
254	49	55	1
255	49	79	1
256	49	86	1
257	50	93	1
258	51	52	1
259	51	56	1
260	51	58	1
261	51	70	1
262	51	75	1
263	51	99	1
264	52	59	1
265	53	72	1
266	53	74	1
267	53	80	1
268	53	91	1
269	55	61	1
270	57	63	1
271	57	98	1
272	58	63	1
273	59	66	1
274	59	77	1
275	60	68	1
276	61	65	1
277	61	66	1
278	61	70	1
279	63	87	1
280	63	97	1
281	64	83	1
282	67	88	1
283	68	84	1
284	70	76	1
285	73	82	1
286	73	84	1
287	74	92	1
288	82	95	1
289	83	93	1
290	85	95	1
