Link_index	Source	Destination	Capacity(kbps)
0	0	7	1
1	0	10	1
2	0	20	1
3	0	32	1
4	0	40	1
5	0	41	1
6	1	3	1
7	1	10	1
8	1	39	1
9	2	13	1
10	2	21	1
11	2	35	1
12	2	38	1
13	3	7	1
14	3	12	1
15	3	19	1
16	3	20	1
17	4	26	1
18	5	14	1
19	5	17	1
20	5	24	1
21	5	27	1
22	5	35	1
23	5	40	1
24	6	10	1
25	6	12	1
26	6	18	1
27	6	32	1
28	7	10	1
29	7	11	1
30	7	32	1
31	7	42	1
32	8	16	1
33	8	21	1
34	8	22	1
35	8	24	1
36	9	19	1
37	9	45	1
38	9	48	1
39	10	18	1
40	10	46	1
41	10	47	1
42	11	20	1
43	11	33	1
44	11	49	1
45	12	14	1
46	12	30	1
47	12	32	1
48	12	36	1
49	12	42	1
50	12	46	1
51	12	48	1
52	13	30	1
53	13	33	1
54	13	46	1
55	14	21	1
56	14	37	1
57	15	19	1
58	15	41	1
59	15	45	1
60	15	47	1
61	16	17	1
62	16	48	1
63	17	24	1
64	17	25	1
65	17	27	1
66	18	22	1
67	18	32	1
68	18	36	1
69	18	41	1
70	19	25	1
71	19	26	1
72	19	32	1
73	19	33	1
74	19	49	1
75	20	44	1
76	20	48	1
77	21	40	1
78	22	39	1
79	22	46	1
80	23	46	1
81	23	49	1
82	24	31	1
83	24	36	1
84	24	39	1
85	24	46	1
86	25	31	1
87	26	33	1
88	26	37	1
89	26	47	1
90	26	48	1
91	26	49	1
92	27	44	1
93	28	36	1
94	29	41	1
95	32	44	1
96	33	36	1
97	34	49	1
98	36	42	1
99	36	45	1
100	37	48	1
101	38	41	1
102	38	44	1
103	40	46	1
104	41	44	1
105	42	43	1
106	42	48	1
107	46	49	1
