Link_index	Source	Destination	Capacity(kbps)
0	0	9	1
1	1	12	1
2	1	13	1
3	1	22	1
4	1	25	1
5	2	14	1
6	2	24	1
7	2	26	1
8	3	18	1
9	5	8	1
10	5	18	1
11	6	10	1
12	6	34	1
13	7	8	1
14	8	10	1
15	8	21	1
16	9	16	1
17	9	25	1
18	9	30	1
19	9	42	1
20	9	44	1
21	10	35	1
22	10	36	1
23	12	17	1
24	12	35	1
25	13	31	1
26	14	20	1
27	14	21	1
28	14	23	1
29	14	24	1
30	14	32	1
31	15	29	1
32	16	18	1
33	16	22	1
34	16	24	1
35	16	29	1
36	16	41	1
37	16	44	1
38	18	25	1
39	18	42	1
40	19	38	1
41	19	45	1
42	20	33	1
43	20	36	1
44	23	28	1
45	23	33	1
46	24	35	1
47	24	45	1
48	26	42	1
49	27	29	1
50	28	33	1
51	28	44	1
52	28	47	1
53	29	45	1
54	34	48	1
55	36	43	1
56	36	45	1
57	37	49	1
58	38	42	1
59	40	45	1
60	41	43	1
61	41	45	1
