Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	4	1
2	0	6	1
3	0	10	1
4	0	19	1
5	0	20	1
6	0	34	1
7	0	58	1
8	0	105	1
9	1	2	1
10	1	3	1
11	1	8	1
12	1	12	1
13	1	16	1
14	1	23	1
15	1	27	1
16	1	70	1
17	1	76	1
18	1	78	1
19	1	90	1
20	1	106	1
21	2	3	1
22	2	4	1
23	2	5	1
24	2	7	1
25	2	9	1
26	2	10	1
27	2	13	1
28	2	26	1
29	2	32	1
30	2	35	1
31	2	70	1
32	2	85	1
33	2	103	1
34	2	115	1
35	3	5	1
36	3	8	1
37	3	9	1
38	3	11	1
39	3	14	1
40	3	16	1
41	3	21	1
42	3	22	1
43	3	23	1
44	3	41	1
45	3	51	1
46	3	64	1
47	3	74	1
48	3	90	1
49	3	109	1
50	3	117	1
51	4	25	1
52	4	40	1
53	4	46	1
54	5	6	1
55	5	7	1
56	5	11	1
57	5	13	1
58	5	14	1
59	5	15	1
60	5	17	1
61	5	18	1
62	5	21	1
63	5	24	1
64	5	28	1
65	5	34	1
66	5	37	1
67	5	41	1
68	5	43	1
69	5	45	1
70	5	47	1
71	5	48	1
72	5	62	1
73	5	65	1
74	5	66	1
75	5	77	1
76	5	91	1
77	5	99	1
78	5	117	1
79	6	26	1
80	6	32	1
81	6	86	1
82	6	94	1
83	6	96	1
84	7	19	1
85	7	22	1
86	7	33	1
87	7	54	1
88	7	63	1
89	7	96	1
90	7	108	1
91	8	48	1
92	8	84	1
93	8	87	1
94	8	98	1
95	9	12	1
96	9	20	1
97	9	24	1
98	9	36	1
99	9	39	1
100	9	42	1
101	9	49	1
102	9	55	1
103	9	56	1
104	9	73	1
105	10	61	1
106	10	93	1
107	11	27	1
108	11	35	1
109	11	53	1
110	11	54	1
111	11	75	1
112	11	110	1
113	11	118	1
114	12	15	1
115	12	17	1
116	12	18	1
117	12	30	1
118	12	39	1
119	12	53	1
120	12	57	1
121	12	72	1
122	12	88	1
123	12	101	1
124	12	103	1
125	13	31	1
126	13	38	1
127	14	29	1
128	14	50	1
129	14	95	1
130	15	60	1
131	16	59	1
132	16	66	1
133	16	71	1
134	16	88	1
135	16	115	1
136	16	118	1
137	17	29	1
138	18	25	1
139	18	28	1
140	18	57	1
141	18	63	1
142	18	74	1
143	18	75	1
144	18	79	1
145	18	82	1
146	18	91	1
147	19	37	1
148	19	49	1
149	19	52	1
150	20	61	1
151	20	104	1
152	21	36	1
153	22	45	1
154	22	107	1
155	22	111	1
156	23	38	1
157	24	65	1
158	24	92	1
159	25	119	1
160	27	30	1
161	27	33	1
162	27	42	1
163	27	43	1
164	27	52	1
165	27	58	1
166	27	68	1
167	27	73	1
168	27	86	1
169	27	111	1
170	29	31	1
171	29	79	1
172	29	81	1
173	29	83	1
174	29	112	1
175	30	44	1
176	30	47	1
177	30	72	1
178	30	77	1
179	31	50	1
180	31	62	1
181	32	56	1
182	32	101	1
183	32	116	1
184	33	44	1
185	33	67	1
186	34	40	1
187	34	46	1
188	34	85	1
189	37	60	1
190	38	100	1
191	40	71	1
192	41	104	1
193	43	81	1
194	43	113	1
195	45	51	1
196	46	84	1
197	46	95	1
198	47	55	1
199	48	105	1
200	49	67	1
201	49	97	1
202	50	59	1
203	50	76	1
204	50	80	1
205	50	83	1
206	51	80	1
207	53	108	1
208	55	98	1
209	57	82	1
210	57	106	1
211	58	114	1
212	59	69	1
213	59	78	1
214	59	102	1
215	60	64	1
216	60	69	1
217	61	89	1
218	62	68	1
219	66	92	1
220	66	93	1
221	66	99	1
222	68	97	1
223	68	116	1
224	71	119	1
225	74	109	1
226	76	87	1
227	76	107	1
228	76	113	1
229	78	94	1
230	79	102	1
231	84	89	1
232	85	110	1
233	87	100	1
234	88	114	1
235	102	112	1
