Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	3	1
2	0	4	1
3	0	5	1
4	0	6	1
5	0	7	1
6	0	8	1
7	0	12	1
8	0	17	1
9	0	18	1
10	0	23	1
11	0	25	1
12	0	30	1
13	0	35	1
14	0	50	1
15	0	57	1
16	0	61	1
17	0	63	1
18	0	77	1
19	0	80	1
20	0	87	1
21	0	105	1
22	0	120	1
23	0	125	1
24	0	132	1
25	1	2	1
26	1	4	1
27	1	9	1
28	1	13	1
29	1	15	1
30	1	18	1
31	1	19	1
32	1	20	1
33	1	31	1
34	1	32	1
35	1	49	1
36	1	56	1
37	1	67	1
38	1	77	1
39	1	86	1
40	1	96	1
41	1	110	1
42	1	113	1
43	1	119	1
44	1	128	1
45	1	150	1
46	2	3	1
47	2	5	1
48	2	6	1
49	2	11	1
50	2	22	1
51	2	24	1
52	2	29	1
53	2	30	1
54	2	42	1
55	2	47	1
56	2	62	1
57	2	66	1
58	2	97	1
59	2	111	1
60	2	125	1
61	2	142	1
62	3	28	1
63	3	99	1
64	3	145	1
65	4	15	1
66	4	28	1
67	4	34	1
68	4	45	1
69	4	46	1
70	4	54	1
71	4	70	1
72	4	82	1
73	4	96	1
74	4	140	1
75	4	148	1
76	5	8	1
77	5	16	1
78	5	17	1
79	5	21	1
80	5	35	1
81	5	39	1
82	5	41	1
83	5	44	1
84	5	55	1
85	5	71	1
86	5	146	1
87	6	7	1
88	6	10	1
89	6	14	1
90	6	24	1
91	6	31	1
92	6	36	1
93	6	51	1
94	6	58	1
95	6	62	1
96	6	75	1
97	6	83	1
98	6	122	1
99	6	130	1
100	7	10	1
101	7	41	1
102	7	93	1
103	7	121	1
104	8	9	1
105	8	11	1
106	8	13	1
107	8	20	1
108	8	37	1
109	8	39	1
110	8	61	1
111	8	74	1
112	8	94	1
113	8	129	1
114	8	133	1
115	8	135	1
116	9	12	1
117	10	16	1
118	10	102	1
119	10	136	1
120	11	26	1
121	11	32	1
122	11	94	1
123	11	104	1
124	12	14	1
125	14	34	1
126	14	72	1
127	14	127	1
128	14	157	1
129	15	46	1
130	15	81	1
131	15	116	1
132	16	22	1
133	16	72	1
134	17	19	1
135	17	33	1
136	17	40	1
137	17	49	1
138	17	78	1
139	17	81	1
140	17	88	1
141	17	103	1
142	17	112	1
143	17	115	1
144	17	135	1
145	18	68	1
146	18	119	1
147	18	134	1
148	18	155	1
149	19	21	1
150	19	23	1
151	19	84	1
152	19	141	1
153	20	26	1
154	20	38	1
155	20	91	1
156	20	147	1
157	21	60	1
158	21	70	1
159	21	143	1
160	22	38	1
161	22	102	1
162	23	42	1
163	23	65	1
164	23	68	1
165	23	108	1
166	24	25	1
167	24	27	1
168	24	44	1
169	24	79	1
170	24	154	1
171	25	29	1
172	25	43	1
173	25	64	1
174	25	104	1
175	25	114	1
176	25	118	1
177	25	121	1
178	25	159	1
179	26	27	1
180	26	71	1
181	26	86	1
182	26	117	1
183	26	152	1
184	27	64	1
185	28	37	1
186	28	45	1
187	28	50	1
188	28	53	1
189	28	56	1
190	28	78	1
191	28	90	1
192	28	113	1
193	28	124	1
194	28	152	1
195	28	158	1
196	29	48	1
197	29	52	1
198	29	89	1
199	29	138	1
200	30	52	1
201	30	145	1
202	31	33	1
203	31	36	1
204	31	43	1
205	31	63	1
206	31	83	1
207	31	84	1
208	31	103	1
209	31	158	1
210	32	98	1
211	32	154	1
212	33	47	1
213	35	48	1
214	35	59	1
215	35	142	1
216	35	148	1
217	36	40	1
218	36	55	1
219	36	65	1
220	36	67	1
221	36	97	1
222	36	153	1
223	36	156	1
224	37	66	1
225	37	120	1
226	37	140	1
227	38	98	1
228	39	88	1
229	40	51	1
230	40	69	1
231	40	109	1
232	41	60	1
233	41	82	1
234	42	58	1
235	42	74	1
236	42	93	1
237	42	153	1
238	45	76	1
239	46	53	1
240	46	54	1
241	46	76	1
242	46	89	1
243	46	95	1
244	46	99	1
245	46	117	1
246	46	155	1
247	48	122	1
248	48	129	1
249	49	75	1
250	49	144	1
251	50	111	1
252	52	57	1
253	52	85	1
254	52	100	1
255	52	118	1
256	52	138	1
257	53	59	1
258	53	73	1
259	53	106	1
260	53	157	1
261	54	79	1
262	57	92	1
263	57	141	1
264	57	159	1
265	58	85	1
266	59	87	1
267	59	137	1
268	60	73	1
269	60	112	1
270	60	132	1
271	61	139	1
272	65	80	1
273	67	69	1
274	68	90	1
275	68	114	1
276	68	144	1
277	70	149	1
278	71	105	1
279	73	101	1
280	73	107	1
281	73	123	1
282	73	150	1
283	74	95	1
284	74	127	1
285	75	151	1
286	76	131	1
287	77	106	1
288	77	109	1
289	83	91	1
290	84	126	1
291	86	92	1
292	86	123	1
293	86	126	1
294	87	101	1
295	87	110	1
296	88	108	1
297	89	107	1
298	95	115	1
299	97	124	1
300	99	100	1
301	99	128	1
302	102	116	1
303	107	133	1
304	110	136	1
305	113	151	1
306	118	143	1
307	119	131	1
308	119	134	1
309	121	137	1
310	121	139	1
311	126	147	1
312	129	130	1
313	129	149	1
314	144	146	1
315	144	156	1
