Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	7	1
2	0	13	1
3	0	16	1
4	0	25	1
5	1	14	1
6	1	22	1
7	1	30	1
8	1	36	1
9	2	4	1
10	2	8	1
11	2	20	1
12	2	22	1
13	2	24	1
14	2	32	1
15	2	38	1
16	2	39	1
17	3	4	1
18	3	7	1
19	3	12	1
20	3	14	1
21	3	16	1
22	3	23	1
23	3	29	1
24	3	36	1
25	4	30	1
26	4	34	1
27	5	10	1
28	5	14	1
29	5	17	1
30	5	22	1
31	5	34	1
32	6	7	1
33	6	16	1
34	6	28	1
35	6	34	1
36	6	38	1
37	7	15	1
38	7	23	1
39	7	26	1
40	7	30	1
41	8	27	1
42	8	31	1
43	9	12	1
44	9	22	1
45	10	20	1
46	10	33	1
47	10	34	1
48	12	15	1
49	12	18	1
50	12	21	1
51	12	22	1
52	13	16	1
53	13	25	1
54	13	27	1
55	13	34	1
56	13	39	1
57	14	36	1
58	14	39	1
59	16	17	1
60	16	26	1
61	16	31	1
62	16	36	1
63	17	18	1
64	17	21	1
65	17	22	1
66	17	29	1
67	17	37	1
68	19	26	1
69	19	32	1
70	21	38	1
71	22	39	1
72	24	32	1
73	24	34	1
74	25	35	1
75	25	38	1
76	25	39	1
77	27	32	1
78	27	35	1
79	27	36	1
80	27	37	1
81	30	31	1
82	32	38	1
83	33	35	1
84	35	38	1
