Link_index	Source	Destination	Capacity(kbps)
0	0	15	1
1	0	41	1
2	0	44	1
3	0	57	1
4	1	7	1
5	1	16	1
6	1	17	1
7	1	37	1
8	2	13	1
9	2	14	1
10	2	19	1
11	2	53	1
12	3	8	1
13	3	16	1
14	3	49	1
15	4	19	1
16	4	26	1
17	4	30	1
18	4	34	1
19	5	14	1
20	5	37	1
21	5	49	1
22	5	58	1
23	6	15	1
24	6	46	1
25	7	23	1
26	8	13	1
27	8	21	1
28	8	30	1
29	8	31	1
30	8	32	1
31	9	17	1
32	9	24	1
33	9	50	1
34	9	58	1
35	10	13	1
36	10	20	1
37	10	27	1
38	11	31	1
39	11	39	1
40	12	51	1
41	12	53	1
42	13	20	1
43	13	39	1
44	13	50	1
45	14	50	1
46	15	28	1
47	16	17	1
48	17	22	1
49	17	38	1
50	18	45	1
51	18	50	1
52	18	54	1
53	19	36	1
54	19	38	1
55	19	40	1
56	19	49	1
57	19	56	1
58	19	59	1
59	20	30	1
60	20	34	1
61	21	37	1
62	21	44	1
63	22	26	1
64	22	33	1
65	22	35	1
66	22	54	1
67	25	38	1
68	25	40	1
69	27	39	1
70	27	53	1
71	28	30	1
72	28	35	1
73	29	36	1
74	31	36	1
75	31	42	1
76	32	47	1
77	32	52	1
78	33	43	1
79	33	47	1
80	33	51	1
81	34	50	1
82	35	36	1
83	36	41	1
84	37	38	1
85	37	42	1
86	39	55	1
87	40	46	1
88	40	47	1
89	40	59	1
90	41	50	1
91	42	58	1
92	43	58	1
93	44	57	1
94	45	50	1
95	45	56	1
96	46	59	1
97	47	51	1
98	48	52	1
99	54	55	1
100	56	58	1
