Link_index	Source	Destination	Capacity(kbps)
0	0	16	1
1	0	49	1
2	1	9	1
3	1	11	1
4	2	9	1
5	3	15	1
6	3	17	1
7	3	29	1
8	4	45	1
9	5	21	1
10	5	36	1
11	5	39	1
12	5	40	1
13	6	15	1
14	6	27	1
15	7	20	1
16	8	23	1
17	8	24	1
18	8	26	1
19	9	49	1
20	10	17	1
21	10	19	1
22	10	28	1
23	10	46	1
24	11	29	1
25	11	31	1
26	11	32	1
27	14	18	1
28	14	40	1
29	15	32	1
30	15	37	1
31	15	38	1
32	17	45	1
33	17	49	1
34	18	31	1
35	19	46	1
36	21	36	1
37	21	43	1
38	21	46	1
39	22	26	1
40	23	24	1
41	23	30	1
42	23	41	1
43	24	27	1
44	24	34	1
45	25	48	1
46	26	37	1
47	27	37	1
48	27	48	1
49	29	44	1
50	29	48	1
51	34	39	1
52	35	43	1
53	38	44	1
54	39	40	1
55	41	46	1
56	42	43	1
57	42	45	1
58	44	46	1
