Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	10	1
2	0	25	1
3	0	35	1
4	0	40	1
5	0	78	1
6	1	2	1
7	1	3	1
8	1	26	1
9	1	27	1
10	1	28	1
11	1	33	1
12	1	46	1
13	1	66	1
14	1	70	1
15	1	78	1
16	2	3	1
17	2	4	1
18	2	5	1
19	2	7	1
20	2	8	1
21	2	9	1
22	2	13	1
23	2	20	1
24	2	21	1
25	2	22	1
26	2	31	1
27	2	34	1
28	2	38	1
29	2	45	1
30	2	52	1
31	2	55	1
32	2	68	1
33	3	4	1
34	3	8	1
35	3	11	1
36	3	17	1
37	3	18	1
38	3	21	1
39	3	24	1
40	3	30	1
41	3	63	1
42	3	79	1
43	4	5	1
44	4	6	1
45	4	9	1
46	4	15	1
47	4	33	1
48	4	61	1
49	5	6	1
50	5	17	1
51	5	49	1
52	5	50	1
53	5	53	1
54	6	7	1
55	6	10	1
56	6	11	1
57	6	12	1
58	6	14	1
59	6	15	1
60	6	16	1
61	6	18	1
62	6	23	1
63	6	41	1
64	6	42	1
65	6	46	1
66	6	47	1
67	6	62	1
68	6	66	1
69	6	69	1
70	6	75	1
71	7	19	1
72	7	50	1
73	7	52	1
74	8	13	1
75	8	14	1
76	8	22	1
77	8	36	1
78	8	40	1
79	8	43	1
80	8	51	1
81	8	58	1
82	8	76	1
83	9	12	1
84	9	19	1
85	9	25	1
86	9	29	1
87	9	43	1
88	9	45	1
89	9	53	1
90	10	47	1
91	11	54	1
92	12	16	1
93	12	28	1
94	13	32	1
95	14	61	1
96	15	20	1
97	15	36	1
98	15	70	1
99	16	31	1
100	17	32	1
101	17	38	1
102	17	76	1
103	18	29	1
104	18	37	1
105	18	65	1
106	19	23	1
107	19	44	1
108	19	57	1
109	19	71	1
110	21	30	1
111	21	73	1
112	22	24	1
113	23	26	1
114	23	48	1
115	24	56	1
116	24	74	1
117	24	79	1
118	26	27	1
119	26	34	1
120	26	39	1
121	26	48	1
122	26	72	1
123	26	75	1
124	29	39	1
125	30	42	1
126	30	60	1
127	31	54	1
128	31	58	1
129	32	35	1
130	34	37	1
131	34	64	1
132	36	41	1
133	38	59	1
134	39	44	1
135	42	51	1
136	43	57	1
137	43	77	1
138	45	55	1
139	46	56	1
140	46	59	1
141	46	60	1
142	46	62	1
143	46	65	1
144	46	67	1
145	46	74	1
146	48	49	1
147	49	69	1
148	49	71	1
149	53	68	1
150	56	64	1
151	58	67	1
152	61	63	1
153	66	72	1
154	67	73	1
155	71	77	1
