Link_index	Source	Destination	Capacity(kbps)
0	0	10	1
1	0	11	1
2	0	33	1
3	0	39	1
4	0	40	1
5	0	44	1
6	0	50	1
7	0	61	1
8	0	116	1
9	0	120	1
10	1	44	1
11	1	71	1
12	1	73	1
13	1	99	1
14	1	108	1
15	1	118	1
16	1	138	1
17	2	3	1
18	2	28	1
19	2	29	1
20	2	81	1
21	2	96	1
22	2	114	1
23	2	124	1
24	3	46	1
25	3	58	1
26	3	70	1
27	3	72	1
28	3	75	1
29	3	79	1
30	3	109	1
31	4	26	1
32	4	104	1
33	4	107	1
34	5	20	1
35	5	26	1
36	5	40	1
37	5	73	1
38	5	112	1
39	5	135	1
40	6	7	1
41	6	30	1
42	6	31	1
43	6	33	1
44	6	59	1
45	7	39	1
46	7	56	1
47	7	57	1
48	7	60	1
49	7	105	1
50	7	122	1
51	8	13	1
52	8	24	1
53	8	53	1
54	8	69	1
55	8	106	1
56	9	54	1
57	9	75	1
58	9	84	1
59	9	101	1
60	9	106	1
61	10	57	1
62	10	79	1
63	10	121	1
64	10	135	1
65	10	139	1
66	11	18	1
67	11	19	1
68	11	33	1
69	11	72	1
70	11	131	1
71	11	132	1
72	11	137	1
73	12	28	1
74	12	49	1
75	12	60	1
76	12	73	1
77	12	85	1
78	12	120	1
79	12	124	1
80	12	131	1
81	13	29	1
82	13	53	1
83	13	70	1
84	13	79	1
85	14	22	1
86	14	25	1
87	14	38	1
88	14	53	1
89	14	65	1
90	14	67	1
91	14	76	1
92	14	79	1
93	14	96	1
94	14	115	1
95	14	127	1
96	15	16	1
97	15	19	1
98	15	99	1
99	15	113	1
100	16	99	1
101	16	138	1
102	17	18	1
103	17	57	1
104	17	65	1
105	17	70	1
106	17	71	1
107	17	87	1
108	17	105	1
109	17	106	1
110	17	112	1
111	17	119	1
112	17	131	1
113	17	139	1
114	18	23	1
115	18	35	1
116	18	56	1
117	18	89	1
118	18	95	1
119	19	27	1
120	19	43	1
121	19	52	1
122	19	119	1
123	20	21	1
124	20	67	1
125	20	97	1
126	20	125	1
127	20	133	1
128	21	88	1
129	21	108	1
130	21	117	1
131	21	119	1
132	22	120	1
133	23	25	1
134	23	55	1
135	23	95	1
136	23	120	1
137	23	131	1
138	24	28	1
139	24	46	1
140	24	65	1
141	24	70	1
