Link_index	Source	Destination	Capacity(kbps)
0	0	6	1
1	0	38	1
2	0	43	1
3	1	20	1
4	1	28	1
5	2	22	1
6	3	23	1
7	3	47	1
8	3	49	1
9	4	9	1
10	5	9	1
11	5	31	1
12	5	46	1
13	5	49	1
14	6	21	1
15	6	39	1
16	7	11	1
17	7	18	1
18	7	24	1
19	7	26	1
20	7	45	1
21	8	12	1
22	8	15	1
23	10	17	1
24	13	22	1
25	13	36	1
26	15	23	1
27	15	27	1
28	15	35	1
29	16	17	1
30	16	31	1
31	16	35	1
32	17	45	1
33	18	23	1
34	18	24	1
35	18	35	1
36	18	38	1
37	18	40	1
38	18	47	1
39	19	21	1
40	19	33	1
41	19	41	1
42	19	47	1
43	20	38	1
44	21	32	1
45	22	39	1
46	25	38	1
47	25	42	1
48	26	30	1
49	26	34	1
50	28	49	1
51	29	42	1
52	29	48	1
53	30	37	1
54	30	40	1
55	30	48	1
56	31	37	1
57	32	44	1
58	33	40	1
59	37	39	1
60	38	41	1
61	38	49	1
62	40	43	1
63	40	48	1
64	43	47	1
65	46	49	1
