Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	3	1
2	0	4	1
3	0	6	1
4	0	7	1
5	0	8	1
6	0	10	1
7	0	11	1
8	0	13	1
9	0	27	1
10	0	33	1
11	0	38	1
12	0	39	1
13	0	44	1
14	1	2	1
15	1	5	1
16	1	9	1
17	1	19	1
18	1	26	1
19	2	3	1
20	2	4	1
21	2	5	1
22	2	15	1
23	2	29	1
24	2	37	1
25	2	41	1
26	2	48	1
27	3	23	1
28	4	6	1
29	4	8	1
30	4	17	1
31	5	7	1
32	5	14	1
33	5	16	1
34	5	20	1
35	5	21	1
36	5	24	1
37	5	25	1
38	6	46	1
39	7	9	1
40	7	10	1
41	7	11	1
42	7	22	1
43	7	23	1
44	7	35	1
45	7	48	1
46	8	49	1
47	9	12	1
48	9	13	1
49	9	15	1
50	9	18	1
51	9	19	1
52	9	42	1
53	9	47	1
54	10	17	1
55	10	21	1
56	11	12	1
57	11	14	1
58	11	20	1
59	11	25	1
60	11	32	1
61	11	34	1
62	11	43	1
63	12	28	1
64	12	31	1
65	12	35	1
66	12	36	1
67	12	45	1
68	13	26	1
69	13	27	1
70	15	16	1
71	15	38	1
72	15	46	1
73	16	18	1
74	16	43	1
75	17	47	1
76	18	30	1
77	19	22	1
78	19	37	1
79	19	39	1
80	19	45	1
81	20	24	1
82	20	31	1
83	20	44	1
84	21	40	1
85	23	29	1
86	23	34	1
87	23	36	1
88	23	40	1
89	23	42	1
90	23	49	1
91	24	28	1
92	24	32	1
93	29	30	1
94	29	41	1
95	31	33	1
