Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	5	1
3	0	9	1
4	0	10	1
5	0	12	1
6	0	21	1
7	0	23	1
8	0	24	1
9	0	25	1
10	0	37	1
11	0	38	1
12	0	39	1
13	0	41	1
14	0	49	1
15	1	3	1
16	1	13	1
17	1	30	1
18	2	3	1
19	2	4	1
20	2	6	1
21	2	7	1
22	2	8	1
23	2	11	1
24	2	22	1
25	2	31	1
26	2	45	1
27	3	4	1
28	3	5	1
29	3	6	1
30	3	7	1
31	3	10	1
32	3	11	1
33	3	14	1
34	3	15	1
35	3	20	1
36	3	25	1
37	3	29	1
38	3	35	1
39	3	41	1
40	3	47	1
41	4	5	1
42	4	6	1
43	4	7	1
44	4	8	1
45	4	9	1
46	4	13	1
47	4	16	1
48	4	18	1
49	4	20	1
50	4	23	1
51	4	25	1
52	4	32	1
53	4	37	1
54	4	38	1
55	4	45	1
56	5	10	1
57	5	13	1
58	5	42	1
59	6	8	1
60	6	12	1
61	6	22	1
62	6	27	1
63	6	30	1
64	6	31	1
65	6	32	1
66	7	9	1
67	7	12	1
68	7	15	1
69	7	17	1
70	7	19	1
71	7	31	1
72	7	36	1
73	8	11	1
74	8	14	1
75	8	16	1
76	8	18	1
77	8	26	1
78	8	34	1
79	8	44	1
80	9	16	1
81	9	17	1
82	9	20	1
83	9	40	1
84	10	45	1
85	10	48	1
86	11	14	1
87	11	22	1
88	11	30	1
89	11	39	1
90	12	18	1
91	12	21	1
92	12	24	1
93	12	27	1
94	12	28	1
95	12	42	1
96	12	46	1
97	12	47	1
98	12	49	1
99	13	15	1
100	13	27	1
101	13	35	1
102	14	17	1
103	14	19	1
104	15	19	1
105	15	24	1
106	15	48	1
107	16	21	1
108	16	29	1
109	16	33	1
110	16	46	1
111	17	29	1
112	17	33	1
113	17	35	1
114	17	36	1
115	19	23	1
116	20	32	1
117	20	43	1
118	20	49	1
119	21	26	1
120	21	33	1
121	21	38	1
122	23	28	1
123	23	43	1
124	24	26	1
125	24	28	1
126	24	40	1
127	24	43	1
128	25	44	1
129	26	39	1
130	26	48	1
131	27	42	1
132	28	34	1
133	28	47	1
134	33	34	1
135	33	36	1
136	33	37	1
137	33	41	1
138	34	46	1
139	36	40	1
140	39	44	1
