Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	27	1
2	1	25	1
3	2	34	1
4	3	8	1
5	3	13	1
6	3	16	1
7	3	26	1
8	4	7	1
9	4	13	1
10	5	13	1
11	6	19	1
12	6	33	1
13	7	16	1
14	7	20	1
15	7	34	1
16	8	16	1
17	8	33	1
18	9	28	1
19	9	29	1
20	9	34	1
21	10	29	1
22	10	36	1
23	11	18	1
24	11	20	1
25	12	35	1
26	12	38	1
27	13	20	1
28	13	22	1
29	14	35	1
30	15	17	1
31	17	21	1
32	17	22	1
33	17	31	1
34	17	32	1
35	18	34	1
36	19	22	1
37	19	38	1
38	20	24	1
39	20	36	1
40	21	25	1
41	21	38	1
42	22	39	1
43	23	28	1
44	27	30	1
45	27	37	1
46	28	35	1
47	28	39	1
48	31	38	1
49	32	38	1
50	33	34	1
51	38	39	1
