Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	28	1
2	1	3	1
3	1	4	1
4	2	3	1
5	2	4	1
6	2	5	1
7	2	7	1
8	2	9	1
9	2	10	1
10	2	17	1
11	2	22	1
12	2	35	1
13	2	44	1
14	3	4	1
15	3	5	1
16	3	6	1
17	3	8	1
18	3	10	1
19	3	11	1
20	3	12	1
21	3	13	1
22	3	15	1
23	3	18	1
24	3	20	1
25	3	21	1
26	3	24	1
27	3	25	1
28	3	40	1
29	4	5	1
30	4	6	1
31	4	7	1
32	4	8	1
33	4	9	1
34	4	10	1
35	4	11	1
36	4	12	1
37	4	16	1
38	4	21	1
39	4	27	1
40	4	28	1
41	4	31	1
42	4	37	1
43	4	40	1
44	4	44	1
45	5	6	1
46	5	7	1
47	5	9	1
48	5	16	1
49	5	17	1
50	5	18	1
51	5	22	1
52	5	29	1
53	5	33	1
54	5	37	1
55	6	8	1
56	6	12	1
57	6	13	1
58	6	34	1
59	6	38	1
60	7	17	1
61	7	24	1
62	7	34	1
63	7	36	1
64	8	11	1
65	8	14	1
66	8	15	1
67	8	20	1
68	8	22	1
69	8	31	1
70	8	39	1
71	8	42	1
72	8	46	1
73	8	49	1
74	9	14	1
75	9	16	1
76	9	41	1
77	9	43	1
78	10	14	1
79	10	18	1
80	10	23	1
81	10	25	1
82	10	26	1
83	10	30	1
84	10	47	1
85	11	19	1
86	11	25	1
87	11	39	1
88	11	45	1
89	11	48	1
90	12	13	1
91	12	15	1
92	12	43	1
93	13	26	1
94	13	30	1
95	13	42	1
96	13	46	1
97	14	19	1
98	14	20	1
99	14	26	1
100	14	27	1
101	14	31	1
102	14	32	1
103	14	33	1
104	14	34	1
105	15	19	1
106	15	23	1
107	15	29	1
108	15	38	1
109	15	40	1
110	15	48	1
111	16	21	1
112	16	35	1
113	17	30	1
114	18	23	1
115	18	32	1
116	18	33	1
117	18	47	1
118	18	49	1
119	20	45	1
120	21	29	1
121	21	32	1
122	21	41	1
123	22	36	1
124	23	24	1
125	25	27	1
126	25	28	1
127	25	37	1
128	25	38	1
129	26	39	1
130	27	45	1
131	28	35	1
132	28	46	1
133	28	49	1
134	30	47	1
135	31	43	1
136	33	36	1
137	36	42	1
138	37	44	1
139	38	41	1
140	46	48	1
