Link_index	Source	Destination	Capacity(kbps)
0	0	26	1
1	0	30	1
2	0	32	1
3	0	55	1
4	0	75	1
5	0	82	1
6	0	88	1
7	0	92	1
8	0	102	1
9	0	132	1
10	0	151	1
11	0	156	1
12	0	172	1
13	0	181	1
14	0	182	1
15	0	189	1
16	1	14	1
17	1	36	1
18	1	40	1
19	1	43	1
20	1	70	1
21	1	98	1
22	1	132	1
23	1	166	1
24	1	172	1
25	2	31	1
26	2	49	1
27	2	72	1
28	2	76	1
29	2	148	1
30	2	155	1
31	2	198	1
32	3	48	1
33	3	60	1
34	3	83	1
35	3	93	1
36	3	99	1
37	3	133	1
38	3	135	1
39	3	156	1
40	3	159	1
41	3	168	1
42	4	5	1
43	4	36	1
44	4	74	1
45	4	78	1
46	4	110	1
47	4	121	1
48	4	129	1
49	4	153	1
50	4	162	1
51	4	198	1
52	5	24	1
53	5	40	1
54	5	83	1
55	5	99	1
56	5	101	1
57	5	115	1
58	5	134	1
59	5	165	1
60	5	171	1
61	5	180	1
62	5	182	1
63	5	184	1
64	6	9	1
65	6	142	1
66	6	170	1
67	6	172	1
68	6	192	1
69	7	15	1
70	7	77	1
71	7	101	1
72	7	106	1
73	7	125	1
74	7	153	1
75	7	168	1
76	8	11	1
77	8	32	1
78	8	56	1
79	8	63	1
80	8	66	1
81	8	93	1
82	8	94	1
83	8	113	1
84	8	128	1
85	8	168	1
86	9	33	1
87	9	84	1
88	9	118	1
89	9	132	1
90	10	12	1
91	10	27	1
92	10	35	1
93	10	51	1
94	10	123	1
95	10	146	1
96	10	164	1
97	11	16	1
98	11	26	1
99	11	30	1
100	11	56	1
101	11	67	1
102	11	71	1
103	11	83	1
104	11	113	1
105	11	130	1
106	11	155	1
107	11	178	1
108	11	197	1
109	12	40	1
110	12	80	1
111	12	81	1
112	12	89	1
113	12	117	1
114	12	119	1
115	12	132	1
116	12	135	1
117	12	142	1
118	12	158	1
119	12	176	1
120	12	179	1
121	13	26	1
122	13	46	1
123	13	77	1
124	13	82	1
125	13	128	1
126	13	143	1
127	13	179	1
128	13	181	1
129	13	189	1
130	13	190	1
131	14	32	1
132	14	83	1
133	14	125	1
134	14	137	1
135	14	138	1
136	14	150	1
137	14	156	1
138	14	196	1
139	15	31	1
140	15	76	1
141	15	104	1
142	15	117	1
143	15	157	1
144	15	198	1
145	16	18	1
146	16	52	1
147	16	53	1
148	16	71	1
149	16	80	1
150	16	90	1
151	16	121	1
152	16	132	1
153	16	161	1
154	16	187	1
155	16	199	1
156	17	23	1
157	17	28	1
158	17	38	1
159	17	54	1
160	17	58	1
161	17	88	1
162	17	112	1
163	17	124	1
164	17	125	1
165	17	153	1
166	17	198	1
167	18	100	1
168	18	104	1
169	18	180	1
170	19	23	1
171	19	41	1
172	19	60	1
173	19	65	1
174	19	74	1
175	19	86	1
176	19	116	1
177	19	121	1
178	19	127	1
179	19	146	1
180	19	149	1
181	19	194	1
182	20	32	1
183	20	87	1
184	20	122	1
185	21	60	1
186	21	153	1
187	21	155	1
188	21	166	1
189	21	174	1
190	22	48	1
191	22	57	1
192	22	74	1
193	22	82	1
194	22	103	1
195	22	107	1
196	22	124	1
197	22	143	1
198	22	161	1
199	22	174	1
200	22	176	1
201	23	29	1
202	23	88	1
203	23	92	1
204	23	155	1
205	23	179	1
206	23	194	1
207	24	25	1
208	24	80	1
209	24	82	1
210	24	131	1
211	24	138	1
212	25	40	1
213	25	51	1
214	25	114	1
215	25	124	1
216	25	125	1
217	25	142	1
218	25	180	1
219	25	188	1
220	26	140	1
221	26	155	1
222	26	194	1
223	27	33	1
224	27	37	1
225	27	107	1
226	27	114	1
227	27	151	1
228	27	162	1
229	27	181	1
230	28	29	1
231	28	67	1
232	28	89	1
233	28	94	1
234	28	97	1
235	28	130	1
236	28	187	1
237	29	30	1
238	29	31	1
239	29	68	1
240	29	100	1
241	29	106	1
242	29	120	1
243	29	125	1
244	29	161	1
245	29	178	1
246	29	195	1
247	30	35	1
248	30	40	1
249	30	56	1
250	30	78	1
251	30	103	1
252	30	105	1
253	30	138	1
254	30	147	1
255	30	166	1
256	30	168	1
257	30	198	1
258	31	46	1
259	31	54	1
260	31	66	1
261	31	143	1
262	31	146	1
263	31	152	1
264	31	161	1
265	31	168	1
266	31	171	1
267	31	174	1
268	31	186	1
269	31	198	1
270	32	73	1
271	32	77	1
272	32	79	1
273	32	134	1
274	33	58	1
275	33	70	1
276	33	91	1
277	33	132	1
278	33	157	1
279	33	170	1
280	33	194	1
281	33	199	1
282	34	60	1
283	34	61	1
284	34	66	1
285	34	74	1
286	34	93	1
287	34	106	1
288	34	110	1
289	34	177	1
290	34	179	1
291	35	49	1
292	35	59	1
293	35	61	1
294	35	83	1
295	35	105	1
296	35	107	1
297	35	125	1
298	35	182	1
299	35	183	1
300	35	193	1
301	36	78	1
302	36	80	1
303	36	81	1
304	36	127	1
305	36	133	1
306	36	161	1
307	36	181	1
308	36	182	1
309	36	190	1
310	37	91	1
311	37	166	1
312	37	168	1
313	37	184	1
314	38	58	1
315	38	87	1
316	38	96	1
317	38	128	1
318	38	141	1
319	38	156	1
320	38	160	1
321	38	165	1
322	39	42	1
323	39	43	1
324	39	46	1
325	39	78	1
326	39	119	1
327	39	152	1
328	40	41	1
329	40	52	1
330	40	71	1
331	40	99	1
332	40	164	1
333	40	169	1
334	40	186	1
335	40	187	1
336	41	107	1
337	42	51	1
338	42	77	1
339	42	107	1
340	42	109	1
341	42	111	1
342	42	123	1
343	42	131	1
344	42	172	1
345	42	191	1
346	42	193	1
347	42	198	1
348	43	69	1
349	43	73	1
350	43	74	1
351	43	79	1
352	43	87	1
353	43	101	1
354	43	102	1
355	43	113	1
356	43	154	1
357	44	114	1
358	44	143	1
359	44	147	1
360	45	61	1
361	45	67	1
362	45	77	1
363	45	92	1
364	45	97	1
365	45	109	1
366	45	128	1
367	45	155	1
368	45	186	1
369	45	193	1
370	46	60	1
371	46	69	1
372	46	80	1
373	46	114	1
374	46	123	1
375	46	147	1
376	46	176	1
377	46	181	1
378	46	183	1
379	46	193	1
380	47	66	1
381	47	102	1
382	47	108	1
383	47	113	1
384	47	142	1
385	47	146	1
386	48	72	1
387	48	148	1
388	48	159	1
389	49	89	1
390	49	102	1
391	49	117	1
392	49	168	1
393	49	169	1
394	49	176	1
395	49	194	1
396	50	72	1
397	50	83	1
398	50	85	1
399	50	123	1
400	50	150	1
401	50	180	1
402	51	52	1
403	51	66	1
404	51	99	1
405	51	118	1
406	51	139	1
407	51	142	1
408	51	173	1
409	51	177	1
410	51	181	1
411	51	199	1
412	52	57	1
413	52	87	1
414	52	142	1
415	52	145	1
416	52	154	1
417	52	174	1
418	53	68	1
419	53	90	1
420	53	104	1
421	53	106	1
422	53	108	1
423	53	118	1
424	53	123	1
425	53	130	1
426	53	135	1
427	53	149	1
428	53	171	1
429	53	181	1
430	54	74	1
431	54	78	1
432	54	80	1
433	54	91	1
434	54	96	1
435	54	108	1
436	54	148	1
437	54	168	1
438	54	179	1
439	55	73	1
440	55	76	1
441	55	91	1
442	55	120	1
443	55	139	1
444	56	60	1
445	56	63	1
446	56	96	1
447	56	99	1
448	56	169	1
449	56	170	1
450	57	62	1
451	57	64	1
452	57	121	1
453	57	144	1
454	57	149	1
455	57	165	1
456	57	181	1
457	57	188	1
458	57	198	1
459	58	156	1
460	58	181	1
461	59	60	1
462	59	70	1
463	59	81	1
464	59	87	1
465	59	89	1
466	59	119	1
467	59	141	1
468	59	174	1
469	59	177	1
470	59	178	1
471	59	181	1
472	59	190	1
473	60	85	1
